band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,933623740.0,840217500.0,1032814200.0,13.948387,11.880556,16.468412,58035773.0,0.021497220181479,0.1,-0.2,0.0003978709765234,0.0,933623744.0,0.0001782692472486,0.019916503329379,0.15,-0.7,938.585908275612,0.0,4482,7135.34,0.0903086,0.0,6477.65,0.0678413,0.0,4850.27,0.0628985,0.0,0.0
5,2286039600.0,2137415400.0,2439154700.0,4.629076,4.0605216,5.2447677,58035773.0,0.0344454213104084,0.2,-0.3,74398.56084656074,25.0,2286039552.0,0.0001782692472486,0.0340753589657275,0.2,-0.31,78085.19965008642,0.0,1590,23668.6,0.0836362,0.0,19952.7,0.0597551,0.0,15802.1,0.0629049,0.0,0.0
8,1702450200.0,1593920000.0,1814228900.0,4.385933,3.861979,4.93101,58035773.0,0.0234068434403531,0.2,0.2,13422.39212148017,75.0,1677600512.0,0.0001782692472486,0.0222258736421808,0.22,0.0,100000.0,25.0,3542,24434.8,0.0614253,0.0,20806.9,0.0364286,0.0,16737.9,0.0406906,0.0,0.0
11,1339574300.0,1257730700.0,1423021700.0,3.7751532,3.4017007,4.1689105,58035773.0,0.0262423397459996,0.2,-0.1,24162.59509379505,0.0,1339574272.0,0.0001782692472486,0.0259745718919874,0.2,-0.09,23485.774220925057,0.0,2656,19764.4,0.0742817,0.0,17007.7,0.048211,0.0,13428.3,0.0504833,0.0,0.0
14,353058020.0,322949300.0,384398180.0,9.502752,8.341633,10.73237,58035773.0,0.0203074791069971,0.2,-0.6,34425.267797126624,0.0,353058016.0,0.0001782692472486,0.0178857348505774,0.2,-0.56,29362.199306853778,0.0,5976,7618.75,0.0800165,0.0,6540.49,0.0545472,0.0,5113.05,0.0561923,0.0,0.0
18,69455660.0,63595304.0,75792904.0,9.606892,7.3518496,12.674908,58035773.0,0.0169513588152649,0.2,-0.2,1680.35567652162,0.0,69455664.0,0.0001782692472486,0.0142461050628872,0.25,-0.5,82685.31428571428,0.0,8964,4276.33,0.0663559,0.0,3685.5,0.0403539,0.0,2899.13,0.0424845,0.0,0.0
21,29347818.0,26458042.0,32520380.0,13.816166,10.149457,19.701677,58035773.0,0.0166008787469994,0.2,-0.5,1798.8785714285714,50.0,29347818.0,0.0001782692472486,0.0141561523494002,0.24,-0.7,43571.25015366658,0.0,8964,2228.73,0.0769065,0.0,1922.85,0.051427,0.0,1494.26,0.0524243,0.0,0.0
24,11301114.0,9601877.0,13252219.0,37.235912,26.271584,51.324577,58035773.0,0.0066130334469171,0.2,-0.9,4115.5373015873,25.0,11301114.0,0.0001782692472486,0.0048359449005211,0.2,-0.92,5009.120376618227,0.0,80694,837.348,0.0871421,0.0,727.031,0.0623171,0.0,556.571,0.0618678,0.0,0.0
27,4068715.5,3255766.8,5028989.0,69.35498,46.25483,97.50637,58035773.0,0.0119281332004771,0.3,-1.1,95637.24367299958,500.0,1706986.375,0.0001782692472486,0.0113532913729287,0.29,-1.1,81667.19158820441,425.0,14168,382.895,0.0865744,0.0,329.562,0.0622546,0.0,252.053,0.0624663,0.0,0.0
31,128309.29,96454.375,178504.66,144.85083,57.436783,414.40317,58035773.0,0.0316487437769783,0.3,-1.2,8700.924387579174,100.0,67574.8828125,0.0001782692472486,0.0242738185401434,0.5,-1.27,100000.0,175.0,2988,64.641,0.0815447,0.0,54.9591,0.0587767,0.0,41.4517,0.0593356,0.0,0.0
