band,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,58035773.0,0.1,-0.2,0.021497220181479,0.0,0.15,-0.7,938.585908275612,0.019916503329379054,0.0,4482
5,58035773.0,0.2,-0.3,0.0344454213104084,25.0,0.2,-0.31,78085.19965008642,0.034075358965727554,0.0,1590
8,58035773.0,0.2,0.2,0.0234068434403531,75.0,0.22,0.0,100000.0,0.02222587364218087,25.0,3542
11,58035773.0,0.2,-0.1,0.0262423397459996,0.0,0.2,-0.09,23485.774220925054,0.025974571891987486,0.0,2656
14,58035773.0,0.2,-0.6,0.0203074791069971,0.0,0.2,-0.56,29362.199306853774,0.01788573485057743,0.0,5976
18,58035773.0,0.2,-0.2,0.0169513588152649,0.0,0.25,-0.5,82685.31428571428,0.014246105062887218,0.0,8964
21,58035773.0,0.2,-0.5,0.0166008787469994,50.0,0.24,-0.7,43571.25015366658,0.014156152349400264,0.0,8964
24,58035773.0,0.2,-0.9,0.0066130334469171,25.0,0.2,-0.92,5009.120376618227,0.004835944900521194,0.0,80694
27,58035773.0,0.3,-1.1,0.0119281332004771,500.0,0.29,-1.1,81667.19158820441,0.011353291372928787,425.0,14168
31,58035773.0,0.3,-1.2,0.0316487437769783,100.0,0.5,-1.27,100000.0,0.024273818540143488,175.0,2988
