filter_idx,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
0,2359296.0,0.8,-1.0,0.0086439620504787,50.0,1.1,-1.08,97777.47074111647,0.005212420902658055,50.0,69984
1,2359296.0,0.6,-1.0,0.0090544921543662,0.0,0.7,-1.05,18710.634305803003,0.007160147460440469,0.0,36864
2,2359296.0,0.7,-1.0,0.0067351525265331,0.0,0.7,-0.99,5943.03924157301,0.005994787684147962,25.0,52488
3,2359296.0,1.4,-1.2,0.017807827655764,200.0,1.39,-1.2,6128.946140965415,0.01778874189386892,250.0,5832
4,2359296.0,0.2,-0.3,0.0099290395996675,0.0,0.3,-0.66,6.126895843746643,0.008274169461169989,50.0,27648
5,2359296.0,0.5,-1.0,0.0100897390053221,100.0,0.48,-1.0,70.45173158598938,0.010086343352283589,75.0,18432
6,2359296.0,0.3,-0.5,0.0049546271481055,50.0,0.24,-0.3,0.04632562392118379,0.003582699133745537,0.0,147456
7,2359296.0,0.7,-1.0,0.0041588972434954,50.0,0.9,-1.06,96565.42384183437,0.003919841311058936,125.0,124416
8,2359296.0,1.3,-1.1,0.0060895765618801,200.0,1.24,-1.1,52241.07247445066,0.006089546918248923,150.0,52488
9,2359296.0,1.1,-1.1,0.0143559730037221,200.0,0.92,-1.1,15300.312180337447,0.014355196449876984,100.0,9216
10,2359296.0,0.5,-0.9,0.0065098515127116,50.0,0.47,-0.9,832.9444758972701,0.0051230884348164585,0.0,73728
11,2359296.0,1.3,-1.2,0.018130493312181,50.0,1.37,-1.2,3605.824204946245,0.018130195201663202,100.0,5832
12,2359296.0,0.3,-0.6,0.0073500715329567,0.0,0.31,-0.6,3.737315820716262,0.006148230677991376,0.0,46656
13,2359296.0,0.8,-1.1,0.0196265500622239,100.0,0.62,-1.1,102.18362748666566,0.019623476135412488,0.0,4608
14,2359296.0,0.5,-0.6,0.0023797749806095,0.0,0.5,-0.59,5644.953277828111,0.0019403409258615945,0.0,497664
15,2359296.0,1.1,-1.1,0.0118756447526957,200.0,0.98,-1.1,26966.7508947305,0.011853584954038099,100.0,13824
16,2359296.0,0.5,-1.0,0.0073327619421492,0.0,0.7,-1.08,6459.206963331193,0.007172594388846765,100.0,36864
17,2359296.0,0.8,-1.2,0.0237175546003258,100.0,1.1,-1.23,6261.944414623222,0.02360443398900247,25.0,3456
18,2359296.0,0.4,-0.9,0.0089532410124,0.0,0.55,-1.0,445.3099014190389,0.008897273194615751,100.0,23328
19,2359296.0,0.6,-1.0,0.009445850429501,100.0,0.56,-1.0,149.60456171278724,0.00944201622458174,25.0,20736
20,2359296.0,0.2,-0.1,0.0082518419478546,100.0,0.2,-0.14,0.001105589383605173,0.007937972956772787,75.0,29524
21,2359296.0,0.6,-1.0,0.0066088251135338,50.0,0.7,-1.04,55850.00781913685,0.006486082396255477,50.0,44286
22,2359296.0,0.4,-0.8,0.0043354467445715,0.0,0.4,-0.8,1601.2783793913864,0.0043354467445715,0.0,93312
23,2359296.0,0.3,-0.9,0.0099483231487286,0.0,0.36,-1.0,713.6911563955983,0.007824695869326992,0.0,31104
24,2359296.0,0.2,-0.7,0.0097521450017134,0.0,0.2,-0.68,0.28652718107083136,0.008879142406890472,0.0,23328
25,2359296.0,0.2,-0.5,0.0103540018213047,0.0,0.23,-0.6,0.49970946234574926,0.008323904703529617,0.0,27648
26,2359296.0,0.3,-0.7,0.0091084348147496,200.0,0.36,-0.8,7.279250087080811,0.009089859717998583,300.0,23328
27,2359296.0,0.1,1.9,0.0075678249770952,50.0,0.11,1.6,1.311667225209543e-12,0.006809379976618235,75.0,41472
28,2359296.0,0.6,-0.9,0.0037706073942719,0.0,0.9,-0.99,54074.334671296434,0.0031112867945505274,75.0,186624
29,2359296.0,0.8,-1.0,0.0069573102895996,200.0,0.7,-0.98,12074.361752766932,0.006121968184722326,100.0,49821
30,2359296.0,0.6,-1.0,0.0101623737013676,50.0,0.57,-1.0,3404.416882108671,0.009649485856879914,0.0,20736
31,2359296.0,0.5,-1.1,0.0149520026586049,0.0,0.49,-1.1,1054.0085155375198,0.014921780691785902,0.0,8748
32,2359296.0,0.4,-1.0,0.0168780951840568,200.0,0.52,-1.1,398.2857544733254,0.016749422112973533,100.0,6912
33,2359296.0,0.5,-1.1,0.0181022060303271,200.0,0.48,-1.1,88.6182904691388,0.018072561711616253,100.0,5832
34,2359296.0,0.8,-1.2,0.0288676398952477,100.0,1.2,-1.24,248.5932959680877,0.028359331653534547,25.0,2304
35,2359296.0,0.5,-1.0,0.0072739140373795,200.0,0.8,-1.1,57972.65994905399,0.006332336640672398,300.0,46656
36,2359296.0,0.6,-0.8,0.0024492588425185,50.0,0.63,-0.8,8316.54226051502,0.0023732902268745193,100.0,331776
37,2359296.0,0.4,-0.7,0.0046496226495095,50.0,0.4,-0.74,433.5739770201196,0.0031356063249612376,0.0,186624
38,2359296.0,0.6,-1.1,0.0133112658312072,100.0,0.54,-1.1,1558.3437521447024,0.013234760010703006,0.0,10368
39,2359296.0,0.3,-0.8,0.0087408444390409,100.0,0.2,-0.53,0.04796906127154498,0.007861969888719123,0.0,31104
40,2359296.0,0.8,-1.1,0.0177010818062495,200.0,0.66,-1.1,263.44848071742905,0.01768845509001704,125.0,5832
41,2359296.0,0.5,-1.0,0.0095742072734822,200.0,0.6,-1.06,31.93173200299091,0.009558181365662166,200.0,20736
