filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
0,"(2.0, 0.5, 0.044)",38922.664,30951.148,47092.977,4.4098725,2.7373297,7.6680574,2359296.0,"(2.0, 0.5, 0.044)",0.008643962050478793,0.8,-1.0,56833.29226593389,50.0,37773.965,0.0008841081267786137
1,"(2.0, 0.5, 0.065)",13811.338,10857.232,17411.84,5.7086735,3.5058951,10.191732,2359296.0,"(2.0, 0.5, 0.065)",0.009054492154366212,0.6,-1.0,11727.665250561316,0.0,13811.338,0.0008841081267786137
2,"(2.0, 0.5, 0.096)",5212.1113,4147.616,6494.641,5.850252,3.2464461,9.314557,2359296.0,"(2.0, 0.5, 0.096)",0.006735152526533117,0.7,-1.0,6220.92710894739,0.0,5212.1113,0.0008841081267786137
3,"(2.0, 0.5, 0.141)",1797.79,1354.2784,2296.7393,9.139929,5.1532745,16.219257,2359296.0,"(2.0, 0.5, 0.141)",0.017807827655764052,1.4,-1.2,6314.137182526151,200.0,1548.5208,0.0008841081267786137
4,"(2.0, 0.5, 0.208)",583.1873,428.79242,749.1571,10.078462,5.6428323,22.572874,2359296.0,"(2.0, 0.5, 0.208)",0.00992903959966758,0.2,-0.3,0.019285294870850872,0.0,583.1873,0.0008841081267786137
5,"(2.0, 0.5, 0.306)",181.50945,127.899025,248.52654,15.31448,5.525773,54.680214,2359296.0,"(2.0, 0.5, 0.306)",0.010089739005322174,0.5,-1.0,79.08279418945312,100.0,158.16559,0.0008841081267786137
6,"(2.0, 0.5, 0.45)",111.37292,80.55572,156.80057,14.459356,5.156713,57.6223,2359296.0,"(2.0, 0.5, 0.45)",0.004954627148105573,0.3,-0.5,0.7330189169530615,50.0,102.64712,0.0008841081267786137
7,"(2.0, 1.0, 0.044)",52155.28,40917.543,66751.11,7.146744,4.1613603,11.858514,2359296.0,"(2.0, 1.0, 0.044)",0.004158897243495496,0.7,-1.0,59650.12726085266,50.0,49976.973,0.0008841081267786137
8,"(2.0, 1.0, 0.065)",19633.502,15193.773,24351.654,6.894701,3.830083,11.340195,2359296.0,"(2.0, 1.0, 0.065)",0.006089576561880139,1.3,-1.1,52370.68213121422,200.0,17277.875,0.0008841081267786137
9,"(2.0, 1.0, 0.096)",7266.4287,5655.2495,9213.691,7.855345,3.9501693,14.997997,2359296.0,"(2.0, 1.0, 0.096)",0.014355973003722156,1.1,-1.1,17060.296034047497,200.0,6288.441,0.0008841081267786137
10,"(2.0, 1.0, 0.141)",2767.6428,2107.4397,3624.613,9.346295,4.4366183,18.438637,2359296.0,"(2.0, 1.0, 0.141)",0.006509851512711606,0.5,-0.9,987.8794352213541,50.0,2608.0017,0.0008841081267786137
11,"(2.0, 1.0, 0.208)",996.8963,720.6258,1346.778,11.7962475,5.020336,41.552288,2359296.0,"(2.0, 1.0, 0.208)",0.018130493312181084,1.3,-1.2,3672.5725534709663,50.0,930.745,0.0008841081267786137
12,"(2.0, 1.0, 0.306)",305.44904,220.21153,410.40366,13.126505,4.544915,34.108078,2359296.0,"(2.0, 1.0, 0.306)",0.007350071532956748,0.3,-0.6,2.8543824777325377,0.0,305.44904,0.0008841081267786137
13,"(2.0, 1.0, 0.45)",83.43419,49.66758,141.93419,51.437428,6.180955,100.38416,2359296.0,"(2.0, 1.0, 0.45)",0.01962655006222397,0.8,-1.1,117.03456287225725,100.0,60.685406,0.0008841081267786137
14,"(3.0, 0.5, 0.044)",28972.158,23188.617,35969.35,5.6428328,3.3079746,9.339084,2359296.0,"(3.0, 0.5, 0.044)",0.0023797749806095947,0.5,-0.6,5748.444087921628,0.0,28972.158,0.0008841081267786137
15,"(3.0, 0.5, 0.065)",11871.661,9160.319,15213.35,7.134801,4.0617023,13.976118,2359296.0,"(3.0, 0.5, 0.065)",0.011875644752695702,1.1,-1.1,28268.00889405235,200.0,10419.614,0.0008841081267786137
16,"(3.0, 0.5, 0.096)",4800.171,3708.676,6114.943,9.037906,4.859229,17.919403,2359296.0,"(3.0, 0.5, 0.096)",0.0073327619421492685,0.5,-1.0,2400.08544921875,0.0,4800.171,0.0008841081267786137
17,"(3.0, 0.5, 0.141)",1633.9363,1209.9354,2180.7063,11.036207,5.957514,23.563538,2359296.0,"(3.0, 0.5, 0.141)",0.02371755460032582,0.8,-1.2,3889.8875213725537,100.0,1471.279,0.0008841081267786137
18,"(3.0, 0.5, 0.208)",721.1616,542.4354,950.0443,8.491612,4.790756,19.809155,2359296.0,"(3.0, 0.5, 0.208)",0.008953241012400082,0.4,-0.9,106.51880770274018,0.0,721.1616,0.0008841081267786137
19,"(3.0, 0.5, 0.306)",220.14052,168.21223,290.55142,11.182713,4.8369017,33.35716,2359296.0,"(3.0, 0.5, 0.306)",0.00944585042950108,0.6,-1.0,167.27913262690208,100.0,196.99988,0.0008841081267786137
20,"(3.0, 0.5, 0.45)",65.82343,41.820435,106.92499,31.49556,7.0133986,128.52446,2359296.0,"(3.0, 0.5, 0.45)",0.008251841947854666,0.2,-0.1,0.0009434243817350033,100.0,52.303448,0.0008841081267786137
21,"(3.0, 1.0, 0.044)",44780.305,34176.535,58910.94,9.165911,4.898657,18.032114,2359296.0,"(3.0, 1.0, 0.044)",0.006608825113533889,0.6,-1.0,35940.03944242426,50.0,42325.562,0.0008841081267786137
22,"(3.0, 1.0, 0.065)",14435.065,10560.673,18862.69,9.743365,5.0565624,23.403648,2359296.0,"(3.0, 1.0, 0.065)",0.004335446744571536,0.4,-0.8,1601.2783793913864,0.0,14435.065,0.0008841081267786137
23,"(3.0, 1.0, 0.096)",5968.863,4470.26,8384.32,14.188478,6.4522166,24.973417,2359296.0,"(3.0, 1.0, 0.096)",0.009948323148728622,0.3,-0.9,148.74204099581988,0.0,5968.863,0.0008841081267786137
24,"(3.0, 1.0, 0.141)",2101.808,1414.2571,3120.4087,19.736385,8.216821,45.73715,2359296.0,"(3.0, 1.0, 0.141)",0.009752145001713453,0.2,-0.7,0.3127690633138021,0.0,2101.808,0.0008841081267786137
25,"(3.0, 1.0, 0.208)",794.82135,565.13434,1141.2125,17.22636,6.682286,46.94764,2359296.0,"(3.0, 1.0, 0.208)",0.010354001821304748,0.2,-0.5,0.05256754960963335,0.0,794.82135,0.0008841081267786137
26,"(3.0, 1.0, 0.306)",181.34373,116.1538,295.4315,38.251617,8.847969,96.54534,2359296.0,"(3.0, 1.0, 0.306)",0.009108434814749655,0.3,-0.7,1.6109224924526704,200.0,128.48189,0.0008841081267786137
27,"(3.0, 1.0, 0.45)",79.18611,53.181538,124.049385,30.972004,5.839058,102.292625,2359296.0,"(3.0, 1.0, 0.45)",0.007567824977095294,0.1,1.9,9.761071778191983e-15,50.0,67.91387,0.0008841081267786137
28,"(4.0, 0.5, 0.044)",32999.508,26353.768,42370.848,6.2608566,3.2438424,11.766388,2359296.0,"(4.0, 0.5, 0.044)",0.00377060739427193,0.6,-0.9,21932.769788007256,0.0,32999.508,0.0008841081267786137
29,"(4.0, 0.5, 0.065)",11413.85,8876.095,14292.787,6.6726313,3.6913314,16.297958,2359296.0,"(4.0, 0.5, 0.065)",0.006957310289599672,0.8,-1.0,15153.117811489872,200.0,10071.444,0.0008841081267786137
30,"(4.0, 0.5, 0.096)",4582.912,3560.7751,5756.72,7.6520357,3.974957,19.64706,2359296.0,"(4.0, 0.5, 0.096)",0.010162373701367633,0.6,-1.0,3700.9079871803724,50.0,4358.454,0.0008841081267786137
31,"(4.0, 0.5, 0.141)",1618.3718,1159.4705,2298.1343,13.142393,5.4534116,45.20949,2359296.0,"(4.0, 0.5, 0.141)",0.014952002658604968,0.5,-1.1,1123.869323730469,0.0,1618.3718,0.0008841081267786137
32,"(4.0, 0.5, 0.208)",574.25934,416.59674,778.5764,14.209282,6.8288264,48.865086,2359296.0,"(4.0, 0.5, 0.208)",0.016878095184056863,0.4,-1.0,96.93501574373447,200.0,473.01553,0.0008841081267786137
33,"(4.0, 0.5, 0.306)",168.57628,117.35762,238.68164,18.28666,7.6736617,50.313923,2359296.0,"(4.0, 0.5, 0.306)",0.018102206030327195,0.5,-1.1,92.75028440687393,200.0,133.56041,0.0008841081267786137
34,"(4.0, 0.5, 0.45)",63.26655,40.170082,105.092316,39.03409,8.83666,189.98802,2359296.0,"(4.0, 0.5, 0.45)",0.02886763989524771,0.8,-1.2,132.55494991237808,100.0,50.136494,0.0008841081267786137
35,"(4.0, 1.0, 0.044)",40600.367,28619.09,55260.453,15.855316,7.723549,26.320326,2359296.0,"(4.0, 1.0, 0.044)",0.007273914037379536,0.5,-1.0,16219.287109375,200.0,32438.574,0.0008841081267786137
36,"(4.0, 1.0, 0.065)",14875.311,11666.066,20155.238,8.706474,3.8425858,19.0724,2359296.0,"(4.0, 1.0, 0.065)",0.0024492588425185646,0.6,-0.8,7569.480694609287,50.0,14070.894,0.0008841081267786137
37,"(4.0, 1.0, 0.096)",4569.4595,3392.976,6099.675,10.85104,4.59188,25.740705,2359296.0,"(4.0, 1.0, 0.096)",0.004649622649509522,0.4,-0.7,368.0179268607871,50.0,4280.6846,0.0008841081267786137
38,"(4.0, 1.0, 0.141)",1789.6858,1280.7323,2477.3833,16.340288,6.5405507,52.2358,2359296.0,"(4.0, 1.0, 0.141)",0.01331126583120723,0.6,-1.1,1767.7842747986883,100.0,1554.365,0.0008841081267786137
39,"(4.0, 1.0, 0.208)",647.68274,432.31055,961.62134,24.324581,7.747118,66.440346,2359296.0,"(4.0, 1.0, 0.208)",0.008740844439040996,0.3,-0.8,9.362500442733404,100.0,539.8493,0.0008841081267786137
