filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
0,"(2.0, 0.5, 0.044)",55335.4,43910.88,67200.02,4.5699615,2.7531323,10.063652,65536000.0,"(2.0, 0.5, 0.044)",0.009376864803605334,0.8,-1.0,80546.67297890273,50.0,53534.945,0.00016775858896935606
1,"(2.0, 0.5, 0.065)",19047.67,14847.801,24242.93,6.379718,3.7461853,14.553737,65536000.0,"(2.0, 0.5, 0.065)",0.006849840472434421,0.7,-1.1,29687.337061221348,0.0,19047.67,0.00016775858896935606
2,"(2.0, 0.5, 0.096)",6874.3745,5331.145,8745.576,7.939266,4.3367295,17.756517,65536000.0,"(2.0, 0.5, 0.096)",0.007514550171571099,0.6,-1.1,7818.248118841711,0.0,6874.3745,0.00016775858896935606
3,"(2.0, 0.5, 0.141)",2517.88,1859.1957,3329.2505,11.032557,5.883101,26.747358,65536000.0,"(2.0, 0.5, 0.141)",0.009173442903337214,0.5,-1.1,1748.5276963975698,0.0,2517.88,0.00016775858896935606
4,"(2.0, 0.5, 0.208)",960.3864,676.8632,1276.1918,13.725231,7.8746805,37.101093,65536000.0,"(2.0, 0.5, 0.208)",0.009044558860962157,0.3,-0.9,21.396192719967534,100.0,858.6069,0.00016775858896935606
5,"(2.0, 0.5, 0.306)",337.90594,225.18547,464.41925,17.73879,8.973111,45.2616,65536000.0,"(2.0, 0.5, 0.306)",0.007586386583590565,0.3,-1.0,11.764615888366976,50.0,312.76904,0.00016775858896935606
6,"(2.0, 0.5, 0.45)",228.0584,158.85674,316.73297,16.143604,8.750346,45.50593,65536000.0,"(2.0, 0.5, 0.45)",0.010307102966295778,0.4,-1.1,60.60489795587418,100.0,201.41135,0.00016775858896935606
7,"(2.0, 1.0, 0.044)",75053.41,60645.383,93151.82,5.436268,3.0624182,13.906753,65536000.0,"(2.0, 1.0, 0.044)",0.007652474072904453,0.6,-0.9,49883.44342710142,0.0,75053.41,0.00016775858896935606
8,"(2.0, 1.0, 0.065)",27106.738,20925.596,34942.887,7.3309393,3.8355412,21.208311,65536000.0,"(2.0, 1.0, 0.065)",0.004747684463613677,0.6,-1.0,23017.23085153556,0.0,27106.738,0.00016775858896935606
9,"(2.0, 1.0, 0.096)",9415.743,7166.462,12257.018,9.784062,4.960153,32.249798,65536000.0,"(2.0, 1.0, 0.096)",0.006226030025070051,0.8,-1.1,15532.81012541863,200.0,8054.158,0.00016775858896935606
10,"(2.0, 1.0, 0.141)",3532.9695,2604.554,4874.848,13.656075,6.115617,48.50049,65536000.0,"(2.0, 1.0, 0.141)",0.0044400043418066915,0.4,-1.0,724.0110063719042,0.0,3532.9695,0.00016775858896935606
