band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,268746194173039.7,244481162528340.62,296733980176657.5,6.709019009252323,2.892513407613905,10.921010931888294,3072.0,0.0063080376692353,0.1,12.0,9.649863491485373e-08,0.0,268746194173039.7,0.0244481425180827,0.0063080376692353,0.1,12.0,9.649863491485373e-08,0.0,44286,1000000.0,0.420605,0.0,1000000.0,0.382393,0.0,1000000.0,0.359033,0.0,0.99965196
5,536126300279723.7,449825981528169.6,632000376624921.5,41.45094132078716,33.77470327205171,49.18478499393608,9216.0,0.0095605851401717,0.1,6.2,1.829461683462237e-05,100.0,213142162766078.84,0.0141286441788202,0.009273463072119,0.11,6.5,0.0015584944733143,125.0,20736,1000000.0,0.403387,0.0,1000000.0,0.365618,0.0,1000000.0,0.341983,0.0,0.40389334
8,81024726553361.3,64541833203080.88,102413563312544.86,79.6520794803518,32.60735878850571,121.64673010943086,26112.0,0.0055028393143989,0.2,8.9,100000.0,0.0,81024726553361.3,0.0083980771991561,0.0055028393143989,0.2,8.9,100000.0,0.0,58752,1000000.0,0.342685,0.0,1000000.0,0.297973,0.0,1000000.0,0.273928,0.0,0.40633965
11,11023422013304.93,8473029933928.203,15599619885257.91,159.6461589983993,14.550794070534296,415.473311960115,72192.0,0.0030353180749971,0.2,16.0,1251.0767568175131,200.0,7266264133542.45,0.0050522851228626,0.0028620161962478,0.18,16.0,57.88917817262961,175.0,231274,1000000.0,0.204506,0.0,1000000.0,0.162361,0.0,1000000.0,0.136854,0.0,0.59429218
14,249955571353169.2,225802996817993.9,276069427121946.0,13.192874527601573,10.236112994213237,17.54005218253848,199680.0,0.0282786246376377,0.1,0.1,20.218756613133024,25.0,239828345890843.2,0.0030383972564132,0.0271179988540887,0.12,-0.2,56512.561729872825,25.0,2632,1000000.0,0.225314,0.0,1000000.0,0.182,0.0,1000000.0,0.158192,0.0,5.336515799999998e-128
17,387454656843114.7,363130049448554.3,413846827376254.2,4.38602903997802,2.848983658130254,8.83430299878703,554496.0,0.0050545608742426,0.1,7.1,1.0566334762181209e-05,0.0,387454656843114.7,0.0018235196950178,0.0050545608742426,0.1,7.1,1.0566334762181209e-05,0.0,69312,1000000.0,0.414631,0.0,1000000.0,0.379468,0.0,1000000.0,0.356276,0.0,9.8755013e-13
20,82776272831579.88,76808170985546.22,89377025556202.86,6.70317641695857,4.336492721708312,12.764983618379851,1539072.0,0.0018891136853122,0.1,6.9,2.6782493587010093e-06,50.0,78522529555781.94,0.0010946086057686,0.0018891136853122,0.1,6.9,2.6782493587010093e-06,50.0,547843,1000000.0,0.345773,0.0,1000000.0,0.301114,0.0,1000000.0,0.277075,0.0,3.3861217e-05
23,7691854197036.042,7271829090929.353,8154132985135.925,2.935630606458866,1.7097972640117682,6.843271512085194,4274688.0,0.0005364161503852,0.2,7.6,31173.20724832663,25.0,7521186945522.781,0.0006568305067154,0.0005364161503852,0.2,7.6,31173.20724832663,25.0,6412032,1000000.0,0.192243,0.0,1000000.0,0.150059,0.0,1000000.0,0.124563,0.0,0.17069951
26,3254714997040.671,3037562624455.173,3506742913961.898,5.652776519125885,3.258411879559401,15.07196183030267,11862528.0,0.0006343875701389,0.1,7.4,6.403947735675666e-08,0.0,3254714997040.671,0.0003943003939847,0.0006343875701389,0.1,7.4,6.403947735675666e-08,0.0,4448448,1000000.0,0.0809241,0.0,1000000.0,0.0419892,0.0,1000000.0,0.0138241,0.0,0.00014261422
30,45080710644.99422,41578924227.59538,48957695258.881294,7.9180795673652575,5.261426857930637,16.343210317308877,8918016.0,0.0024258768406397,0.2,1.1,60709.8559644934,0.0,45080710644.99422,0.0004547569434805,0.0021487152457839,0.19,1.2,18956.13225186484,0.0,418032,147542.0,0.0369271,0.0,129349.0,0.0103521,0.0,105378.0,0.00899381,0.0,3.4425925000000003e-36
