layer,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,104440.14,104440.14,,,,,,,,,,,0.2155003919755755,,,,,,,,,,,,,,,0.21550039197557552,,,,,
3,44569.27,44569.27,,,,,,,,,,,0.1239324993902454,,,,,,,,,,,,,,,0.12378371666303212,44569.27,,,,
4,9230.203,9230.203,1705.3068,350.0766,1.4229248,,,,,,,,0.0325904249911899,0.1729226383479841,0.3093241448242486,0.462037805262035,,,,,,,,,0.46710730277833945,0.31260893562171765,0.17891605219070272,0.03210741979236631,9230.203,,,,
5,2238.107,2238.107,1100.4703,685.68634,460.89655,306.10733,129.90065,50.078625,13.154905,0.9295155,,,0.025769982324452,0.056044731397183,0.091862742063308,0.1274732129970963,0.153304996707091,0.2170420906328558,0.2849736417339784,0.3633525782112333,0.4561217119762479,,,0.15437479357074216,0.12923575174283866,0.09841112515614917,0.059359960948116394,0.025742130569095245,2238.107,,,,
6,493.92432,493.92432,345.88437,273.32455,222.20822,186.75835,136.33548,102.38166,78.283134,60.383854,47.40499,22.718555,0.0110785825910094,0.0200258858482172,0.0304649248464452,0.0397993175643184,0.0491417590118427,0.0670354094748677,0.0852194937291603,0.1034463254860466,0.1195289534366623,0.1363960215367367,0.1888360971062473,0.05259125179374994,0.04316965427670557,0.03306670045682725,0.022956367608654236,0.010915282107978076,493.92432,,,,
7,86.40129,86.40129,75.10706,67.98575,62.153954,57.15686,49.437664,43.56922,38.738316,34.693275,31.347115,23.764868,0.0175452842925315,0.016890084025918,0.0168254117211676,0.0172322728064662,0.0183963468850018,0.0226974614729268,0.0282688877258971,0.0335366359947564,0.0380932893552597,0.0425889255400123,0.0577414372136193,0.025070641961765228,0.022006161786949696,0.018751381672636125,0.016181440074716336,0.016504485623123955,62.153954,0.01646968671150173,0.01667257795194388,,
8,15.715902,15.715902,14.893235,14.262267,13.718467,13.23631,12.403774,11.691115,11.064066,10.506679,10.005114,8.768734,0.0116386812923675,0.013545811403767,0.0149330293783056,0.0149787323675527,0.013079961682936,0.0112316048468855,0.0141782015427032,0.0116699370474962,0.0131731285458094,0.0142178224079456,0.0176827224612686,0.011612050159088505,0.01114665468258598,0.011400611366330526,0.010581892029880913,0.010345894276926781,14.262267,0.0101361541028228,0.009182832592920576,0.009127419001525694,0.008762946234921187
9,2.7293506,2.7293506,2.6424599,2.5801978,2.5262098,2.4779875,2.393489,2.3197918,2.2531133,2.1919954,2.1356878,1.9883516,0.0117741079821855,0.0110381206118055,0.0121737809344157,0.0131734799715967,0.0140785138870036,0.0156928644149603,0.0153325479406197,0.013501729893091,0.0135049153797989,0.0123245764126946,0.0155061078728429,0.010795926554605595,0.011001896437300318,0.010359973995189398,0.010419137534921186,0.010446436786367586,2.7293506,0.010235514597514539,,,
10,0.5281712,0.5281712,0.5072651,0.4929136,0.48075253,0.47008055,0.4517022,0.43595707,0.42185754,0.40911138,0.39753687,0.367189,0.0231420074951416,0.0226389948965422,0.0228187704091611,0.0230016103680416,0.0232012857215854,0.0243822174502252,0.0234807615208548,0.0231819334135045,0.0233755087099863,0.0236047533087669,0.0241541832492228,0.022520884144944076,0.0226365647446492,0.022138377184896196,0.022706961597070197,0.022638994896542253,0.48075253,0.022370228129355074,,,
