band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,35.93035,30.706068,46.672894,65.41619,13.719309,295.32263,6119361.0,0.0035362305752406,0.5,-1.0,14.616621971130373,100.0,32.38368606567383,0.0005489802557202,0.0012330802758611,0.4,-0.95,5.600807929647989,25.0,1225251,2.63452,0.0642119,0.0,2.27743,0.0382888,0.0,1.78469,0.040035,0.0,1.6556415e-08
3,24.80002,19.868608,36.96691,162.3033,23.848286,629.8865,7252576.0,0.0037272589909863,0.3,-0.9,0.4522398503630439,100.0,19.81496238708496,0.0005042726031124,0.0022171804308718,0.3,-0.93,0.5554634865320118,50.0,382459,1.68617,0.0720391,0.0,1.45447,0.0465334,0.0,1.13325,0.0477941,0.0,2.1513356000000005e-31
4,22.749765,17.699577,34.964066,197.49574,34.756207,726.18604,8839077.0,0.0037677223070484,0.1,-0.3,1.7774145411368165e-11,0.0,22.749765396118164,0.0004567829913624,0.0024992684303381,0.1,-0.31,1.8925229530385015e-11,0.0,310747,1.02195,0.0808725,0.0,0.892121,0.055887,0.0,0.682829,0.0551333,0.0,2.2072722999999998e-48
5,12.425893,9.770795,17.02929,119.05834,39.76542,404.6953,10425578.0,0.0073199323771463,0.1,-0.2,3.376829268355584e-12,150.0,8.714137077331543,0.0004205956075795,0.0061916801059443,0.09,-0.1,2.5022923210220394e-14,100.0,45814,0.656969,0.0764011,0.0,0.581543,0.0515859,0.0,0.443063,0.0493609,0.0,0.0
6,11.137615,8.458925,17.432486,220.1776,43.897568,770.97736,12465365.0,0.0071291407241185,0.1,-0.2,2.625590808794879e-12,200.0,7.066610336303711,0.0003846482097283,0.0068259262701749,0.08,0.1,1.8552626497240926e-17,125.0,41083,0.592493,0.0728047,0.0,0.525013,0.0480311,0.0,0.400145,0.0457774,0.0,0.0
7,4.457747,3.3105261,7.184396,260.92682,46.247795,878.4081,14958438.0,0.0070812558623981,0.1,-0.1,5.715668438340923e-13,200.0,2.3729093,0.0003511352324731,0.0070812558623981,0.1,-0.1,5.715668438340923e-13,200.0,36973,0.40261,0.0707649,0.0,0.358421,0.0459612,0.0,0.273436,0.0431257,0.0,0.0
8,0.9892978,0.73634744,1.6202347,274.10986,43.866005,922.87164,17904797.0,0.0101639998392695,0.1,0.2,2.246408484128756e-14,350.0,0.4195890724658966,0.0003209475136133,0.0085953667241006,0.1,0.2,2.1768311131558443e-14,375.0,26227,0.210253,0.0650883,0.0,0.188572,0.0404246,0.0,0.14481,0.0362228,0.0,0.0
9,0.28713587,0.20304245,0.5487104,512.6027,57.122345,1514.2034,28783661.0,0.0091852435985885,0.1,0.3,2.760087833622837e-15,500.0,0.0873866379261016,0.0002531327650043,0.0086369609204114,0.09,0.5,1.0507844973298214e-17,475.0,23715,0.10102,0.0614573,0.0,0.0906119,0.0367513,0.0,0.0697325,0.0324796,0.0,0.0
