band,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,267524105636241.6,267524105636241.56,212623395522670.62,193243496763817.0,180833520754138.53,171264571183681.06,155803929231648.4,143594746000370.94,133185293270127.12,123938347214906.31,115670813005459.94,95368860065725.64,0.0079185493127754,0.0076448805107854,0.0151684534299519,0.0218684955807747,0.0272193799599482,0.0374073195714258,0.0460641050960752,0.0538471466080511,0.0610856525107814,0.0689149247204384,0.0905833309296245,0.03201370413572442,0.026941594655279233,0.021561123363183943,0.014825390596960197,0.007284009704429439,212623395522670.66,0.02475466815362637,,,
5,484288691668568.5,484288691668568.5,430507006023859.8,393283748210663.6,365091235333321.1,340534906886343.94,302400546070924.06,275632981491484.1,254696684656165.1,237228230717784.4,223335731932669.6,193158829873196.7,0.016307080805059,0.016307080805059,0.016307080805059,0.016307080805059,0.016307080805059,0.016307080805059,0.0142429467223693,0.0119207542140186,0.0096948262888092,0.0081845779267758,0.009833892250957,0.009378625321600054,0.009118769674822835,0.008829193401313818,0.008518498580186051,0.008184577926775849,,0.008750563011117832,0.009615621797337215,0.010960190824475649,0.011675571206118063
8,76388358167349.94,76388358167349.94,64245460769567.55,57762809493760.3,54153532148104.31,52198968962161.21,49435291666317.93,47417484102746.91,45861357711140.45,44534550149827.2,43447869061952.336,40925120922356.37,0.0053094651306609,0.0053094651306609,0.0053094651306609,0.0053094651306609,0.0053094651306609,0.0053094651306609,0.0053094651306609,0.0053094651306609,0.0053094651306609,0.0053800896483227,0.0066520124887241,0.005309465130660906,0.005309465130660906,0.005309465130660906,0.005309465130660906,0.005309465130660906,,,,,
11,10978577704093.027,10978577704093.027,8558460088390.32,8046555368725.123,7794506568035.598,7618231049281.591,7372308385164.09,7187860270581.352,7037899480756.758,6910978889588.782,6803529448824.145,6547706520484.905,0.0098815651487049,0.0098815651487049,0.0075204519087143,0.0059074037366537,0.0049606869996329,0.0029823415229487,0.0029968444256428,0.0032719757312087,0.0035437540403772,0.0042018858451426,0.0085682859473102,0.004413379244638915,0.0033059691551553527,0.0030215459836841416,0.0028788374558036795,0.0029823415229487393,7275063503254.858,0.0037492674884128663,0.004784699131754222,0.005178821561944602,0.005178821561944602
14,382995635322596.9,382995635322596.9,370459112090360.8,363093448616760.1,357001961687938.3,351623656848627.06,342066341024429.25,333657154613716.06,326034256510353.6,319014873815343.9,312508161351227.8,295201960781780.06,0.0240228770223551,0.0258183776737953,0.0251826646498809,0.0261646560478895,0.0265938346780712,0.0269949610242372,0.0271128917246512,0.0282663701746692,0.0281530484255983,0.0293227487560742,0.0301221327288295,0.0258904229415247,0.025022796643191833,0.024995582756359824,0.024926343648539517,0.024004584537508575,382995635322596.9,,,,
17,450165515586624.25,450165515586624.25,442695161546704.7,437659830729935.8,433353622564290.8,429529775370224.8,422761589665016.8,416784540255842.6,411357204995946.2,406323249330362.3,401616244991667.6,388957072105285.3,0.0035532682115876,0.0038190187494885,0.0048850675702615,0.0058164490214168,0.0066487677950667,0.0081342394987836,0.0095474169671927,0.0108619738083509,0.0120936159752025,0.012749244994327,0.0104781255127539,0.004731770178347153,0.005181739063597202,0.004298869404245065,0.004278683482271228,0.0035532682115876485,,,,,
20,18704455996016.645,18704455996016.645,18287715063260.78,18046886800923.527,17847144916126.758,17671118720305.074,17363187490758.42,17093367708769.084,16849965306453.955,16626791695058.377,16419555994331.256,15868150339555.809,0.0013766596711076,0.0014099278017232,0.0011159595117861,0.00145868795182,0.0019386857495442,0.0028919334424731,0.0037649796693599,0.0045799797830328,0.0053544854439662,0.006094388195503,0.0081416103708438,0.0031699576574298893,0.0024411934407310154,0.0019386857495442208,0.0014586879518200604,0.0010548199305188723,18287715063260.78,0.0007241591415694248,0.0016459986739496557,,
23,5021867403023.502,5021867403023.502,4878628390379.482,4803079279037.393,4741570648792.894,4688040062852.45,4595846151501.861,4516494456214.25,4445833508984.558,4381566719392.529,4322274453314.017,4166176961739.4863,0.0023271840151954,0.001039717016201,0.001060019816635,0.001399932608573,0.0017523603449824,0.0026422065735295,0.0035522054815236,0.0043925973937311,0.0051860751885702,0.0059431741038586,0.0080667685615729,0.0023629236888777737,0.0019331739510119808,0.001596805617081462,0.0015696518724399033,0.0010397170162010916,,0.0038783677082134815,,,
26,476957066723.56384,476957066723.56384,448699373724.4829,439307710827.0915,432098168639.5747,425987916261.80383,415662943652.0258,406909836883.95886,399177537377.6657,392194039145.3713,385791010659.78174,369081039713.0055,0.0013681914071398,0.0007330329560227,0.0015484950346856,0.002220459619294,0.0028483336321469,0.0039051199329541,0.0048417068325125,0.0057033620786483,0.0064993958215308,0.0072781767649301,0.0094403139470591,0.003660877497482229,0.00291171154344453,0.0022204596192940476,0.001548495034685668,0.0007330329560227833,,0.002010834679304088,,,
30,47146452916.60688,47146452916.60688,45645759342.30184,44749430093.603004,44003142410.08596,43344881899.1273,42199878660.24896,41207903625.96159,40322394281.04086,39516598774.79694,38774519156.87347,36828406662.8696,0.0018874934586347,0.0027007512839766,0.0033558018385848,0.0038993268414761,0.0043895687582703,0.0054267619541401,0.0062054453632218,0.0070666447231024,0.0078543859270513,0.0085381288326258,0.010623708569845,0.004389568758270304,0.0037666968165995796,0.0033558018385848945,0.002699269557401407,0.0018551669996812459,47146452916.60688,,,,
