filter_idx,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group
0,17819.649814859404,14133.666150875528,22397.163289301727,5.22074829791597,2.2923637344311754,18.383723902537746,97416000.0,"(2.0, 0.5, 0.044)"
1,9613.998901525669,7362.58151978682,12698.829089903962,8.201643176584255,3.9452412723461916,18.094728067045292,97416000.0,"(2.0, 0.5, 0.065)"
2,5046.436757298134,3639.5419535937845,6941.209191421879,14.55716479645174,6.848337296216376,22.125475661153015,97416000.0,"(2.0, 0.5, 0.096)"
3,1729.8332841714628,1220.8148821036507,2365.25748345256,15.329417897615759,7.572455737484524,24.007472856608647,97416000.0,"(2.0, 0.5, 0.141)"
4,404.0155458055259,281.8607468411368,555.3733259174845,15.687551110417758,7.4034535385939995,60.71471157209029,97416000.0,"(2.0, 0.5, 0.208)"
5,69.99768141064843,47.01194603621134,117.31954045552972,29.97617935314132,5.976962706978292,184.70128017218954,97416000.0,"(2.0, 0.5, 0.306)"
6,33.08913231058852,22.658989700809105,72.77329941476114,48.87599757178899,5.926790842971644,289.257781426906,97416000.0,"(2.0, 0.5, 0.45)"
7,22268.46685407241,18051.94098854425,28577.94468864173,6.060725005405196,2.4361490167957904,35.173910409576166,97416000.0,"(2.0, 1.0, 0.044)"
8,10992.351838833945,8276.17778569553,14739.030290027566,9.817106045210556,3.6885638492002504,32.816410908870836,97416000.0,"(2.0, 1.0, 0.065)"
9,6058.278152974794,4272.2737782994345,8400.331955666907,17.88733082556018,6.1494130153719535,38.6042996334148,97416000.0,"(2.0, 1.0, 0.096)"
10,2588.4419785368195,1780.6223244451696,3678.276731664971,18.88142516723305,8.077786012422937,32.666289566666165,97416000.0,"(2.0, 1.0, 0.141)"
11,701.1605966157001,482.1211456658505,971.9585062582404,15.830968728224939,7.000276383651901,44.14306267579402,97416000.0,"(2.0, 1.0, 0.208)"
12,143.18810022439942,98.89982588706589,244.2273328966973,25.805153512209802,6.654957096343937,179.12416486804167,97416000.0,"(2.0, 1.0, 0.306)"
13,37.364078359463335,25.38881490731533,80.81443166213667,57.2273642928098,6.215368862098959,317.2110188238274,97416000.0,"(2.0, 1.0, 0.45)"
14,16054.87645139801,13110.803330344399,20187.676066856297,5.1865406507897855,2.4288378794404677,25.400701793534854,97416000.0,"(3.0, 0.5, 0.044)"
15,6784.055426653286,5247.568417874177,8803.062445051584,8.081644592403325,2.9370213609346982,35.84478827517799,97416000.0,"(3.0, 0.5, 0.065)"
16,3359.2172695191507,2391.139457596698,4607.142156243195,15.76114695730595,5.49373761698031,38.281385968701215,97416000.0,"(3.0, 0.5, 0.096)"
17,1231.115686042695,814.9655081236625,1828.8371563527085,23.86485864647519,10.430858692009503,46.02968070346354,97416000.0,"(3.0, 0.5, 0.141)"
18,237.76462060417208,150.65560233932598,385.64079280554745,28.864040654256073,9.06745034488761,155.00181821433497,97416000.0,"(3.0, 0.5, 0.208)"
19,37.06332202425726,23.14396545271071,117.32559119932158,148.39627775340986,6.691576037292518,531.413767807778,97416000.0,"(3.0, 0.5, 0.306)"
20,16.5231127422582,10.65772746650948,38.85425506427667,71.40128547564863,7.274286759632708,361.2833179156989,97416000.0,"(3.0, 0.5, 0.45)"
21,19461.664975436302,15522.437861590992,24874.38908259824,5.322448671883674,2.581803509439427,25.31280322753831,97416000.0,"(3.0, 1.0, 0.044)"
22,7502.823644872465,5710.162778577557,10200.536653643627,9.257718050466723,3.3098089202803678,58.569121898039505,97416000.0,"(3.0, 1.0, 0.065)"
23,3292.0979166151396,2404.8678104281316,4973.0043019652285,20.168646188209248,4.472127717533212,89.6460840146941,97416000.0,"(3.0, 1.0, 0.096)"
24,1365.8419203504109,829.7346058241866,2218.021991022235,33.29009350182129,8.591853917194657,93.56148754970508,97416000.0,"(3.0, 1.0, 0.141)"
25,319.8684880461592,203.29633973731305,541.5469299311244,33.92833453894755,10.258579258115834,131.53247813156162,97416000.0,"(3.0, 1.0, 0.208)"
26,53.2279287280532,32.3900195925753,192.4485075834413,198.48605738539553,7.762974931433992,575.6320684472104,97416000.0,"(3.0, 1.0, 0.306)"
27,17.517926231223736,10.312789777856194,50.18253482988303,122.78390062568062,8.580932685834723,490.86118105471337,97416000.0,"(3.0, 1.0, 0.45)"
28,15959.524379806357,13074.113228405378,20283.023935449044,4.760009258708404,1.8159143060700313,33.84916236924928,97416000.0,"(4.0, 0.5, 0.044)"
29,6084.367494549321,4802.151067058883,7864.410485461425,6.735881347946256,2.5508103904654815,35.44897815815325,97416000.0,"(4.0, 0.5, 0.065)"
30,2342.4910108625904,1789.301321552972,3051.3449952907895,10.325524890138087,3.5208765375084994,50.42790291106009,97416000.0,"(4.0, 0.5, 0.096)"
31,816.9889181116595,553.8469669890773,1228.1718686314828,21.817774771709804,5.863916350588761,76.35402965392399,97416000.0,"(4.0, 0.5, 0.141)"
32,154.54519936715363,100.14126544082731,340.00654969407185,55.58365928573141,7.2566601437169975,351.6659817689273,97416000.0,"(4.0, 0.5, 0.208)"
33,20.975535856776574,10.594520109473143,109.64828409410308,568.72942122357,5.106111565037218,753.4408059374207,97416000.0,"(4.0, 0.5, 0.306)"
34,15.951136987494607,10.430437982082303,29.886481382266965,44.29809060642174,7.628279853960824,252.83440284175745,97416000.0,"(4.0, 0.5, 0.45)"
35,19069.550394195438,15784.892250705052,22975.919055486986,3.69286293128894,1.7096907601851454,12.386034418809485,97416000.0,"(4.0, 1.0, 0.044)"
36,6604.594914861366,5275.082945123831,8996.458422103644,6.983503344373215,2.848361647887742,34.92102159364397,97416000.0,"(4.0, 1.0, 0.065)"
37,2429.823945449952,1852.8558618536642,3348.3119853491453,11.321371304313999,3.3646563029007286,79.18443026339067,97416000.0,"(4.0, 1.0, 0.096)"
38,818.5766002915587,556.3341162373175,1336.1535905551054,31.6180551397267,5.607967382484303,186.68225497128637,97416000.0,"(4.0, 1.0, 0.141)"
39,177.22569628610339,111.54745950347527,459.6033475391296,80.290108061677,6.799598316216076,418.9477053679793,97416000.0,"(4.0, 1.0, 0.208)"
40,25.24986899890313,12.286595922745049,168.9748640775372,761.1019327871168,5.968569868125219,781.4470223088764,97416000.0,"(4.0, 1.0, 0.306)"
41,15.45489255147552,8.722463819004233,41.70985085834428,97.21522184533099,12.966027210793492,430.3281460425139,97416000.0,"(4.0, 1.0, 0.45)"
