filter_idx,obs_var,var_exclude_0,var_exclude_50,var_exclude_100,var_exclude_200,kstest_stat_0,kstest_stat_50,kstest_stat_100,kstest_stat_200,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,best_augmented_var,kstest_stat_plus0,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
0,17819.649814859404,17819.649814859404,17073.09923695834,16600.600121054824,15877.592900445588,0.0034768289176119,0.0043376190280311,0.0043343518784748,0.0054202646338234,0.004109093898283178,0.0037796524104496687,0.0035119039359108872,0.0033669531818559875,17819.649814859404,0.0026633745850483947,,,,
1,9613.998901525669,9613.998901525669,9128.053836039287,8815.16767535757,8312.686015955658,0.0024667560778557,0.0024520446744697,0.0031684333391412,0.004190493488702,0.0038779548215656726,0.003506105141194815,0.0031543712657275957,0.002808344789496606,9320.731672170841,0.0024520446744697843,0.0021380208150744706,0.0022005895286248967,,
2,5046.436757298134,5046.436757298134,4706.13568402371,4451.919145159676,4071.52914952204,0.007976862189254,0.0065809017977103,0.0051538425521331,0.0042644905952876,0.005244412513479395,0.0049849482798247635,0.004758488959490492,0.00449186314863137,4244.786754183705,0.004264490595287662,0.004037538453269374,0.0037590341462721,0.004315653667900987,0.00497487780352418
3,1729.8332841714628,1729.8332841714628,1610.3102504188523,1523.0083373985833,1390.376966261277,0.007813388893528,0.0064712998638749,0.0053926703263523,0.0044073158851551,0.005492246975435627,0.005196604177873487,0.004936831391331095,0.004665421480056109,1419.7141753043231,0.0043866507003992306,0.0041389911072385755,0.00417946090654242,0.004850147534487981,0.00539267032635235
4,404.0155458055259,404.0155458055259,374.61111893883736,355.1561695546772,325.87004355895516,0.0072576489149081,0.005618440969541,0.004851056883257,0.0045524167161233,0.005868755009929803,0.0055227745508854564,0.00521168180900311,0.00486013087707593,339.3354871465396,0.004520845144921237,0.0041708571607939355,0.0038952603792439255,0.004251050574436532,0.004851056883257043
5,69.99768141064843,69.99768141064843,62.497838358702296,59.183832303143326,54.40309982036937,0.0074719107820162,0.004731044328172,0.0042615896650741,0.0050563680630605,0.004939376717741362,0.004606493476623563,0.0041779851510999055,0.004205972207205644,59.183832303143326,0.004074657746826527,0.0043882787568783055,0.00473104432817209,0.005329887291125546,0.006292757771473284
6,33.08913231058852,33.08913231058852,29.011194484107374,27.58442379207999,25.50850082344185,0.0063725367711642,0.0040658836189756,0.0039322483769825,0.0050635559147007,0.005637089482537255,0.005355785908480709,0.0048311931005691755,0.004346813081524514,28.246008987971837,0.003932248376982583,0.0038518445450884675,0.004065883618975641,0.004542719597039058,0.006403634760146271
7,22268.46685407241,22268.46685407241,21222.57595032618,20643.08465963476,19775.73215565852,0.0037692405925174,0.0046348792095695,0.0044739229455431,0.0060188913240523,0.005380895609853095,0.0050307762593103655,0.004576926601613414,0.0039003516981710035,22268.46685407241,0.00289906056680711,,,,
8,10992.351838833943,10992.351838833943,10331.210280484813,9908.06270785474,9278.983261551512,0.0030754649805045,0.0022873058988322,0.0030906674630547,0.004113919685007,0.004011749872588469,0.0035732077804121465,0.0029841590632242662,0.002411941374626636,,0.0022873058988322204,0.002601657550266201,0.002969043910719227,,
9,6058.278152974794,6058.278152974794,5512.494813798668,5191.033947203585,4742.190611718667,0.0086374211040465,0.0061858554574336,0.0046466500149341,0.0034973506970178,0.004893298824698824,0.004491178982534302,0.004128312853460714,0.0037850427692772033,,0.0034973506970178425,0.0036303930367290738,0.0035116534947670086,0.00416851398231366,0.004646650014934167
10,2588.4419785368195,2588.4419785368195,2372.2771597390347,2223.229418854002,2006.4522660370424,0.0106121763775108,0.0084342835236781,0.0068622452198229,0.0050762073198437,0.00494974628578515,0.004658492665473357,0.004579834291446538,0.0048034145786134685,1921.6409123548672,0.005076207319843706,0.005257055463537941,0.005793835498660527,0.0062814609925055664,0.006862245219822927
11,701.1605966157001,701.1605966157001,648.9474948015143,614.109687174626,561.8632210918523,0.009870318645023,0.0076135299241499,0.0067141340611861,0.0045749311936627,0.005695530405250504,0.005368100302019112,0.005022721687117279,0.004731280035088048,,0.004574931193662701,0.004989795160399879,0.0055421749596830105,0.006094487950995209,0.006635635220158587
12,143.18810022439942,143.18810022439942,129.8744276171017,123.07520864061804,113.12230962934582,0.0082172502488009,0.0062086245556017,0.0054330551959068,0.0048121672121335,0.006226895780964581,0.005903480471059819,0.005529375255794666,0.005145503888316468,117.67242155157837,0.004757295199074307,0.004412708968237755,0.004057678103831508,0.00429693143204074,0.004813787737416364
13,37.364078359463335,37.364078359463335,32.13805821457728,30.2288152466905,27.655154475092704,0.0087053980346358,0.0059158345850797,0.0052001768076303,0.0054139207593101,0.0052927219027167904,0.004850369182417137,0.004389475374063201,0.004420700275855394,28.8128399764489,0.004892293939625647,0.004556001518544739,0.004951065876999949,0.00630577424412182,0.007934096535576751
14,16054.87645139801,16054.87645139801,15398.608496333369,15008.439013730573,14407.399929225883,0.0048841140382009,0.0059355457628868,0.0053392302292943,0.0062907944986862,0.005331947717913517,0.004897089268794397,0.004788277852177836,0.0044011476839468655,16054.87645139801,0.0039016672104396077,,,,
15,6784.055426653286,6784.055426653286,6395.776300715608,6178.821393229562,5865.603558770251,0.0021533123294634,0.0033329533282052,0.0039940205755908,0.0055261715533979,0.004279294289760066,0.0037902953197385125,0.0031419879037486442,0.002702998584254712,,0.002153312329463475,,,,
