filter_idx,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
0,97416000.0,0.4,0.0,0.0034768289176119,0.0,0.4,-0.02,438.7064841414794,0.0026633745850483947,0.0,270901
1,97416000.0,0.1,3.8,0.0024520446744697,50.0,0.1,3.7,2.848330430500369e-14,0.0021380208150744706,25.0,406356
2,97416000.0,0.1,3.0,0.0042644905952876,200.0,0.09,3.4,8.278913371723729e-17,0.0037590341462721,150.0,135450
3,97416000.0,0.1,2.6,0.0044073158851551,200.0,0.09,3.0,6.578294095135022e-17,0.0041389911072385755,175.0,107023
4,97416000.0,0.1,2.6,0.0045524167161233,200.0,0.09,3.0,1.5723225633690343e-17,0.0038952603792439255,150.0,120400
5,97416000.0,0.1,2.5,0.0042615896650741,100.0,0.09,2.9,3.442215812788047e-18,0.004074657746826527,100.0,107023
6,97416000.0,0.1,2.6,0.0039322483769825,100.0,0.1,2.5,9.47190430403223e-16,0.0038518445450884675,75.0,120400
7,97416000.0,0.3,0.4,0.0037692405925174,0.0,0.38,0.0,377.0381402563025,0.00289906056680711,0.0,214047
8,97416000.0,0.1,4.1,0.0022873058988322,50.0,0.1,4.1,1.590382756738161e-14,0.0022873058988322,50.0,361203
9,97416000.0,0.1,3.5,0.0034973506970178,200.0,0.1,3.5,2.0799853472805287e-14,0.0034973506970178,200.0,152380
10,97416000.0,0.1,2.8,0.0050762073198437,200.0,0.1,3.0,2.2128580823918073e-14,0.004579834291446538,250.0,90298
11,97416000.0,0.1,2.8,0.0045749311936627,200.0,0.1,2.8,9.78724427252815e-15,0.0045749311936627,200.0,90298
12,97416000.0,0.1,2.9,0.0048121672121335,200.0,0.09,3.2,3.507687046945561e-18,0.004057678103831508,150.0,107023
13,97416000.0,0.1,2.3,0.0052001768076303,100.0,0.12,1.8,1.0540165689764831e-11,0.004389475374063201,150.0,95132
14,97416000.0,0.5,-0.4,0.0048841140382009,0.0,0.5,-0.42,2352.156067070735,0.0039016672104396077,0.0,120400
15,97416000.0,0.3,0.1,0.0021533123294634,0.0,0.3,0.1,13.691257294336632,0.0021533123294634,0.0,380531
16,97416000.0,0.1,2.6,0.0012191375431911,50.0,0.1,2.6,8.318212446048126e-14,0.0012191375431911,50.0,1284291
17,97416000.0,0.1,2.4,0.003584068168615,200.0,0.09,2.7,8.739516901650953e-17,0.0030645444223966756,175.0,190265
18,97416000.0,0.1,2.4,0.004353274601444,200.0,0.1,2.5,5.828134894574478e-15,0.004054517120617529,225.0,107023
19,97416000.0,0.1,2.9,0.0045370638250364,200.0,0.11,2.5,6.367088759585065e-14,0.004482362556793795,200.0,95132
20,97416000.0,0.1,2.5,0.0054773874020308,200.0,0.09,2.9,7.061281426964112e-19,0.005205879982911998,175.0,71349
21,97416000.0,0.4,-0.2,0.0038194502163775,0.0,0.4,-0.2,629.7278899883347,0.0038194502163775,0.0,120400
22,97416000.0,0.1,3.4,0.003331550041616,0.0,0.11,3.0,7.189124470714135e-12,0.0031244898424055423,0.0,190265
23,97416000.0,0.1,2.9,0.0027981410030305,50.0,0.09,3.2,9.169477892719132e-17,0.002156812905990513,25.0,380531
24,97416000.0,0.1,2.6,0.0040558922949313,200.0,0.09,3.0,4.527386127529451e-17,0.003823257585286677,175.0,120400
25,97416000.0,0.1,2.4,0.0065722576976928,200.0,0.1,2.7,4.534229047953697e-15,0.0047330030660017106,275.0,80266
26,97416000.0,0.1,2.9,0.0054956762936154,200.0,0.11,2.6,7.063630436717882e-14,0.004771280334719075,250.0,80266
27,97416000.0,0.1,2.4,0.006367422575919,200.0,0.1,2.6,2.924097656154806e-16,0.0058166004413980725,275.0,53511
28,97416000.0,0.5,-0.2,0.0031057763327489,0.0,0.54,-0.3,2701.1052183606503,0.0028743030779969647,0.0,214047
29,97416000.0,0.4,-0.1,0.0020875392171538,0.0,0.31,0.3,12.188259538595995,0.0016673312384977157,0.0,642145
30,97416000.0,0.2,0.9,0.0019824839330202,0.0,0.19,1.0,0.0014028166070891787,0.001378112978604129,0.0,963217
31,97416000.0,0.1,2.9,0.0029946282234737,100.0,0.1,3.0,7.669395414200732e-15,0.002944888693975356,125.0,214047
32,97416000.0,0.1,3.2,0.0039355241568145,200.0,0.09,3.6,1.4845751324543636e-18,0.0038431195839054855,175.0,120400
33,97416000.0,0.1,4.2,0.0042057057618468,200.0,0.1,4.1,1.832638039333522e-17,0.003769159142669065,175.0,135450
34,97416000.0,0.1,2.6,0.0055656811176906,200.0,0.1,2.7,2.483880566596806e-16,0.005239894994762479,225.0,67723
35,97416000.0,0.7,-0.4,0.002724836969847,0.0,0.63,-0.3,5576.624524955906,0.0021133731912075238,0.0,428097
36,97416000.0,0.2,1.3,0.0016842907963384,0.0,0.2,1.3,0.0064237034263746,0.0016842907963384,0.0,642145
37,97416000.0,0.1,3.6,0.0014856848832985,0.0,0.1,3.6,8.881265039758347e-15,0.0014856848832985,0.0,856194
38,97416000.0,0.1,3.1,0.0040733045989018,100.0,0.11,2.8,9.09743997076634e-13,0.0033897085614356115,125.0,160534
39,97416000.0,0.1,3.3,0.0047653924294815,200.0,0.1,3.5,5.128626521729852e-16,0.004368563388640589,250.0,95132
40,97416000.0,0.1,4.2,0.0037689947176033,200.0,0.1,4.2,1.8200515380166586e-17,0.0037689947176033,200.0,135450
41,97416000.0,0.1,1.9,0.0125108374665053,200.0,0.11,1.9,7.997925744381691e-14,0.009849432930072788,300.0,20065
