filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
0,"(2.0, 0.5, 0.044)",17819.649814859404,14133.666150875528,22397.163289301727,5.22074829791597,2.2923637344311754,18.383723902537746,97416000.0,"(2.0, 0.5, 0.044)",0.0034768289176119183,0.4,0.0,426.3534261642352,0.0,17819.649814859404,0.00013759757095388865
1,"(2.0, 0.5, 0.065)",9613.998901525669,7362.58151978682,12698.829089903962,8.201643176584255,3.945241272346192,18.094728067045292,97416000.0,"(2.0, 0.5, 0.065)",0.0024520446744697843,0.1,3.8,2.3395385791566696e-14,50.0,9128.053836039287,0.00013759757095388865
2,"(2.0, 0.5, 0.096)",5046.436757298134,3639.541953593785,6941.209191421879,14.55716479645174,6.848337296216376,22.125475661153015,97416000.0,"(2.0, 0.5, 0.096)",0.004264490595287662,0.1,3.0,4.688553479626309e-14,200.0,4071.52914952204,0.00013759757095388865
3,"(2.0, 0.5, 0.141)",1729.8332841714628,1220.8148821036507,2365.25748345256,15.32941789761576,7.572455737484524,24.007472856608647,97416000.0,"(2.0, 0.5, 0.141)",0.004407315885155194,0.1,2.6,3.729947852545268e-14,200.0,1390.376966261277,0.00013759757095388865
4,"(2.0, 0.5, 0.208)",404.0155458055259,281.8607468411368,555.3733259174845,15.687551110417758,7.403453538594,60.71471157209029,97416000.0,"(2.0, 0.5, 0.208)",0.004552416716123386,0.1,2.6,8.742077139338536e-15,200.0,325.87004355895516,0.00013759757095388865
5,"(2.0, 0.5, 0.306)",69.99768141064843,47.01194603621134,117.31954045552972,29.97617935314132,5.976962706978292,184.7012801721895,97416000.0,"(2.0, 0.5, 0.306)",0.004261589665074145,0.1,2.5,1.9846470917713774e-15,100.0,59.183832303143326,0.00013759757095388865
6,"(2.0, 0.5, 0.45)",33.08913231058852,22.658989700809105,72.77329941476114,48.87599757178899,5.926790842971644,289.257781426906,97416000.0,"(2.0, 0.5, 0.45)",0.003932248376982583,0.1,2.6,7.400040764745577e-16,100.0,27.58442379207999,0.00013759757095388865
7,"(2.0, 1.0, 0.044)",22268.46685407241,18051.94098854425,28577.94468864173,6.060725005405196,2.4361490167957904,35.173910409576166,97416000.0,"(2.0, 1.0, 0.044)",0.0037692405925174866,0.3,0.4,27.656097452060088,0.0,22268.46685407241,0.00013759757095388865
8,"(2.0, 1.0, 0.065)",10992.351838833943,8276.17778569553,14739.030290027566,9.817106045210556,3.6885638492002504,32.816410908870836,97416000.0,"(2.0, 1.0, 0.065)",0.0022873058988322204,0.1,4.1,1.590382756738161e-14,50.0,10331.210280484811,0.00013759757095388865
9,"(2.0, 1.0, 0.096)",6058.278152974794,4272.2737782994345,8400.331955666907,17.88733082556018,6.1494130153719535,38.6042996334148,97416000.0,"(2.0, 1.0, 0.096)",0.0034973506970178425,0.1,3.5,2.0799853472805287e-14,200.0,4742.190611718667,0.00013759757095388865
10,"(2.0, 1.0, 0.141)",2588.4419785368195,1780.6223244451696,3678.276731664971,18.88142516723305,8.077786012422937,32.666289566666165,97416000.0,"(2.0, 1.0, 0.141)",0.005076207319843706,0.1,2.8,3.4950923484030375e-14,200.0,2006.4522660370426,0.00013759757095388865
11,"(2.0, 1.0, 0.208)",701.1605966157001,482.1211456658505,971.9585062582404,15.83096872822494,7.000276383651901,44.14306267579402,97416000.0,"(2.0, 1.0, 0.208)",0.004574931193662701,0.1,2.8,9.78724427252815e-15,200.0,561.8632210918523,0.00013759757095388865
12,"(2.0, 1.0, 0.306)",143.18810022439942,98.89982588706587,244.2273328966973,25.8051535122098,6.654957096343937,179.12416486804167,97416000.0,"(2.0, 1.0, 0.306)",0.004812167212133511,0.1,2.9,1.5987136116854487e-15,200.0,113.12230962934582,0.00013759757095388865
13,"(2.0, 1.0, 0.45)",37.364078359463335,25.38881490731533,80.81443166213667,57.2273642928098,6.215368862098959,317.2110188238274,97416000.0,"(2.0, 1.0, 0.45)",0.005200176807630352,0.1,2.3,1.6087569967209623e-15,100.0,30.2288152466905,0.00013759757095388865
14,"(3.0, 0.5, 0.044)",16054.87645139801,13110.8033303444,20187.676066856297,5.1865406507897855,2.4288378794404677,25.400701793534857,97416000.0,"(3.0, 0.5, 0.044)",0.004884114038200993,0.5,-0.4,2280.5222232099445,0.0,16054.87645139801,0.00013759757095388865
15,"(3.0, 0.5, 0.065)",6784.055426653286,5247.568417874177,8803.062445051584,8.081644592403325,2.9370213609346982,35.84478827517799,97416000.0,"(3.0, 0.5, 0.065)",0.002153312329463475,0.3,0.1,13.691257294336632,0.0,6784.055426653286,0.00013759757095388865
16,"(3.0, 0.5, 0.096)",3359.2172695191507,2391.139457596698,4607.142156243195,15.76114695730595,5.49373761698031,38.281385968701215,97416000.0,"(3.0, 0.5, 0.096)",0.0012191375431911343,0.1,2.6,8.318212446048125e-14,50.0,3100.7004501580564,0.00013759757095388865
17,"(3.0, 0.5, 0.141)",1231.115686042695,814.9655081236625,1828.8371563527085,23.86485864647519,10.430858692009505,46.02968070346354,97416000.0,"(3.0, 0.5, 0.141)",0.0035840681686150067,0.1,2.4,3.854316122761183e-14,200.0,914.8199985436313,0.00013759757095388865
18,"(3.0, 0.5, 0.208)",237.76462060417208,150.65560233932598,385.64079280554745,28.864040654256073,9.06745034488761,155.00181821433495,97416000.0,"(3.0, 0.5, 0.208)",0.004353274601444079,0.1,2.4,7.497661480074624e-15,200.0,177.9566191723994,0.00013759757095388865
19,"(3.0, 0.5, 0.306)",37.06332202425726,23.14396545271071,117.32559119932158,148.39627775340986,6.691576037292518,531.413767807778,97416000.0,"(3.0, 0.5, 0.306)",0.004537063825036491,0.1,2.9,3.55028163916468e-16,200.0,25.12120094064649,0.00013759757095388865
