filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
13,"(2.0, 1.0, 0.45)",22.026033928677723,14.871440033578356,46.19123197032062,56.27844296916215,6.903743040684508,302.67218867950254,136161000.0,"(2.0, 1.0, 0.45)",0.0045624686868898,0.1,1.5,8.205699974896557e-15,50.0,18.930491524216023,0.0001163859029158,0.0039137202145829,0.09,1.9,1.4445715985598406e-17,50.0,126214,2.29155,0.0516477,0.0,2.0274,0.02517,0.0,1.60745,0.0225203,0.0,0.0
14,"(3.0, 0.5, 0.044)",20334.26163310914,16238.165767936664,25901.42948093296,7.280535927301646,2.117267798922052,26.6842367624828,136161000.0,"(3.0, 0.5, 0.044)",0.0019269723187865,1.3,-0.6,27321.276294821073,100.0,18464.37280702396,0.0001163859029158,0.0018553568579228,1.2,-0.58,24877.583245085218,100.0,531878,109.862,0.0280707,0.0,96.8903,0.00208762,0.0,79.9816,0.0114284,0.0,0.0
15,"(3.0, 0.5, 0.065)",8481.16852651321,6121.032400140659,11422.216330366744,12.501160532378858,4.617323279451217,37.20389295259823,136161000.0,"(3.0, 0.5, 0.065)",0.002916745836563,0.6,-0.6,2619.7551642380704,200.0,7346.156951307256,0.0001163859029158,0.0022481086047848,0.55,-0.6,2086.645988143893,125.0,378648,58.4879,0.0396864,0.0,50.8794,0.0123093,0.0,41.505,0.0172419,0.0,0.0
16,"(3.0, 0.5, 0.096)",3215.5339280661833,2177.7020987245382,4597.423310594909,19.726913141041955,8.027047397009069,54.42834077146745,136161000.0,"(3.0, 0.5, 0.096)",0.0022918910996867,0.2,0.0,0.0378037609475325,100.0,2945.4864806008886,0.0001163859029158,0.0018865140393544,0.17,0.2,0.0011279088534177,50.0,531878,28.3119,0.0501159,0.0,24.8568,0.0232787,0.0,19.6344,0.0242233,0.0,0.0
17,"(3.0, 0.5, 0.141)",685.4049185011345,455.75568096980334,1133.2192854509174,29.33240582819547,9.674542135238903,173.38809747741325,136161000.0,"(3.0, 0.5, 0.141)",0.001143863736009,0.1,1.0,1.4404171474426306e-12,0.0,685.4049185011345,0.0001163859029158,0.001124532955637,0.09,1.3,3.4702759822054658e-15,0.0,1514602,12.0116,0.0551877,0.0,10.5797,0.028423,0.0,8.31302,0.0279035,0.0,5.522001099999997e-150
18,"(3.0, 0.5, 0.208)",99.86562679041884,56.79685615873512,297.2483449845007,140.2885574908984,8.708736764540086,492.2571611181387,136161000.0,"(3.0, 0.5, 0.208)",0.0037722993082812,0.1,1.2,8.599582264481322e-14,50.0,83.27193779873956,0.0001163859029158,0.002514761905166,0.09,1.5,2.1628480648863307e-16,25.0,299181,4.39669,0.0541411,0.0,3.88615,0.0274451,0.0,3.06536,0.025653,0.0,0.0
19,"(3.0, 0.5, 0.306)",23.55986258743369,14.377484888895973,71.12696873704186,147.1505647739872,8.081915682557558,512.8111955280423,136161000.0,"(3.0, 0.5, 0.306)",0.0050552257762979,0.1,1.5,7.520028757518566e-15,100.0,17.348652898787048,0.0001163859029158,0.0049237087005801,0.11,1.2,1.0408370584422808e-12,100.0,74794,2.17436,0.0527488,0.0,1.92482,0.0264972,0.0,1.52758,0.0231289,0.0,0.0
20,"(3.0, 0.5, 0.45)",9.30091777009618,6.449947960710162,17.024380317214128,29.49538749144387,7.095403867044289,205.32726601916235,136161000.0,"(3.0, 0.5, 0.45)",0.0051745098299607,0.1,2.1,6.823947534697038e-16,100.0,8.09895345456225,0.0001163859029158,0.0042321070757776,0.09,2.4,1.583394568463183e-18,75.0,99726,1.61979,0.0468928,0.0,1.43231,0.0209517,0.0,1.14435,0.0173115,0.0,0.0
21,"(3.0, 1.0, 0.044)",24402.94069481798,19464.555769122395,32189.65815691659,6.515335224886993,1.870830578633749,31.162164708123985,136161000.0,"(3.0, 1.0, 0.044)",0.0016651937980281,0.8,-0.2,11203.488712579454,100.0,23090.125027728925,0.0001163859029158,0.0013015135764586,0.62,0.0,4648.62146326256,50.0,1063757,123.205,0.0253232,0.0,108.112,0.00339837,0.0,88.0842,0.01089,0.0,9.165174199999997e-201
22,"(3.0, 1.0, 0.065)",8900.258528887729,6529.348381513301,12443.740836607916,13.368952908398215,3.3368811128835216,54.466328351374706,136161000.0,"(3.0, 1.0, 0.065)",0.0016771815012389,0.6,-0.5,2529.658294208088,100.0,7959.229935786246,0.0001163859029158,0.001285036936938,0.47,-0.3,732.1143140251604,75.0,1063757,64.1059,0.0357419,0.0,56.1776,0.00798808,0.0,45.7859,0.0121057,0.0,1.0056537999999997e-195
23,"(3.0, 1.0, 0.096)",3508.70525172296,2396.3792547711287,5625.972484330107,27.1970151777406,7.108728546465839,117.09811998532574,136161000.0,"(3.0, 1.0, 0.096)",0.0018543128010126,0.2,0.2,0.0236367225824472,100.0,2880.891760441422,0.0001163859029158,0.0017625457083765,0.17,0.5,0.0004991629624314,100.0,598362,30.8604,0.0462379,0.0,27.1997,0.01934,0.0,21.5577,0.0198338,0.0,0.0
24,"(3.0, 1.0, 0.141)",893.056330892022,555.217701784117,1612.8573386177582,36.16577508274547,9.753132952776385,214.55613782649417,136161000.0,"(3.0, 1.0, 0.141)",0.001530792367335,0.1,1.2,8.534196494505609e-13,50.0,787.1885352100794,0.0001163859029158,0.001530792367335,0.1,1.2,8.534196494505609e-13,50.0,797817,13.6612,0.052623,0.0,12.0618,0.0259151,0.0,9.48846,0.0249828,0.0,1.4465373999999996e-277
25,"(3.0, 1.0, 0.208)",145.8257812444831,86.58781142169258,505.0654779569975,166.61276888327944,9.679995777557616,515.8268848560737,136161000.0,"(3.0, 1.0, 0.208)",0.0029074512346831,0.1,1.2,1.2780852436860408e-13,50.0,113.1661286080422,0.0001163859029158,0.0026671504260021,0.09,1.6,2.1361015864344452e-16,75.0,265939,5.26575,0.0533474,0.0,4.65718,0.0267307,0.0,3.66944,0.0249161,0.0,0.0
26,"(3.0, 1.0, 0.306)",30.76690778400487,17.820555550512722,112.6234157345676,227.65617641528445,8.488367245901866,578.4065183485569,136161000.0,"(3.0, 1.0, 0.306)",0.0055761209980557,0.1,1.4,1.2648627453850944e-14,100.0,21.054801998823446,0.0001163859029158,0.0051077835119366,0.09,1.8,2.1551981952165333e-17,125.0,74794,2.39182,0.0523156,0.0,2.11974,0.0262356,0.0,1.67899,0.0226409,0.0,0.0
27,"(3.0, 1.0, 0.45)",9.845392137767352,6.300230824696866,17.906879576056284,41.03443979541918,8.620204168626838,223.4288875979097,136161000.0,"(3.0, 1.0, 0.45)",0.0053603612635909,0.1,2.0,7.909733186248006e-16,200.0,7.121911576749765,0.0001163859029158,0.0053587559766118,0.09,2.4,1.3923769498080357e-18,200.0,66484,1.53577,0.0478176,0.0,1.35622,0.0221571,0.0,1.08507,0.0175257,0.0,0.0
28,"(4.0, 0.5, 0.044)",20059.09330714617,16158.861540741858,26044.702726396074,6.90198922610681,1.7806512502162175,27.23214806062816,136161000.0,"(4.0, 0.5, 0.044)",0.0018924421625508,0.8,-0.1,8399.83020758322,100.0,18581.82444263971,0.0001163859029158,0.0017895103746798,0.65,0.1,4008.5428196288526,75.0,598362,112.719,0.0228804,0.0,98.575,0.00537194,0.0,80.611,0.0122331,0.0,0.0
29,"(4.0, 0.5, 0.065)",6728.662667856983,5053.827122658659,9228.108566896331,10.74507477537428,3.385881767137788,47.9858384830698,136161000.0,"(4.0, 0.5, 0.065)",0.0019775636195172,0.6,-0.5,1954.5156988777564,100.0,6268.8327786850305,0.0001163859029158,0.0014538575041906,0.42,-0.2,272.22664019670094,50.0,897543,56.2108,0.0355365,0.0,49.3339,0.00800381,0.0,40.2297,0.0122634,0.0,2.0771412e-250
30,"(4.0, 0.5, 0.096)",2174.2950657251185,1473.154515006352,3178.4532818516623,21.169071424584043,6.345334230511417,101.09361923867915,136161000.0,"(4.0, 0.5, 0.096)",0.0021578318477368,0.1,1.7,5.344552212387258e-13,0.0,2042.8764002303271,0.0001163859029158,0.0015539389033812,0.12,1.3,2.491538256571377e-09,25.0,797817,25.3988,0.0470674,0.0,22.3736,0.0199851,0.0,17.7604,0.0203008,0.0,5.198668899999999e-286
31,"(4.0, 0.5, 0.141)",440.2984572847581,277.14059539124503,997.316829570538,53.944517855374926,8.548566301874365,308.6687447824128,136161000.0,"(4.0, 0.5, 0.141)",0.0024308446475395,0.1,1.3,3.0069595899911276e-13,50.0,440.2984572847581,0.0001163859029158,0.0024083843898589,0.09,1.4,1.5886433782466609e-15,0.0,336577,9.77922,0.0533394,0.0,8.62426,0.0264035,0.0,6.8202,0.025487,0.0,0.0
32,"(4.0, 0.5, 0.208)",53.90030877449569,24.821886788378546,272.4972446952265,522.5855455635709,8.952046608710825,745.7767387155797,136161000.0,"(4.0, 0.5, 0.208)",0.0053878108452883,0.1,1.8,5.224167572250721e-15,200.0,30.40687751985795,0.0001163859029158,0.0044760395886213,0.09,2.0,1.7429842468234634e-17,125.0,94659,2.94889,0.0502913,0.0,2.60743,0.0240123,0.0,2.0758,0.0207012,0.0,0.0
33,"(4.0, 0.5, 0.306)",18.55564042899887,10.694933861506636,59.76197011009838,197.82853021930936,8.1495382379766,555.9470530689024,136161000.0,"(4.0, 0.5, 0.306)",0.0062463121353171,0.1,1.9,1.7120570293940369e-15,200.0,12.18423601059263,0.0001163859029158,0.0055883995947941,0.1,1.8,2.2818749173793907e-15,175.0,56095,1.94656,0.0496122,0.0,1.72261,0.0239653,0.0,1.37242,0.0193636,0.0,0.0
34,"(4.0, 0.5, 0.45)",7.267771028444105,5.028332259259983,10.645551730441204,19.29784956730224,7.214088012823708,104.89302155829796,136161000.0,"(4.0, 0.5, 0.45)",0.0051211363995492,0.1,2.4,2.42939362139164e-16,200.0,6.005123832249928,0.0001163859029158,0.0045034939211855,0.09,2.7,5.58340983319169e-19,150.0,94659,1.45865,0.0449524,0.0,1.28777,0.0192962,0.0,1.03308,0.0151022,0.0,0.0
35,"(4.0, 1.0, 0.044)",23481.683202374305,18922.07413054256,29229.910308500836,5.830233432659803,1.9753864050049792,20.646750720779384,136161000.0,"(4.0, 1.0, 0.044)",0.0011800033384401,0.1,9.2,7.542751282019783e-17,50.0,22327.32167794589,0.0001163859029158,0.0011800033384401,0.1,9.2,7.542751282019783e-17,50.0,1346314,124.292,0.0206493,0.0,108.978,0.00888571,0.0,88.2382,0.0119774,0.0,4.202176099999998e-165
36,"(4.0, 1.0, 0.065)",7210.980530068478,5621.96165630584,10658.69462166624,11.209916347005544,2.775492093216266,78.50542090763523,136161000.0,"(4.0, 1.0, 0.065)",0.0012524291570152,0.3,0.6,6.248121612260268,50.0,6709.078412905789,0.0001163859029158,0.0010073250563394,0.33,0.4,20.84926439511764,50.0,1795089,60.8134,0.0320316,0.0,53.4794,0.00518477,0.0,43.8474,0.00760435,0.0,1.967034299999999e-120
37,"(4.0, 1.0, 0.096)",2145.196983360842,1490.171755449173,3610.9621907541455,27.612776269680367,5.150818318236957,194.38494031941377,136161000.0,"(4.0, 1.0, 0.096)",0.001627989109213,0.2,0.4,0.0098663376472623,50.0,1985.5071020139992,0.0001163859029158,0.0011605225488994,0.17,0.7,0.0002141203241,25.0,1346314,26.9432,0.0433788,0.0,23.7708,0.0164263,0.0,18.9465,0.0160908,0.0,1.0373880999999995e-159
38,"(4.0, 1.0, 0.141)",497.9098207081813,312.95207639033043,1165.821851777119,67.72960573136643,8.749557850844612,397.1558384850664,136161000.0,"(4.0, 1.0, 0.141)",0.0028151349362979,0.1,1.6,1.261177420562371e-13,100.0,421.4890578574283,0.0001163859029158,0.0020036718203644,0.09,1.8,4.3144193749654263e-16,50.0,448771,10.5683,0.0503355,0.0,9.33501,0.0235355,0.0,7.38928,0.022176,0.0,0.0
39,"(4.0, 1.0, 0.208)",64.54988828385838,31.068974457193953,343.25960269883495,518.2972063822874,8.504650819889983,734.5255987195436,136161000.0,"(4.0, 1.0, 0.208)",0.0046452767240315,0.1,1.8,6.390022706312312e-15,200.0,35.11648125108905,0.0001163859029158,0.0041889924546741,0.09,2.1,1.5230451060548606e-17,175.0,106491,3.23935,0.0499438,0.0,2.86436,0.0236368,0.0,2.27978,0.0204462,0.0,0.0
40,"(4.0, 1.0, 0.306)",20.590749797957255,9.726824051630912,96.28011022084384,363.5740091870406,11.866124614951318,685.1910648035672,136161000.0,"(4.0, 1.0, 0.306)",0.0104474742520828,0.1,1.4,6.634585471378191e-15,200.0,10.263871548928991,0.0001163859029158,0.0091062443862681,0.1,1.6,3.3367695605123506e-15,300.0,22456,1.72443,0.0498965,0.0,1.52911,0.0255442,0.0,1.21913,0.0190137,0.0,0.0
41,"(4.0, 1.0, 0.45)",7.511645771305659,4.691592703530818,12.49269768250078,39.896250293950544,13.07927219153993,155.05553369822792,136161000.0,"(4.0, 1.0, 0.45)",0.014575116942923,0.1,1.6,1.6624852798956913e-15,200.0,4.579753355666269,0.0001163859029158,0.0118402562215748,0.1,1.8,8.577004172435311e-16,300.0,13308,1.19624,0.0459891,0.0,1.05389,0.0229616,0.0,0.849641,0.0148312,0.0,0.0
