filter_idx,obs_var,var_exclude_0,var_exclude_50,var_exclude_100,var_exclude_200,kstest_stat_0,kstest_stat_50,kstest_stat_100,kstest_stat_200,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
0,24111.88829402033,24111.88829402033,22979.584490411948,22301.1704686491,21277.435526621284,0.004601266761216,0.0039632965406231,0.0038962118254287,0.0035499701906055,0.004205025563956077,0.004020027565354356,0.003831763666439447,0.0036187108985277217,0.003456595819099256,22016.318735981517,0.0032671851923303883,0.003074737445495558,0.0029448825036880732,0.003137495870852103
1,11877.167756236777,11877.167756236777,11185.56312795882,10684.442325994956,9922.915131540689,0.0065721740175489,0.0067480877333891,0.0065351769722826,0.0059377536406508,0.005066662902893243,0.004859772943422765,0.0046209750508275915,0.004414104444471323,0.004640802996705551,9764.085897328547,0.00459558417513839,0.004760212317339141,0.004973086405000049,0.005201980492521852
2,4272.713551058823,4272.713551058823,4017.84777914347,3831.6110389950018,3536.984504688962,0.0063485585610146,0.0052201808991229,0.0058116027036534,0.0042127381456766,0.00519477455950729,0.004963687452332496,0.004709006728684129,0.004475347096012444,0.004212738145676676,3603.6772169040287,0.003965931307059398,0.004017369795772829,0.004242218205021575,0.004336222619808483
3,1078.9326645583983,1078.9326645583983,1005.9916682214986,959.3620845259892,887.193643850949,0.0051979292567759,0.0040138171543024,0.0046467024040186,0.0043153431994529,0.0038847414422254565,0.003526960223863859,0.0031666670286820617,0.003105802741383168,0.0030711275293058282,1034.6410041726742,0.002769737353469859,0.003108323044699879,,
4,218.2092374296753,218.2092374296753,196.8039983305104,187.4511438558966,173.5117920303951,0.0030095085572773,0.0032274777942069,0.0035043411777002,0.0047092208767937,0.005837122424355634,0.004926630426760031,0.00485845263119275,0.0037777822602063083,0.002551676352976179,218.2092374296753,,,,
5,39.82094326182208,39.82094326182208,34.37333602024878,32.49534692832357,29.85380629825488,0.0035062367263845,0.0044715473608049,0.0040825407598777,0.0062032278124407,0.005148852782534408,0.004541888827173844,0.0040306617418230314,0.003202378062988738,0.002876085805678774,39.82094326182208,,,,
6,19.318296415708957,19.318296415708957,16.692907301983734,15.823713626211138,14.56917773953294,0.0054332903705879,0.0039770711013839,0.0054144363323673,0.0057965654898505,0.006184981614515084,0.005443847643338384,0.005130871473064014,0.004704216790950386,0.0039770711013839,17.29808580838844,0.003890000611464328,0.005433290370587929,,
7,29661.968208881182,29661.968208881182,28201.286849816883,27345.71585406468,26090.879979185906,0.0024712327601031,0.0014707491806146,0.0016776874510827,0.0024731525464785,0.0019994434580188347,0.001863154972747051,0.0016755725479107308,0.0014522884964148775,0.001436022403336068,28201.286849816883,0.002123411246737761,0.0034628288167146692,,
8,14517.11343786308,14517.11343786308,13462.238317086138,12826.620413533665,11894.810946325702,0.0058146603587999,0.0046411718632813,0.004172299341816,0.0041056434746392,0.004187817971876782,0.00397102888219465,0.0037528762538038647,0.003608749767527698,0.003399552121019611,12100.94343125609,0.003226491019716504,0.0032410524264760987,0.0037192196507334074,0.004442534396864151
9,6166.702256197297,6166.702256197297,5725.245989341669,5415.532029640232,4943.313083038407,0.0065023225543816,0.0045732155666798,0.0046082421632355,0.0047281523871119,0.004480467901047391,0.004869392624344271,0.004331386758711642,0.004194815693506104,0.004573215566679889,5561.438728223642,0.005379186938785474,0.006399711704382638,,
10,1821.148368404074,1821.148368404074,1693.9628229071377,1610.58341246199,1482.9278623803611,0.0042359827820359,0.0041385572411652,0.0030830990993235,0.0042428536593194,0.004236292939868491,0.003945046306820342,0.003671232933077473,0.0035773086742552085,0.003083099099323583,,0.003368955698020759,0.0037557348895174564,0.004235849873901021,0.0046082196297283495
11,408.8180671324572,408.8180671324572,374.0598165425166,356.4639091990768,329.9343158963047,0.0043249419200218,0.0042048219035731,0.0038960846333245,0.0049299993910421,0.00492402522659563,0.004531229250650304,0.004139182528654972,0.003863893638364268,0.0034908636690605746,385.2946085195961,0.003141394949152443,0.002709150821053108,0.002339752461481437,0.002863215311127154
12,79.91926652878242,79.91926652878242,70.26270115449789,66.62526927443895,61.43915476228759,0.0020298122464896,0.0034165826478083,0.0042614414660246,0.0053327033689972,0.005212614528873949,0.0048250435533473,0.004182230173295887,0.0034986156148369973,0.0018802535001574139,79.91926652878242,,,,
