filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
0,"(2.0, 0.5, 0.044)",24111.88829402033,19052.401644843205,30447.957447433404,5.579920560729827,2.075282994746964,14.19246063404869,136161000.0,"(2.0, 0.5, 0.044)",0.0035499701906055448,1.1,-0.4,22051.155694366378,200.0,21277.435526621284,0.00011638590291587388
1,"(2.0, 0.5, 0.065)",11877.167756236777,8706.483887672897,16085.37980268836,10.964418280221514,5.169126760581655,17.98016261739327,136161000.0,"(2.0, 0.5, 0.065)",0.005937753640650856,0.5,-0.5,1653.8191885901144,200.0,9922.915131540687,0.00011638590291587388
2,"(2.0, 0.5, 0.096)",4272.713551058823,3134.622664779462,5762.139706824626,12.807588253034794,6.8521903870587995,22.106602037388267,136161000.0,"(2.0, 0.5, 0.096)",0.004212738145676676,0.3,-0.3,15.656528541751257,200.0,3536.9845046889614,0.00011638590291587388
3,"(2.0, 0.5, 0.141)",1078.9326645583983,776.5054411751843,1487.4053945245928,14.176788584506902,6.5766980767489045,46.78859218342331,136161000.0,"(2.0, 0.5, 0.141)",0.004013817154302435,0.2,0.0,0.013756357382410824,50.0,1005.9916682214986,0.00011638590291587388
4,"(2.0, 0.5, 0.208)",218.2092374296753,150.5232195121832,373.6276881153317,26.42727055873376,6.84699297614982,183.2100277163214,136161000.0,"(2.0, 0.5, 0.208)",0.0030095085572773295,0.1,1.4,1.2720186652954017e-13,0.0,218.2092374296753,0.00011638590291587388
5,"(2.0, 0.5, 0.306)",39.82094326182208,25.61052264986215,77.37143210454586,48.92218439540713,6.457623067753796,273.27715881148686,136161000.0,"(2.0, 0.5, 0.306)",0.0035062367263845318,0.1,1.3,3.150340242930482e-14,0.0,39.82094326182208,0.00011638590291587388
6,"(2.0, 0.5, 0.45)",19.318296415708957,12.843037532045122,45.81048919523592,58.40416712166337,6.968505811703492,329.24190928807195,136161000.0,"(2.0, 0.5, 0.45)",0.0039770711013839,0.1,1.7,4.1032202141451016e-15,50.0,16.692907301983734,0.00011638590291587388
7,"(2.0, 1.0, 0.044)",29661.968208881182,24103.13076908134,37590.66496390246,5.471542282321549,1.6460458317556534,19.096018151398123,136161000.0,"(2.0, 1.0, 0.044)",0.0014707491806146278,0.5,0.7,1186.922847214515,50.0,28201.286849816883,0.00011638590291587388
8,"(2.0, 1.0, 0.065)",14517.11343786308,10519.183069678444,19456.750482597763,12.431845519428473,4.327866991380332,26.223461945452705,136161000.0,"(2.0, 1.0, 0.065)",0.0041056434746392645,0.5,-0.1,1117.9333596170775,200.0,11894.810946325702,0.00011638590291587388
9,"(2.0, 1.0, 0.096)",6166.702256197297,4405.732677545718,8462.505196281652,15.420415339698916,6.941411434227848,28.879235475682595,136161000.0,"(2.0, 1.0, 0.096)",0.004573215566679889,0.1,2.4,2.4121584528785243e-13,50.0,5725.245989341669,0.00011638590291587388
10,"(2.0, 1.0, 0.141)",1821.148368404074,1333.737459521347,2560.804172447574,14.766413270845376,6.862524397461469,50.186729607610864,136161000.0,"(2.0, 1.0, 0.141)",0.003083099099323583,0.2,0.2,0.013214281021936856,100.0,1610.58341246199,0.00011638590291587388
11,"(2.0, 1.0, 0.208)",408.8180671324572,282.7502704632588,676.8210459609626,21.98410607190852,6.298958690496851,165.4114011832204,136161000.0,"(2.0, 1.0, 0.208)",0.0038960846333245813,0.2,0.1,0.0037506724452764815,100.0,356.4639091990768,0.00011638590291587388
12,"(2.0, 1.0, 0.306)",79.91926652878242,53.39881808786243,151.77831671909706,40.51867336723479,6.67268306462807,246.4552714692534,136161000.0,"(2.0, 1.0, 0.306)",0.0020298122464896817,0.1,1.3,6.32262475239995e-14,0.0,79.91926652878242,0.00011638590291587388
13,"(2.0, 1.0, 0.45)",22.026033928677723,14.871440033578356,46.19123197032062,56.27844296916215,6.903743040684508,302.67218867950254,136161000.0,"(2.0, 1.0, 0.45)",0.004562468686889809,0.1,1.5,8.205699974896557e-15,50.0,18.930491524216023,0.00011638590291587388
14,"(3.0, 0.5, 0.044)",20334.26163310914,16238.165767936664,25901.42948093296,7.280535927301646,2.117267798922052,26.6842367624828,136161000.0,"(3.0, 0.5, 0.044)",0.0019269723187865608,1.3,-0.6,27321.276294821073,100.0,18464.37280702396,0.00011638590291587388
