band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,83.06173,67.84239,105.412384,72.1423,25.150139,208.71402,14450560.0,0.0048888125935481,0.3,-0.9,1.5334883148716816,100.0,64.14306640625,0.0003572522330892,0.0022277302088815,0.35,-1.0,6.541904704495925,75.0,381019,3.1154,0.0714305,0.0,2.69761,0.0459815,0.0,2.08993,0.0468074,0.0,1.0222264e-62
3,31.625963,25.950968,42.588734,94.66946,22.111837,365.90704,14450560.0,0.0034618072921393,0.3,-1.0,1.1895912259926429,0.0,24.76301002502441,0.0003572522330892,0.0016311509829618,0.4,-1.06,6.337949279577815,75.0,677370,1.93064,0.0741869,0.0,1.65468,0.0492728,0.0,1.28628,0.050812,0.0,8.037241900000002e-34
4,21.178583,16.856028,30.641172,144.35002,29.246574,554.99133,14450560.0,0.0057627471892613,0.4,-1.1,3.56922685071326,300.0,13.248303413391112,0.0003572522330892,0.004305004120309,0.37,-1.1,2.7602820132872417,200.0,95253,1.22313,0.0817238,0.0,1.04614,0.0573712,0.0,0.806627,0.0583627,0.0,4.789370899999999e-233
5,11.205843,8.324198,20.132473,399.38544,40.634323,1254.1652,57802240.0,0.0053384397820658,0.2,-0.9,0.002914674130697,100.0,8.996379852294922,0.0001786290007388,0.0032869977692004,0.12,-0.5,1.0844684219754093e-08,25.0,169342,0.689007,0.0777726,0.0,0.596509,0.0533116,0.0,0.455866,0.0532998,0.0,0.0
6,3.144874,2.2399845,6.3642373,635.23804,43.513226,1748.6578,28901120.0,0.0049494117188595,0.2,-0.8,0.0003830435097219,200.0,1.945635437965393,0.0002526178660476,0.0043719315196741,0.15,-0.6,1.1262490807442502e-06,100.0,95253,0.380072,0.0731764,0.0,0.3295,0.0485467,0.0,0.252335,0.0486861,0.0,0.0
7,0.80194783,0.59729964,1.4342653,388.9732,38.31714,1227.2812,28901120.0,0.0041078861901661,0.1,0.0,8.378341829983804e-14,50.0,0.5962870717048645,0.0002526178660476,0.0028454155426832,0.12,-0.3,2.3356864248123944e-10,50.0,225790,0.218675,0.070831,0.0,0.190544,0.0456675,0.0,0.146567,0.0455746,0.0,1.1349273999999998e-203
8,0.30980948,0.22874759,0.5478318,371.3148,43.88072,1184.1061,28901120.0,0.0032844119492354,0.1,0.1,1.6907586217200452e-14,100.0,0.213021382689476,0.0002526178660476,0.0030280288965905,0.08,0.5,5.860842150819146e-20,75.0,203436,0.136603,0.0679608,0.0,0.119651,0.042362,0.0,0.0923639,0.0419412,0.0,1.3489564999999998e-230
9,0.20566398,0.1409623,0.3724484,438.85846,71.79237,1332.7021,29352700.0,0.0051375278015947,0.1,-0.3,1.064717021409602e-13,50.0,0.1051798835396766,0.0002506671639412,0.0045000212584859,0.14,-0.6,1.2969562546281664e-08,125.0,91827,0.0793535,0.0773262,0.0,0.068274,0.0525492,0.0,0.0527421,0.0533615,0.0,0.0
