band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,0.0270278146122953,0.0220973118868521,0.0328867767633876,57.17357895176018,35.78280607984145,78.7020865300717,98098.0,0.0038763640118001,0.3,-0.6,0.0001657331063269,150.0,0.017085183625287798,0.0043344166582195524,0.0027528518617094978,0.3,-0.6,0.00015965887293099235,175.0,248310
3,0.4731147609339947,0.4180886474160057,0.5321661916899134,19.90758186466003,16.925158536870484,23.077105547478144,109212.0,0.0149254266980203,0.2,-1.0,0.0003361010622685,0.0,0.4376798434262686,0.0041080383208552465,0.013717348727578904,0.25,-1.1,0.006353351499011008,50.0,10237
5,2.0551575190144566,1.9026768572775627,2.2123860065047105,6.629081450149174,5.746438966910732,7.623938180417531,1081864.0,0.0076193787582411,0.7,-1.1,3.0850496355233616,50.0,2.0551575190144566,0.0013055505767447875,0.004412900402985365,0.9,-1.16,5.457209720829657,0.0,96273
6,1.4450825237302674,1.3316107768768373,1.5619063436402374,7.636917879057794,6.730175342331867,8.617690301335639,546468.0,0.0094219838905647,0.7,-1.2,2.940135741868492,100.0,1.415178028307338,0.0018368630343890946,0.008563372217890775,0.66,-1.2,2.7920173565135724,25.0,25615
8,0.1188693838834643,0.1048152417510409,0.1352269431541774,22.632566731609348,14.129453988297536,38.296697619948176,3541926.0,0.0032000582133038,0.5,-1.1,0.0825481832524058,0.0,0.1030262604930217,0.0007215779301782666,0.0019703464086557876,0.55,-1.1,0.09429829895167971,75.0,498082
9,0.0387015831738518,0.0341650304641519,0.0444158361996138,23.604822392778573,12.321536874685522,61.271713401063536,5314425.0,0.0028447652922982,0.5,-1.1,0.0250481660067351,25.0,0.038701583173851806,0.0005890878235667208,0.0018961658988930763,0.49,-1.1,0.025205454995168217,0.0,498226
11,0.0176882906101979,0.0145605196536021,0.0213627023001558,52.37819522165872,34.01623500393075,90.20154006918024,6734585.0,0.0068887724428323,0.1,-0.4,2.3697361876489523e-14,25.0,0.017688290610197922,0.0005233055626697739,0.004927190276033271,0.1,-0.42,3.0186997593402977e-14,0.0,78919
12,0.004993013090113,0.0039781831465373,0.0064213874863812,84.22604212284237,40.99070682807713,223.3646128676244,22178309.0,0.0045595092434138,0.1,-0.4,6.451559193022669e-15,25.0,0.0043253999439416,0.00028837378657258823,0.0045595092434138,0.1,-0.4,6.451559193022669e-15,25.0,86634
14,0.0003736361689729,0.0002670624748323,0.0007507157893425,618.6935824861968,46.13666162734984,1722.6729815657452,12486961.0,0.0076191774667839,0.1,-0.1,4.249329515683405e-17,250.0,0.00020955474823779177,0.00038431545587591816,0.00628490850933798,0.08,0.2,3.0074887857258984e-22,150.0,48777
16,8.965742392584848e-05,5.7839682115804656e-05,0.000147416093347,359.0104247560915,111.46164844280892,987.0143507007044,8165465.0,0.0093432853950407,0.1,-0.1,3.5368771000031086e-18,500.0,1.5355387733369884e-05,0.0004752500781012694,0.007822578252343705,0.1,-0.1,3.698679285780269e-18,475.0,31896
