band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,0.0270278146122953,0.0220973118868521,0.0328867767633876,57.17357895176018,35.78280607984145,78.7020865300717,98098.0,0.0038763640118001,0.3,-0.6,0.0001657331063269,150.0,0.0170851836252877,0.0043344166582195,0.0027528518617094,0.3,-0.6,0.0001596588729309,175.0,248310,0.0680615,0.0537584,7.634649999999999e-247,0.0594552,0.0271684,2.4544e-63,0.0469252,0.0288869,1.5084499999999999e-71,0.44617153
3,0.4731147609339947,0.4180886474160057,0.5321661916899134,19.90758186466003,16.925158536870484,23.077105547478144,109212.0,0.0149254266980203,0.2,-1.0,0.0003361010622685,0.0,0.4376798434262686,0.0041080383208552,0.0137173487275789,0.25,-1.1,0.006353351499011,50.0,10237,0.143281,0.0958054,0.0,0.128612,0.0726359,0.0,0.0960586,0.0688486,0.0,2.7982746000000005e-18
5,2.0551575190144566,1.9026768572775627,2.2123860065047105,6.629081450149174,5.746438966910732,7.623938180417531,1081864.0,0.0076193787582411,0.7,-1.1,3.0850496355233616,50.0,2.0551575190144566,0.0013055505767447,0.0044129004029853,0.9,-1.16,5.457209720829657,0.0,96273,0.700055,0.0736291,0.0,0.598881,0.0482404,0.0,0.471339,0.0507432,0.0,1.0009691e-18
6,1.4450825237302674,1.3316107768768373,1.5619063436402374,7.636917879057794,6.730175342331867,8.617690301335639,546468.0,0.0094219838905647,0.7,-1.2,2.940135741868492,100.0,1.415178028307338,0.001836863034389,0.0085633722178907,0.66,-1.2,2.7920173565135724,25.0,25615,0.463507,0.0848153,0.0,0.401091,0.0600388,0.0,0.307117,0.0600268,0.0,3.0962056e-35
8,0.1188693838834643,0.1048152417510409,0.1352269431541774,22.632566731609348,14.129453988297536,38.296697619948176,3541926.0,0.0032000582133038,0.5,-1.1,0.0825481832524058,0.0,0.1030262604930217,0.0007215779301782,0.0019703464086557,0.55,-1.1,0.0942982989516797,75.0,498082,0.143993,0.0717844,0.0,0.123682,0.0463361,0.0,0.0967715,0.0481851,0.0,2.2738268e-12
9,0.0387015831738518,0.0341650304641519,0.0444158361996138,23.604822392778573,12.321536874685522,61.271713401063536,5314425.0,0.0028447652922982,0.5,-1.1,0.0250481660067351,25.0,0.0387015831738518,0.0005890878235667,0.001896165898893,0.49,-1.1,0.0252054549951682,0.0,498226,0.0810652,0.0741513,0.0,0.0692339,0.0492442,0.0,0.0541389,0.0512912,0.0,5.0550251e-17
11,0.0176882906101979,0.0145605196536021,0.0213627023001558,52.37819522165872,34.01623500393075,90.20154006918024,6734585.0,0.0068887724428323,0.1,-0.4,2.3697361876489523e-14,25.0,0.0176882906101979,0.0005233055626697,0.0049271902760332,0.1,-0.42,3.0186997593402977e-14,0.0,78919,0.0250162,0.0861399,0.0,0.0219153,0.0617323,0.0,0.016629,0.0602463,0.0,1.9409111999999987e-142
12,0.004993013090113,0.0039781831465373,0.0064213874863812,84.22604212284237,40.99070682807713,223.3646128676244,22178309.0,0.0045595092434138,0.1,-0.4,6.451559193022669e-15,25.0,0.0043253999439416,0.0002883737865725,0.0045595092434138,0.1,-0.4,6.451559193022669e-15,25.0,86634,0.0125878,0.0816001,0.0,0.0110799,0.0570286,0.0,0.00841573,0.055249,0.0,0.0
14,0.0003736361689729,0.0002670624748323,0.0007507157893425,618.6935824861968,46.13666162734984,1722.6729815657452,12486961.0,0.0076191774667839,0.1,-0.1,4.2493295156834046e-17,250.0,0.0002095547482377,0.0003843154558759,0.0062849085093379,0.08,0.2,3.0074887857258984e-22,150.0,48777,0.0035515,0.0734497,0.0,0.00316639,0.048704,0.0,0.00241218,0.0457315,0.0,0.0
16,8.965742392584848e-05,5.7839682115804656e-05,0.000147416093347,359.0104247560915,111.46164844280892,987.0143507007044,8165465.0,0.0093432853950407,0.1,-0.1,3.536877100003109e-18,500.0,1.5355387733369884e-05,0.0004752500781012,0.0078225782523437,0.1,-0.1,3.698679285780269e-18,475.0,31896,0.00104164,0.0719681,0.0,0.000927907,0.0470733,0.0,0.000710608,0.0436743,0.0,0.0
