filter_idx,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
0,4.659726413780261,3.233157508802267,8.542607101344743,23.565794579970014,6.272952343483577,201.48629417694733,196608000.0,dual_color,0.011674995247392461,0.1,0.9,1.3872960835463839e-14,0.0,4.659726413780261,9.685608715247527e-05
2,6.099232775477404,4.250048505290827,11.01424466155969,28.090706253559087,7.2876860607787615,222.97865511912607,196608000.0,dual_color,0.007228476089349067,0.3,-0.9,0.1519908168440048,0.0,6.099232775477404,9.685608715247527e-05
3,2.679488071546283,1.6371036203554148,8.10903984122934,122.52492322274952,10.940623272617776,495.2472636185871,196608000.0,single_edge,0.00778269650636787,0.1,0.0,3.764909228803546e-13,0.0,2.679488071546283,9.685608715247527e-05
4,8.39586179784175,6.058450032316043,13.341595221308332,17.236535688130477,6.559370506306624,120.03518356284408,196608000.0,dual_color,0.01291384187409049,0.2,-0.6,0.0008186467313586422,0.0,8.39586179784175,9.685608715247527e-05
5,5.160510431667229,3.766028159610591,7.597436230103673,12.750750947691705,5.68680378073307,93.31805236226896,196608000.0,dual_color,0.011902434783553961,0.3,-0.8,0.089497718762244,0.0,5.160510431667229,9.685608715247527e-05
6,1.9249292296373088,1.2869612339687295,4.433128552119009,45.66235283394391,6.3854088817886,327.7953312352622,196608000.0,single_edge,0.007256382098963621,0.3,-0.8,0.029631827696113573,50.0,1.7085950128113179,9.685608715247527e-05
7,3.2913228279569324,2.7662743584509086,4.851658251472456,5.227188802742786,0.5102706931915627,110.22617188106383,196608000.0,inside_out,0.03673797335495499,0.3,2.8,0.0003565690932271286,0.0,3.2913228279569324,9.685608715247527e-05
8,0.2367476409489315,0.1563123130095988,0.6236294227002988,75.54652106283888,6.250231390097607,433.4881356496738,196608000.0,misc,0.039491998862211886,0.1,3.7,6.182307051244515e-19,50.0,0.20230667243721812,9.685608715247527e-05
9,1.9192312590593483,1.0662177301211526,4.617492006214466,68.08162306037185,12.34836597158528,328.3374048090639,196608000.0,multi_edge,0.012675627672812592,0.1,-0.2,8.17895238980073e-13,0.0,1.9192312590593483,9.685608715247527e-05
10,2.2275801240370985,1.5155294011820306,5.20633405470314,48.98365133497556,7.894433012974511,377.1541066493951,196608000.0,single_edge,0.010714092821011656,0.2,-0.7,0.0003314851375055206,0.0,2.2275801240370985,9.685608715247527e-05
11,1.6999184719773517,1.119133211208044,4.547002304331378,64.2194959875707,8.273990861719815,355.98712584115134,196608000.0,single_edge,0.010798240984153273,0.2,-0.6,0.00014398996915659533,50.0,1.4767296258642886,9.685608715247527e-05
12,1.6569456877173558,0.9611279676234478,7.856600631669432,298.516480807408,9.76629714012123,664.5851120897548,196608000.0,single_edge,0.007724165713785314,0.1,0.3,5.412451245214453e-14,0.0,1.6569456877173558,9.685608715247527e-05
13,2.4075446478999063,1.4834941909209147,5.884890954504874,92.94458962229778,9.916190485915353,449.4675132114023,196608000.0,single_edge,0.008464238687170902,0.1,0.2,1.2490358876746754e-13,0.0,2.4075446478999063,9.685608715247527e-05
14,2.8391859262125068,1.931366276972369,6.7861683135117765,51.73897643802968,9.037732914545868,384.64411172337503,196608000.0,single_edge,0.01177808196014507,0.2,-0.8,0.0006723198996470209,0.0,2.8391859262125068,9.685608715247527e-05
15,5.951418517727568,5.2181956477875815,7.498228839146722,1.7421877683312692,0.026622079070868,33.18062811729258,196608000.0,inside_out,0.0654852829404492,7.2,1.1,8.27628103996856,0.0,5.951418517727568,9.685608715247527e-05
16,1.900067605426854,1.0751146593760372,5.79657453364156,118.23864846807602,10.071021347163434,492.1226391816457,196608000.0,multi_edge,0.00794643431674913,0.1,0.2,9.857564345717975e-14,0.0,1.900067605426854,9.685608715247527e-05
17,4.484463494558428,3.2170225473590683,6.5222354703961125,17.416645438176285,7.726595520030191,107.14181362494114,196608000.0,dual_color,0.01894119304911912,0.2,-0.7,0.000546909258318161,200.0,3.6752302158980417,9.685608715247527e-05
18,1.479286374195144,0.8393175939212774,7.361684899137643,317.20962645379984,11.894327503940229,654.4141851106974,196608000.0,multi_edge,0.006180689284013607,0.1,0.1,1.2471140994563147e-13,0.0,1.4792863741951439,9.685608715247527e-05
20,5.810676740614182,4.02905735961397,10.06941476391705,22.719977862804104,7.069055161314855,185.1165593249854,196608000.0,dual_color,0.009830022625819224,0.2,-0.4,0.00024597750386651544,50.0,5.325681996604913,9.685608715247527e-05
21,18.373770692746877,16.020231740972456,24.983082073227656,3.397740572902885,0.460890317549297,73.84768355102506,196608000.0,eye,0.03778272904331603,2.7,-0.8,44.98746189850359,0.0,18.373770692746874,9.685608715247527e-05
22,2.371969356268335,1.4995528117005466,5.922041999697612,62.31668759479878,10.441858353118947,403.3979315016071,196608000.0,multi_edge,0.009988368627090849,0.1,0.1,1.99969152645648e-13,0.0,2.371969356268335,9.685608715247527e-05
23,2.415091588573397,1.6623905870664966,5.118014324501442,41.44302316771192,8.242553413755193,308.8598120447427,196608000.0,single_edge,0.009516703628710085,0.2,-0.7,0.0003593886292519936,0.0,2.415091588573397,9.685608715247527e-05
24,2.472401909489476,1.436533875203784,6.308028836831355,80.30207909879813,12.19296912742676,416.43802964921855,196608000.0,single_edge,0.008645505134230569,0.1,0.1,1.751285693394757e-13,50.0,2.0773183982854224,9.685608715247527e-05
25,2.467996812030527,1.5238849298483317,7.815592886802014,112.4670530761105,12.160982321746207,501.0041289390107,196608000.0,multi_edge,0.010565164899103419,0.1,-0.2,1.0517559219867553e-12,0.0,2.467996812030527,9.685608715247527e-05
26,2.8156893931805187,2.0730800814544943,5.614294527785098,26.741517594212365,5.120459869118274,252.50636618261157,196608000.0,dual_color,0.018737901625482542,0.1,1.2,3.0525910216013174e-15,0.0,2.8156893931805187,9.685608715247527e-05
27,2.140153274580194,1.2399917707526225,5.810341134912966,91.37372776062776,12.574223725900932,373.9541146805164,196608000.0,multi_edge,0.011380144673223902,0.1,-0.2,9.12042863883255e-13,0.0,2.140153274580194,9.685608715247527e-05
28,2.741034533414134,1.690670189604252,6.579037270630505,75.24306659676208,11.921231712004808,374.7224719123096,196608000.0,single_edge,0.009894556613837202,0.1,0.1,1.9570923925407008e-13,50.0,2.3214396426025217,9.685608715247527e-05
29,1.7258889341435235,1.1429463915209557,3.623128954430317,43.3051822413923,9.01049564898353,313.253925364242,196608000.0,single_edge,0.015413196833855752,0.1,1.0,2.743556152984518e-15,200.0,1.305487708736496,9.685608715247527e-05
30,1.9789631208521916,1.194478102895003,5.089722971281465,77.80430625523704,11.695095693337167,400.4570559778045,196608000.0,single_edge,0.00809709137308201,0.1,0.0,2.7806119371371817e-13,0.0,1.9789631208521914,9.685608715247527e-05
31,2.947402337984867,2.19339172350142,7.011465783948109,34.2144357592743,3.941233478920618,325.493694339432,196608000.0,eye,0.009224207447241839,0.1,2.3,1.5685874867040983e-16,0.0,2.947402337984867,9.685608715247527e-05
32,2.2174000527064783,1.5126148003402786,4.271721799066161,32.15132564446372,7.228036355199847,253.3175747949156,196608000.0,single_edge,0.01086981942384535,0.3,-0.9,0.04981184854872571,50.0,1.9988974701499418,9.685608715247527e-05
33,1.2858075348261764,0.7107368393162973,6.556296202641399,301.9982845430914,11.298797481291617,639.4188920567999,196608000.0,multi_edge,0.003975342117640168,0.1,0.1,1.0840015387428659e-13,0.0,1.2858075348261764,9.685608715247527e-05
34,2.1420231765235624,1.281154107578793,5.77393266277627,88.34922213253095,12.44557735523656,452.2028966572378,196608000.0,single_edge,0.007095128902134484,0.1,0.0,3.009725219993519e-13,0.0,2.1420231765235624,9.685608715247527e-05
35,15.646657859685464,13.53476984839825,19.76149934348404,1.9709920886990924,0.4053945561081705,37.43832193446042,196608000.0,inside_out,0.06533293492969228,1.1,-0.6,18.422058327509266,200.0,14.71447856040522,9.685608715247527e-05
36,7.277589133262421,6.320529305734825,8.747619549846867,1.5081751420938794,-0.0587579981720056,29.333559209016176,196608000.0,misc,0.0342172644340476,5.8,2.2,8.672699562037145,50.0,7.099706845002435,9.685608715247527e-05
37,16.304039706556683,13.927011749561617,20.022118143376517,3.7522120188372856,0.4987731441554874,90.32894319610944,196608000.0,eye,0.01998279733173755,20.0,-0.8,40.56307260904294,0.0,16.304039706556683,9.685608715247527e-05
38,5.570080353324012,4.22646470889834,8.571334825977356,15.769983020942531,5.248059149599974,143.3953846829533,196608000.0,dual_color,0.01130383776063787,0.4,-0.9,0.7338983575284425,100.0,4.9686937044042505,9.685608715247527e-05
39,3.329345857311916,2.4863445199902667,8.294433436246878,46.62586246875587,3.723214451239982,408.01151753324746,196608000.0,eye,0.015153312991139617,0.1,4.0,5.064327532036567e-18,200.0,2.783688666969701,9.685608715247527e-05
40,6.199851746693973,5.460700395491768,7.440243673035219,1.303444218130367,-0.0192394853575584,27.0849343873293,196608000.0,inside_out,0.0828443851286656,2.3,1.0,6.686377788095882,0.0,6.199851746693973,9.685608715247527e-05
41,1.4957714199422905,0.8774417907991406,6.0691511905740265,214.425876886826,10.116652301061306,604.3267622161553,196608000.0,multi_edge,0.005942632077104215,0.1,0.2,7.760072839752801e-14,0.0,1.4957714199422905,9.685608715247527e-05
42,6.281508796917506,4.080554398280477,11.680729714354795,31.737597838658708,9.370359871606418,222.05248092280948,196608000.0,dual_color,0.01141028597286542,0.1,0.3,2.0518693136247917e-13,0.0,6.281508796917506,9.685608715247527e-05
43,1.9410554300852725,1.3578620972603177,4.099107147967064,33.63111980252583,7.778419408849698,291.31396503636984,196608000.0,single_edge,0.01303121820787495,0.3,-0.9,0.04118074181611868,100.0,1.652540169325705,9.685608715247527e-05
44,5.268706677787826,3.5577674893083144,9.570409513116267,34.02231485471652,7.820707218618406,249.0817523631721,196608000.0,dual_color,0.018968381611048746,0.1,0.7,2.9528350860537674e-14,50.0,4.7524444554989325,9.685608715247527e-05
45,2.3105039571979376,1.6023369907165486,5.6834049197609895,48.27081207162604,5.9774831580110455,380.5882929781802,196608000.0,eye,0.01515764254758828,0.1,0.9,6.87884396251225e-15,0.0,2.3105039571979376,9.685608715247527e-05
46,2.135310074288906,1.6865356343937672,3.3663413601428807,11.434882130523556,2.2890364144415405,146.86493911273965,196608000.0,eye,0.033769479507327615,0.2,2.6,3.739832602606267e-07,0.0,2.135310074288906,9.685608715247527e-05
47,4.244754251649971,3.0922474795906214,6.115173663301212,13.6434743851024,5.652046886667781,85.02142165281063,196608000.0,dual_color,0.010023207907400633,0.4,-1.0,0.8698769725663696,0.0,4.244754251649971,9.685608715247527e-05
48,1.68357530914292,0.992373926264986,4.685471236248104,110.3213778946222,11.695803063158074,498.2567385908485,196608000.0,single_edge,0.010944998036083509,0.1,0.5,1.6055141226590353e-14,200.0,1.1669663391644776,9.685608715247527e-05
49,4.145922231387946,2.8300331894207043,9.69065457325404,48.90690816234668,7.192141441872004,351.5550181319343,196608000.0,single_edge,0.010862595108102946,0.2,-0.6,0.000404252209590366,0.0,4.145922231387946,9.685608715247527e-05
50,2.4079847613829126,1.616029327294186,5.425091712847879,50.90584147769932,7.840040129056264,342.6484022689141,196608000.0,single_edge,0.013035541351081426,0.1,0.5,3.31290921751524e-14,0.0,2.4079847613829126,9.685608715247527e-05
51,7.985398847209415,7.1721967038371615,9.856784116699448,0.7592493930085427,-0.5529995136052012,29.877056165143,196608000.0,inside_out,0.03250784959072983,20.0,18.0,8.219324587320392,0.0,7.985398847209415,9.685608715247527e-05
52,5.633741417120613,4.892384138567779,7.401223577857312,2.5736943714816967,-0.0828178716730797,76.11792307227573,196608000.0,inside_out,0.08066305278413322,20.0,18.0,5.798777272662676,0.0,5.633741417120613,9.685608715247527e-05
53,1.5144993652687582,1.2972923105277088,2.165280451608935,4.734886389017269,0.1714112087256308,117.80772521227848,196608000.0,inside_out,0.05740352349887967,2.7,-0.7,3.389863295120143,0.0,1.5144993652687582,9.685608715247527e-05
54,2.2522242165493727,1.2621872883135694,8.349614548394218,146.84134165211046,11.814289516139024,534.1303993420249,196608000.0,multi_edge,0.013407320837834136,0.1,0.0,2.566120423546154e-13,50.0,1.826309386807796,9.685608715247527e-05
