filter_idx,obs_var,var_exclude_0,var_exclude_50,var_exclude_100,var_exclude_200,kstest_stat_0,kstest_stat_50,kstest_stat_100,kstest_stat_200,kstest_stat_plus100,best_augmented_var,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
28,2.8666555637381577,2.8666555637381577,2.468776649523976,2.2848628388730554,2.031521768573605,0.0075232429425843,0.0100511618798062,0.0106633898865039,0.0095870829999654,0.00989823122105521,,0.00918947427059924,0.008003155191842581,0.007650198407978648,0.0075232429425843295,,,,
29,1.7569172670718245,1.7569172670718245,1.5734273531541834,1.4800449760200545,1.3468627797649109,0.0222344496192347,0.0206427940440996,0.0203599028978567,0.0186193865644698,0.016681956512136664,1.2473849256001535,0.017323326330638933,0.018211779865573208,0.017490761083486794,0.01785354530966321,0.018273691991846364,0.018183435097512746,0.01875911056161894,0.01925456151207594
30,2.0599672819868045,2.0599672819868045,1.7699160489896753,1.633072610997073,1.4464189901436568,0.0091117548998994,0.0100138071551217,0.0096585645118068,0.0115849429359629,0.00846304794778907,2.0599672819868045,0.008912271879535152,0.008882185644635034,0.007992765071303198,0.0073574125649881195,,,,
31,3.02033137515656,3.02033137515656,2.8265573734374674,2.733152175315708,2.590177033713944,0.0109419151523452,0.0117572985298524,0.0123637859902622,0.0125219591917581,0.012324083224196869,3.0203313751565597,0.011897710249707316,0.01127934326123392,0.011259610642802231,0.010787006740961114,,,,
32,2.3336212706144903,2.3336212706144903,2.1239587135048588,2.0164431123862294,1.8598372113603368,0.0143691175995137,0.0117053706579788,0.0122983741609151,0.01454457769131,0.011909380355966115,2.195583469713909,0.01142278244495798,0.011472671225698505,0.011680981101206078,0.01170537065797883,0.010764364994833131,0.011313826460039755,,
33,1.335896522657963,1.335896522657963,1.0648984878379704,0.9777365956099509,0.8652438632374102,0.0055784805435293,0.009047663368319,0.0104457754814414,0.0092262027195278,0.008535917489766232,,0.008766687309900795,0.007860975448077526,0.005867877052228798,0.005578480543529302,,,,
34,2.2212273962273468,2.2212273962273468,1.9023375897048225,1.7577330262077575,1.558502898676968,0.0064227164812715,0.0091193827463581,0.0097747632301327,0.0087983832004735,0.008901255627114413,2.2212273962273468,0.008275065424371508,0.0070821256711344205,0.006712316127238993,0.0052121047078097504,,,,
37,16.167853726525813,16.167853726525813,15.68729872546518,15.425317647497089,15.01673110425921,0.0302800222675165,0.0304068385272235,0.0305095379063224,0.0308960792210195,0.031487044816123744,,0.03137382183546822,0.03135009130249736,0.03066128974555729,0.030280022267516582,,,,
38,5.785209631658894,5.785209631658894,5.392668246730868,5.1778698137160415,4.852583439807058,0.0127355679510332,0.0093208236592182,0.010362559007073,0.0117957322843893,0.009304916560404775,5.785209631658894,0.009317813376812478,0.00899126770381209,0.009333584817948826,0.00932082365921827,0.008515442715143484,0.007910849253207897,,
39,3.4085285973459016,3.4085285973459016,3.1676980362627667,3.0571452505366032,2.8914722945763818,0.0188609204712196,0.0175811700472481,0.0174754275409919,0.0168615680369433,0.01634049385042169,2.7613554585639486,0.016414341912883934,0.016593420196242437,0.01682789766058934,0.016861568036943386,0.016862567124110495,0.01725744405115126,0.01719592949615628,0.017208411191474454
40,6.118752586495715,6.118752586495715,5.987934836840718,5.913417931248773,5.7943555647052,0.0762270746964734,0.0763471713775922,0.0764720709980386,0.076597380557122,0.07678750544351842,,0.07635656970964488,0.07646953527754219,0.07664942928256518,0.07622707469647344,,,,
41,1.5166534307974875,1.5166534307974875,1.2571612786625843,1.1613478861558633,1.0343224160227178,0.0063929651964949,0.0054372981987919,0.0058650662871878,0.0084091799674377,0.00570403031998673,1.5166534307974877,0.005505656371517453,0.0049237537813104915,0.004679129071061827,0.00434799825234089,0.0040871823761199355,0.0034038734459744258,,
42,6.274678369863662,6.274678369863662,5.677604872883487,5.346696435843563,4.8588657360464405,0.0111547317718607,0.0069550581307735,0.0091108008644772,0.0111290701465487,0.008261906850951073,6.274678369863662,0.008129556846883768,0.007462741126146477,0.007566460465550762,0.006955058130773573,0.006934101190247011,0.006602214156673392,,
43,2.0190118904223624,2.0190118904223624,1.825993573967377,1.732565182892717,1.5971413222494202,0.0149846957818839,0.0154222526315911,0.012908616535325,0.0148234773559252,0.01170254316832095,2.0190118904223624,0.01097888776421685,0.011670718556745063,0.011407869827469663,0.011132042157568245,0.011227081381246465,0.010554418614389216,0.010369580124911404,0.009956378258071497
44,5.454440864912458,5.454440864912458,4.987008348092514,4.726479322969192,4.343696258801382,0.012884477094294,0.0127327512869096,0.0128615377941251,0.0144352238124677,0.012786567947493999,4.987008348092514,0.012686756266648613,0.012231494730865489,0.01269586152968466,0.012196563015368742,0.012328054223254226,0.012434272619134878,,
45,2.3915613962057813,2.3915613962057813,2.19853198880204,2.105362821964058,1.96392215198138,0.0112606535003491,0.013681543928088,0.0142676637420545,0.0135662787517906,0.013909978914851573,,0.013004069137374508,0.013242575614389351,0.01224267234089016,0.011260653500349105,,,,
46,2.1680101325578023,2.1680101325578023,2.0608147045921474,2.0013196624099336,1.9100219655502009,0.047261447606378,0.0473120249786473,0.0472974119113942,0.0472510641621136,0.047239300132174034,1.8374922419831325,0.04728744164896603,0.0472921662417603,0.04727279993556882,0.04725106416211361,0.04728483223290747,0.04730044313613624,0.0472673873273502,0.04731142079540701
47,4.371498395268013,4.371498395268013,4.103874086578872,3.943184282125387,3.692444411123903,0.0095623234211091,0.0125074427906082,0.0114678847989377,0.008648929452517,0.00895697186769294,3.943184282125387,0.008402851437360387,0.00810711757342647,0.007947115412788752,0.007839464408567864,0.008319106708623167,0.007585558045447215,0.007203190809714266,0.007139388373031186
48,1.7453511617303217,1.7453511617303217,1.4839751019509555,1.373513812496787,1.222976692775055,0.0156721276000105,0.0153231609853195,0.0143027481449165,0.0135582450828247,0.013312700698914395,1.1395051074529632,0.012626993605585335,0.01303776482610619,0.013254401537830973,0.013558245082824771,0.013288639149500958,0.013626902622069004,0.014139915466294506,0.01390766409921762
49,4.270996564999282,4.270996564999282,3.864444145996766,3.67718755649503,3.39998052084263,0.0114194460678708,0.0124622918770373,0.0135190149319589,0.0116735391681719,0.009742867757616416,4.270996564999282,0.009501357637439645,0.009858651064205026,0.009072459883930573,0.008583390420327922,,,,
50,2.4001023622696613,2.4001023622696613,2.161625606671536,2.043614042732301,1.8749869444378608,0.0096733237231071,0.0110708435659138,0.0079205110137818,0.011373558394207,0.008164474662442744,2.4001023622696613,0.008619065212918053,0.008302738213002148,0.008183928091927924,0.007846355883985287,0.0074475136403475695,0.007260042195637639,0.007228402874531692,0.006319131793972477
51,7.929508660190871,7.929508660190871,7.771603876310748,7.686005854545661,7.550723374447902,0.0445248754028979,0.0460481102016396,0.0469004182011689,0.0483108739746104,0.04690041820116897,,0.046495710427690684,0.046048110201639625,0.04552401693209529,0.0445248754028979,,,,
52,5.667009017925472,5.667009017925472,5.528679487690187,5.455046699608843,5.337944758667124,0.0682263327546554,0.0682288405275364,0.0682184892421354,0.0682108447298058,0.06820656424614435,5.240959853413638,0.06820747678085515,0.06820914781476944,0.06821003908295575,0.06821062176198284,0.06821226113636086,0.06821477017981104,0.06821493888985392,0.06821638303469507
53,1.5517741527160307,1.5517741527160307,1.5078932307533628,1.4850395783976744,1.4493837607760744,0.0348641195241414,0.0366736172824037,0.0375658090218767,0.0379050999815899,0.038776729679381006,,0.03826192547139429,0.037494246410300636,0.036581298537536666,0.03486411952414148,,,,
54,2.342376912808062,2.342376912808062,1.901124994358188,1.742018572931395,1.535160559266292,0.0126651481515254,0.0116190651237442,0.0145560464832307,0.0164807462322824,0.012091892685043855,2.342376912808062,0.012319026378581309,0.012512447606664333,0.012560180654169972,0.0116190651237442,0.011204144066967459,0.01116564016094701,,
55,1.7471062525792111,1.7471062525792111,1.4619633407342978,1.3575331420715078,1.2171296079639058,0.0066141603304598,0.0088373093112574,0.0099547406816121,0.0093673020927245,0.009174608759904501,,0.007868331566372566,0.007588368087406927,0.007395747868724101,0.006614160330459806,,,,
56,5.728336679828687,5.728336679828687,5.290542065038752,5.039981581607808,4.6617238923147815,0.0135790029523408,0.0113478184023819,0.010317729277434,0.0133032998133433,0.010753930556306912,5.449344431161391,0.010589274717500763,0.010889504172297539,0.010780858005110035,0.010317729277434011,0.009802290722840612,0.009386176752625375,0.008958898807905569,0.009341563317911805
57,2.0806822769782385,2.0806822769782385,1.8007221340029949,1.6832106928323816,1.522366547685041,0.0106262886546642,0.0080951715968981,0.0108663971540872,0.0118063533541613,0.008995102652393783,1.8832598573182922,0.009198521403550708,0.008519846656860536,0.008248093725595762,0.007776895087301429,0.0075547529871711205,0.00776171321117225,,
58,2.7810587089598138,2.7810587089598138,2.7031553256873067,2.6641682999346186,2.603764892359981,0.064705187811317,0.0670227856966043,0.0682268840887695,0.0701449162796328,0.06822688408876953,,0.06765745898837011,0.06702278569660436,0.06627491413962416,0.06470518781131707,,,,
59,6.145941657396322,6.145941657396322,5.742989610408969,5.520504009195358,5.178607211807065,0.0098507727259725,0.010557498576426,0.0085542887645686,0.0093135577732591,0.007554848974581696,6.145941657396322,0.006961466161983898,0.007395373504963554,0.007549049841604871,0.006845521514492803,0.0063523335366776346,0.005956926911240612,0.005702429552317034,0.0051309540497707085
60,0.4476436035133631,0.4476436035133631,0.381267096442564,0.3575097219444149,0.3253779769586379,0.0200226919292821,0.0166160991203584,0.0158593314868967,0.014913022413258,0.014886348387002646,0.3322801705706262,0.014961500952875961,0.01482732662672015,0.01466790383562988,0.014913022413258092,0.014642078653078983,0.014924106298388251,0.014969473379847775,0.015511530306019261
61,1.843074031049852,1.843074031049852,1.6012222789474433,1.486908338752184,1.3301822380539003,0.0075002904608004,0.0084126087909869,0.0095938424435967,0.0112105554018878,0.00874326288346261,,0.00769738702610135,0.007921045991533052,0.007533132139261545,0.007500290460800418,,,,
62,4.9735642407223954,4.9735642407223954,4.637341076012609,4.439141789401924,4.129910633133593,0.0279467276424365,0.0289218695243635,0.0272565649720633,0.0281345296250795,0.027423260150327755,4.637341076012609,0.02790436877647051,0.02767464030385791,0.02744371123646472,0.027256564972063357,0.02742459972532918,0.027208486155155198,0.02799038851666391,0.02767364465920419
63,1.2542742791108787,1.2542742791108787,1.0234081702626785,0.9447122311103404,0.8414073328482983,0.0092255278168728,0.0112928860060554,0.0117771893362078,0.0108193240088379,0.009663164123195095,1.2542742791108787,0.010381778410314957,0.010198077219121138,0.007775624069745912,0.007553656605283732,,,,
