filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
0,"(2.0, 0.5, 0.044)",53297.164,41834.84,64967.58,4.950205,3.0202105,9.423482,65536000.0,"(2.0, 0.5, 0.044)",0.007344759838923867,0.7,-1.0,63612.949124342114,0.0,53297.164,0.00016775858896935606
1,"(2.0, 0.5, 0.065)",19036.113,14767.145,24366.299,6.5514154,3.9600835,13.359611,65536000.0,"(2.0, 0.5, 0.065)",0.004738537305728374,0.8,-1.1,36712.009581447135,0.0,19036.113,0.00016775858896935606
2,"(2.0, 0.5, 0.096)",7753.157,6039.0757,9856.439,7.599971,4.060136,17.62475,65536000.0,"(2.0, 0.5, 0.096)",0.005867865987462979,0.9,-1.1,15266.423704756744,200.0,6812.32,0.00016775858896935606
3,"(2.0, 0.5, 0.141)",3045.216,2303.2598,3915.3914,8.890267,4.8865848,21.868956,65536000.0,"(2.0, 0.5, 0.141)",0.004143303114852004,0.7,-1.1,4513.101591102346,50.0,2895.6477,0.00016775858896935606
4,"(2.0, 0.5, 0.208)",1302.0853,960.97577,1655.8224,9.619346,5.5805326,23.162615,65536000.0,"(2.0, 0.5, 0.208)",0.004262757093185632,0.6,-1.1,1403.605407799506,50.0,1234.1523,0.00016775858896935606
5,"(2.0, 0.5, 0.306)",512.7987,374.2846,667.9359,11.261219,6.061162,26.93173,65536000.0,"(2.0, 0.5, 0.306)",0.009482586526399994,0.5,-1.1,301.2685563829211,200.0,433.82672,0.00016775858896935606
6,"(2.0, 0.5, 0.45)",354.43408,261.12814,466.77124,10.453091,5.9646945,24.64368,65536000.0,"(2.0, 0.5, 0.45)",0.010333717780473872,0.5,-1.1,224.1150326199002,100.0,322.72565,0.00016775858896935606
7,"(2.0, 1.0, 0.044)",72789.0,58219.42,91857.51,6.210428,3.580646,12.645504,65536000.0,"(2.0, 1.0, 0.044)",0.0035228371355450205,0.7,-1.0,86877.4734126922,0.0,72789.0,0.00016775858896935606
8,"(2.0, 1.0, 0.065)",27265.473,20917.25,34807.19,7.6330414,4.0593753,18.132977,65536000.0,"(2.0, 1.0, 0.065)",0.003025072529397377,0.6,-1.0,23152.017476010275,0.0,27265.473,0.00016775858896935606
9,"(2.0, 1.0, 0.096)",10545.252,8084.2554,13616.229,9.25737,4.764902,31.153488,65536000.0,"(2.0, 1.0, 0.096)",0.004696390869683653,0.5,-1.0,5272.6259765625,0.0,10545.252,0.00016775858896935606
10,"(2.0, 1.0, 0.141)",4141.932,3122.2686,5535.171,10.924361,5.21133,32.540318,65536000.0,"(2.0, 1.0, 0.141)",0.004344826445266126,0.5,-1.0,2070.966064453125,0.0,4141.932,0.00016775858896935606
11,"(2.0, 1.0, 0.208)",1701.6533,1212.9673,2310.3298,12.721089,5.983361,43.78405,65536000.0,"(2.0, 1.0, 0.208)",0.003897846347283851,0.6,-1.1,1807.9833336726365,50.0,1589.7109,0.00016775858896935606
12,"(2.0, 1.0, 0.306)",724.9698,513.71967,985.85364,13.549656,6.5235043,43.306362,65536000.0,"(2.0, 1.0, 0.306)",0.00601794918609766,0.5,-1.1,503.4512413872614,0.0,724.9698,0.00016775858896935606
13,"(2.0, 1.0, 0.45)",381.20267,280.99255,519.9939,15.375643,6.969979,52.325737,65536000.0,"(2.0, 1.0, 0.45)",0.010555379668015952,0.8,-1.2,819.8961621106271,200.0,310.11078,0.00016775858896935606
14,"(3.0, 0.5, 0.044)",50029.69,39673.21,63215.203,6.4783154,3.802859,13.898336,65536000.0,"(3.0, 0.5, 0.044)",0.005205312297568855,0.6,-1.0,42481.87091271236,0.0,50029.69,0.00016775858896935606
15,"(3.0, 0.5, 0.065)",18344.752,13848.912,24079.63,8.538059,4.720681,21.42266,65536000.0,"(3.0, 0.5, 0.065)",0.004477814815617043,0.5,-1.0,9172.3759765625,0.0,18344.752,0.00016775858896935606
16,"(3.0, 0.5, 0.096)",7200.649,5480.597,9435.953,10.599861,5.3150873,31.406591,65536000.0,"(3.0, 0.5, 0.096)",0.007012803368635856,0.5,-1.0,3265.030517578125,100.0,6530.061,0.00016775858896935606
17,"(3.0, 0.5, 0.141)",2915.957,2134.721,3911.2366,11.990923,6.340805,36.43879,65536000.0,"(3.0, 0.5, 0.141)",0.004539471742443402,0.4,-1.0,597.5667197909987,0.0,2915.957,0.00016775858896935606
18,"(3.0, 0.5, 0.208)",1236.5056,877.4134,1750.3567,14.0998745,6.948854,55.538895,65536000.0,"(3.0, 0.5, 0.208)",0.004758222454322114,0.5,-1.1,799.2560492621529,50.0,1150.9287,0.00016775858896935606
19,"(3.0, 0.5, 0.306)",557.11536,410.5808,758.32355,15.177422,7.393474,55.450844,65536000.0,"(3.0, 0.5, 0.306)",0.0068614107929790835,0.5,-1.1,316.74433814154736,200.0,456.11185,0.00016775858896935606
20,"(3.0, 0.5, 0.45)",285.51083,202.8212,405.89417,15.646959,7.996571,57.405144,65536000.0,"(3.0, 0.5, 0.45)",0.010245159245215907,0.6,-1.2,380.85877278037765,200.0,232.56932,0.00016775858896935606
21,"(3.0, 1.0, 0.044)",58546.016,44826.79,78489.914,9.84771,5.0225735,32.830128,65536000.0,"(3.0, 1.0, 0.044)",0.0048163672714338635,0.6,-1.0,46979.84213785579,50.0,55326.824,0.00016775858896935606
22,"(3.0, 1.0, 0.065)",21690.967,15410.97,29482.139,13.436298,6.112811,35.1284,65536000.0,"(3.0, 1.0, 0.065)",0.004415792476211711,0.5,-1.0,9626.4169921875,100.0,19252.834,0.00016775858896935606
23,"(3.0, 1.0, 0.096)",8192.324,6076.134,11890.8545,16.865154,6.9903975,65.9809,65536000.0,"(3.0, 1.0, 0.096)",0.00585576041082958,0.5,-1.0,3277.94140625,200.0,6555.883,0.00016775858896935606
24,"(3.0, 1.0, 0.141)",3318.3335,2282.739,4953.669,18.907888,7.3075337,71.60825,65536000.0,"(3.0, 1.0, 0.141)",0.005259018240899249,0.4,-1.0,620.7131893263233,50.0,3028.9053,0.00016775858896935606
25,"(3.0, 1.0, 0.208)",1405.9277,968.062,2122.143,20.439749,8.073719,69.71674,65536000.0,"(3.0, 1.0, 0.208)",0.002539220528028796,0.4,-1.0,261.4383167318059,50.0,1275.7452,0.00016775858896935606
26,"(3.0, 1.0, 0.306)",638.012,432.68744,1000.3823,27.156551,7.85332,111.67429,65536000.0,"(3.0, 1.0, 0.306)",0.0032732355415951916,0.5,-1.1,368.66166856553826,100.0,530.8728,0.00016775858896935606
27,"(3.0, 1.0, 0.45)",299.3036,201.45241,460.93906,23.86192,8.525979,117.65025,65536000.0,"(3.0, 1.0, 0.45)",0.009450793589064088,0.6,-1.2,375.82254003997434,200.0,229.49397,0.00016775858896935606
28,"(4.0, 0.5, 0.044)",46680.42,36940.71,61757.773,7.419797,3.3191292,26.140959,65536000.0,"(4.0, 0.5, 0.044)",0.0034777555920898484,0.7,-1.0,55715.52171809707,0.0,46680.42,0.00016775858896935606
29,"(4.0, 0.5, 0.065)",17822.12,13362.374,23680.021,9.644798,4.4007497,39.944645,65536000.0,"(4.0, 0.5, 0.065)",0.005096830234709193,0.6,-1.0,14274.618661221544,50.0,16810.812,0.00016775858896935606
30,"(4.0, 0.5, 0.096)",6923.0356,5158.335,9401.225,12.479336,4.9766936,67.78659,65536000.0,"(4.0, 0.5, 0.096)",0.0034202601786834097,0.5,-1.0,3461.517822265625,0.0,6923.0356,0.00016775858896935606
31,"(4.0, 0.5, 0.141)",2739.1924,1951.6543,4048.8306,15.058035,5.8404636,80.844315,65536000.0,"(4.0, 0.5, 0.141)",0.006619412045793083,0.4,-1.0,561.3423618838709,0.0,2739.1924,0.00016775858896935606
32,"(4.0, 0.5, 0.208)",1188.8745,853.8332,1673.8864,17.187214,6.2883387,86.60422,65536000.0,"(4.0, 0.5, 0.208)",0.004009795020283979,0.5,-1.1,825.6072998046876,0.0,1188.8745,0.00016775858896935606
33,"(4.0, 0.5, 0.306)",551.6042,394.30023,808.43085,17.228008,6.853034,97.26567,65536000.0,"(4.0, 0.5, 0.306)",0.006617167683595104,0.5,-1.1,336.04664272732214,100.0,483.90717,0.00016775858896935606
34,"(4.0, 0.5, 0.45)",264.026,182.0976,389.22482,19.28463,7.814371,99.47026,65536000.0,"(4.0, 0.5, 0.45)",0.011023412866880578,0.5,-1.2,238.99068832397458,100.0,229.43106,0.00016775858896935606
35,"(4.0, 1.0, 0.044)",53505.465,39911.207,70069.13,11.339852,5.54182,30.439117,65536000.0,"(4.0, 1.0, 0.044)",0.002863258115123668,0.5,-0.9,18235.387073863636,100.0,48141.42,0.00016775858896935606
36,"(4.0, 1.0, 0.065)",20815.871,15331.447,32790.074,18.28332,6.393845,121.94501,65536000.0,"(4.0, 1.0, 0.065)",0.0021868986776552024,0.4,-0.9,2832.1066157154296,50.0,19174.14,0.00016775858896935606
37,"(4.0, 1.0, 0.096)",7727.7344,5266.215,11994.343,23.414326,7.0170975,143.5153,65536000.0,"(4.0, 1.0, 0.096)",0.004691921244391516,0.5,-1.0,3018.5908203125,200.0,6037.1816,0.00016775858896935606
38,"(4.0, 1.0, 0.141)",3115.8599,2113.2234,5405.4365,30.121399,8.423604,208.51538,65536000.0,"(4.0, 1.0, 0.141)",0.003027106551321823,0.4,-1.0,571.0244981302417,50.0,2786.4385,0.00016775858896935606
39,"(4.0, 1.0, 0.208)",1252.1841,833.5183,2023.8243,27.96492,8.288662,141.54312,65536000.0,"(4.0, 1.0, 0.208)",0.002687581619757129,0.4,-1.0,213.7749090994546,100.0,1043.1613,0.00016775858896935606
40,"(4.0, 1.0, 0.306)",610.8796,387.47992,1037.0771,32.49802,9.365121,180.06828,65536000.0,"(4.0, 1.0, 0.306)",0.004157335018729724,0.4,-1.1,183.8143437358345,0.0,610.8796,0.00016775858896935606
