filter_idx,obs_var,var_exclude_0,var_exclude_50,var_exclude_100,var_exclude_200,kstest_stat_0,kstest_stat_50,kstest_stat_100,kstest_stat_200,kstest_stat_plus100,best_augmented_var,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
0,53297.164,53297.164,51503.152,50279.047,48264.152,0.0073447598389238,0.0093040743419198,0.0097070856549656,0.0101547250524207,0.007232095281034523,53297.164,0.006798639475075419,0.007238577641735605,0.006803108495706867,0.006079837648586897,,,,
1,19036.113,19036.113,18292.963,17780.693,16937.877,0.0047385373057283,0.0051868191204841,0.0054308811661269,0.0068411248777483,0.0049545895777992205,19036.113,0.004677384482017266,0.004486690558524353,0.00451302376453766,0.004114517019986885,,,,
2,7753.157,7753.157,7408.33,7181.882,6812.32,0.0065186036616018,0.0059361439245388,0.0063055471665168,0.0058678659874629,0.0068335873895492005,7181.882,0.006665623055050807,0.006255692143610325,0.006124467979856774,0.005797426008862516,0.005464158451392254,0.005501211358449054,0.005145146417364702,0.00488205204715686
3,3045.216,3045.216,2895.6477,2795.6736,2633.982,0.0056287128786556,0.004143303114852,0.0048428111117922,0.0060967186804274,0.005104996190807731,3045.216,0.004855500969427107,0.004518062529540012,0.004021170208828473,0.003634894207655795,0.0036116240655497955,0.0031215683298183583,,
4,1302.0853,1302.0853,1234.1523,1189.8962,1119.9722,0.0042632129202245,0.0042627570931856,0.0055411140935969,0.0060788428940925,0.005228081755805025,1302.0853,0.004818895630460007,0.004303439831132128,0.004258813350423718,0.004258091090198812,0.0042568562382303,0.004256804673579029,,
5,512.7987,512.7987,484.2809,465.0324,433.82672,0.0094847855889347,0.0094840538102786,0.0094835222767528,0.0094825865263999,0.009471898324290295,427.0775,0.009472168631883715,0.009470898485002377,0.009466153457965754,0.009472377267756293,0.009472681848791853,0.009471080026627887,0.009471422788190131,0.00947177969396118
6,354.43408,354.43408,335.3146,322.72565,302.26566,0.0105292542222638,0.0104341572261089,0.0103337177804738,0.0103624182366022,0.010303420775032768,343.0259,0.010303776920564611,0.010303307858115007,0.010303399046819539,0.010303501364045675,0.01030329322020651,0.010303419799568836,0.010303249984476792,0.01030326856820818
7,72789.0,72789.0,69878.25,67856.89,64563.57,0.003522837135545,0.0053074137710455,0.0053074137710455,0.0066143249253896,0.004598076168249032,72789.0,0.0040784231271301374,0.0035691972588233548,0.003087490931968695,0.0024427221359299353,,,,
8,27265.473,27265.473,26009.059,25158.79,23816.746,0.0030250725293973,0.0047319708788576,0.0041772466217419,0.0060020385628172,0.0037836118098321103,27265.473,0.00329736135883707,0.0031138900619266385,0.0025621689081493093,0.0020933568084184305,,,,
9,10545.252,10545.252,9992.585,9632.747,9071.613,0.0046963908696836,0.0062151501895975,0.0062528144435115,0.0057796122589427,0.0037816850475668184,10545.252,0.0032693696409510607,0.0033390151774100874,0.0026530458748963426,0.002641232991283715,,,,
