filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
0,"(2.0, 0.5, 0.044)",53297.164,41834.84,64967.58,4.950205,3.0202105,9.423482,65536000.0,"(2.0, 0.5, 0.044)",0.0073447598389238,0.7,-1.0,63612.949124342114,0.0,53297.1640625,0.0001677585889693,0.0060798376485868,0.8,-1.04,88016.61949754371,0.0,48000,133.782,0.0628579,0.0,114.474,0.0373056,0.0,90.878,0.0404326,0.0,0.0
1,"(2.0, 0.5, 0.065)",19036.113,14767.145,24366.299,6.5514154,3.9600835,13.359611,65536000.0,"(2.0, 0.5, 0.065)",0.0047385373057283,0.8,-1.1,36712.009581447135,0.0,19036.11328125,0.0001677585889693,0.0041145170199868,0.7,-1.07,27227.371873888354,0.0,108000,72.4332,0.0661435,0.0,62.0724,0.0407243,0.0,48.7998,0.0430494,0.0,0.0
2,"(2.0, 0.5, 0.096)",7753.157,6039.0757,9856.439,7.599971,4.060136,17.62475,65536000.0,"(2.0, 0.5, 0.096)",0.0058678659874629,0.9,-1.1,15266.423704756744,200.0,7181.8818359375,0.0001677585889693,0.0048820520471568,0.8,-1.09,13477.354909736468,100.0,81000,45.0127,0.0660972,0.0,38.6508,0.0406398,0.0,30.3335,0.042801,0.0,0.0
3,"(2.0, 0.5, 0.141)",3045.216,2303.2598,3915.3914,8.890267,4.8865848,21.868956,65536000.0,"(2.0, 0.5, 0.141)",0.004143303114852,0.7,-1.1,4513.101591102346,50.0,3045.216064453125,0.0001677585889693,0.0031215683298183,0.6,-1.08,3251.3013654644083,0.0,192000,26.6579,0.0688222,0.0,22.8322,0.0436752,0.0,17.8674,0.0457333,0.0,0.0
4,"(2.0, 0.5, 0.208)",1302.0853,960.97577,1655.8224,9.619346,5.5805326,23.162615,65536000.0,"(2.0, 0.5, 0.208)",0.0042627570931856,0.6,-1.1,1403.605407799506,50.0,1302.0853271484375,0.0001677585889693,0.004256804673579,0.56,-1.1,1249.83138636498,0.0,102514,16.5963,0.0703314,0.0,14.2164,0.0453375,0.0,11.0765,0.0470759,0.0,0.0
5,"(2.0, 0.5, 0.306)",512.7987,374.2846,667.9359,11.261219,6.061162,26.93173,65536000.0,"(2.0, 0.5, 0.306)",0.0094825865263999,0.5,-1.1,301.2685563829211,200.0,427.0775146484375,0.0001677585889693,0.0094661534579657,0.98,-1.2,1399.421492700267,225.0,20250,9.11311,0.0777181,0.0,7.77885,0.0531489,0.0,6.03608,0.0546896,0.0,0.0
6,"(2.0, 0.5, 0.45)",354.43408,261.12814,466.77124,10.453091,5.9646945,24.64368,65536000.0,"(2.0, 0.5, 0.45)",0.0103337177804738,0.5,-1.1,224.1150326199002,100.0,343.0259094238281,0.0001677585889693,0.0103032499844767,0.81,-1.2,921.1997843812655,25.0,18000,7.53875,0.0810917,0.0,6.43559,0.0564832,0.0,4.99506,0.058035,0.0,0.0
7,"(2.0, 1.0, 0.044)",72789.0,58219.42,91857.51,6.210428,3.580646,12.645504,65536000.0,"(2.0, 1.0, 0.044)",0.003522837135545,0.7,-1.0,86877.4734126922,0.0,72789.0,0.0001677585889693,0.0024427221359299,0.72,-1.0,91635.66494895704,0.0,324000,157.519,0.0572363,0.0,134.862,0.0316257,0.0,107.697,0.0352862,0.0,0.0
8,"(2.0, 1.0, 0.065)",27265.473,20917.25,34807.19,7.6330414,4.0593753,18.132977,65536000.0,"(2.0, 1.0, 0.065)",0.0030250725293973,0.6,-1.0,23152.017476010275,0.0,27265.47265625,0.0001677585889693,0.0020933568084184,0.63,-1.0,26032.286521113954,0.0,432000,90.8081,0.0593885,0.0,77.9695,0.0336651,0.0,61.763,0.0366094,0.0,7.1122119e-250
9,"(2.0, 1.0, 0.096)",10545.252,8084.2554,13616.229,9.25737,4.764902,31.153488,65536000.0,"(2.0, 1.0, 0.096)",0.0046963908696836,0.5,-1.0,5272.6259765625,0.0,10545.251953125,0.0001677585889693,0.0026412329912837,0.6,-1.04,9997.156368912409,0.0,256000,52.3655,0.0638183,0.0,44.8746,0.0383725,0.0,35.4008,0.0410197,0.0,0.0
