band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,0.0211981160925433,0.0164464076379343,0.0271140936072594,92.1414695067079,51.47167928975687,143.8671971026479,198372.0,0.002785459019397002,0.4,-0.8,0.0012552160491004821,200.0,0.011315412754180826,0.0030483951315025473
3,0.2486495201799723,0.2073917726184514,0.2943982016701879,44.3023399921828,35.84566914328659,53.76089344133888,220862.0,0.014171672966764803,0.1,-0.5,4.4479424835675467e-13,250.0,0.1491045001174724,0.0028890643950308242
5,2.058044354986594,1.886679812206102,2.234810667119887,8.818685038401433,7.701874535507279,10.044143213015724,2187988.0,0.009854118460670525,0.7,-1.2,4.025656513767189,150.0,1.8454640883037696,0.0009180636587846647
6,1.4364259907227872,1.31234844942971,1.5644971873367557,9.662532250608685,8.566489915815062,10.818680368194228,1105198.0,0.00883126884699293,0.4,-1.1,0.4322221768016335,0.0,1.4364259907227872,0.0012916966556503072
8,0.1598491089493456,0.1379743467603212,0.1853151479648346,31.21807867966244,19.86962389622388,45.31361132058057,7163472.0,0.004141298279626449,0.5,-1.1,0.09259112467639026,75.0,0.13333121953400195,0.0005073990051987327
9,0.0395591558727152,0.0350559901061458,0.0452564348929418,22.185759009471496,11.391605702470946,58.42844776990301,10748378.0,0.0030989244559629925,0.5,-1.1,0.027471636022718945,0.0,0.039559155872715274,0.00041423194497243145
11,0.0103605723177392,0.0082926384162519,0.013129423944528,77.08098967535902,36.780052547293934,185.3616720486137,13620622.0,0.005905970204634181,0.2,-0.9,3.2852589818450694e-06,50.0,0.008278852634249578,0.0003679750725827536
12,0.0039283649636615,0.0029276713463075,0.0055303054025962,155.88705895464346,53.96760056521243,425.9673921310089,44855454.0,0.00385609998866257,0.1,-0.3,2.4694782895201946e-15,25.0,0.003160773721444824,0.00020277561489078264
14,0.0003165760385988,0.0002124604821502,0.0006929796670944,861.8334888900152,55.86669328090021,2194.1922368666283,25254822.0,0.004825929462783374,0.1,0.0,2.210872549367588e-17,150.0,0.00015734792696774178,0.0002702393272564491
16,6.500299227233185e-05,3.50904874692866e-05,0.0001468047165384,1082.2892946845377,138.95270687436744,2712.878271212437,16514624.0,0.006352178928647935,0.1,0.1,9.528932224553412e-19,350.0,1.1302910941794428e-05,0.00033418261380715526
