band,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,0.0211981160925433,0.0211981160925433,0.0178292544359534,0.0158492337662122,0.0145202345578286,0.0135753933674894,0.0122330663256362,0.0113154127541808,0.0106599847849517,0.0101379666445168,0.009705605830975,0.0087417057698727,0.008656166401599,0.0057869435796213,0.0060675693667394,0.0054860669138377,0.0059833093919774,0.0033828354620258,0.002785459019397,0.0032939713981664,0.005516368811034,0.0056854206717824,0.0064902045087476,0.0038635206086175345,0.0035438432009886073,0.0032317215903178006,0.002923034733210629,0.002729667264801637,0.012233066325636201,0.0024825993821092733,0.0023320121976054264,0.0023482991750057858,0.0033752762871617215
3,0.2486495201799723,0.2486495201799723,0.2298359957049996,0.2153521349975139,0.2032156478131768,0.1927309870748985,0.1752513390099515,0.1610635022067652,0.1491045001174724,0.1388399519280448,0.13008143601878,0.1096355035503028,0.024110896049704,0.0203702973681566,0.0182737793580541,0.0200708476777611,0.0218121163377425,0.0212117007341271,0.0168684977638432,0.0141716729667648,0.0165214576494285,0.0187049803315795,0.0169393969349092,0.014956238026984595,0.014637443704916937,0.01442736044380755,0.014078659785453876,0.014171672966764803,0.16782010671819048,0.014128193320193761,0.014674021808638305,0.01391661811875422,0.015652852871570033
5,2.058044354986594,2.058044354986594,2.0097901728926466,1.970925970462745,1.9360518624714345,1.9038415337050432,1.8454640883037696,1.792895159349171,1.7448251713272789,1.7001971214811462,1.658561087408514,1.5479032330860958,0.0115897633759414,0.0118923518558362,0.0118525819664025,0.0109658099728846,0.0101305862323772,0.0098541184606705,0.0101518149609957,0.0104378840177368,0.0112052297524204,0.0107268261295198,0.0127630989281846,0.009583406866308652,0.009647032382312237,0.009617874115884772,0.009579396041753563,0.009643521194387383,1.9360518624714345,0.009441544160876211,0.008792061144001322,0.008460663422563797,0.009320173713834645
6,1.4364259907227872,1.4364259907227872,1.4039106719785444,1.37588743224999,1.3504219848732757,1.3267556033063703,1.283477856561708,1.244398311064307,1.2086333398106122,1.1754587097321636,1.1445838633483314,1.0626439032580997,0.0088312688469929,0.0096233567509173,0.0103188459264999,0.0109929435896551,0.0116326789235487,0.0128543419981811,0.0139847344547569,0.0127691591915491,0.0127461384010763,0.0132016371720616,0.0132186073599471,0.009431530874141947,0.009535444701524176,0.00917632777248184,0.009010310054464538,0.00883126884699293,,,,,
8,0.1598491089493456,0.1598491089493456,0.1469030003816123,0.1392053259207527,0.1333312195340019,0.1285225041021074,0.1208276506524198,0.1147113135456157,0.1095954137219436,0.105197322651265,0.1013446782654774,0.0920019252813027,0.007485646027491,0.0046920867522904,0.0060289348390649,0.0041412982796264,0.0048771554699612,0.0056032462409345,0.0077448576563781,0.0059446067219538,0.0049530761295841,0.0063043317280204,0.0080817354203543,0.003323487155296262,0.0025223681584788382,0.0034012080301804026,0.003177227697099008,0.002311521617603285,0.14690300038161233,0.001790849273200612,0.0013728568636485194,0.0021017949428608906,
9,0.0395591558727152,0.0395591558727152,0.0369458906879307,0.0356278711035034,0.0346129782908831,0.0337674102987094,0.0323725255381581,0.0312221387650066,0.0302278647785758,0.0293455236053071,0.0285474835348988,0.026515152426414,0.0030989244559629,0.0061555760037141,0.008179909388923,0.0087039287887694,0.00751402764207,0.0061507465631501,0.0078640210885206,0.009421954307903,0.0102239402401566,0.008942119879907,0.0105140784264802,0.004697846925192706,0.00410239339017672,0.004053502410758969,0.0034818861747618474,0.0030989244559629925,,,,,
11,0.0103605723177392,0.0103605723177392,0.0089610460219429,0.0082788526342495,0.007771630901615,0.0073620864234782,0.0067200457134664,0.0062245447545898,0.0058228140424329,0.0054871670199285,0.0051996905790992,0.0045270829361242,0.0100828211427759,0.006118185027033,0.0059059702046341,0.0069949890980343,0.0082425003530122,0.0125851604768487,0.0094636461687316,0.0108463397398892,0.0130869497270192,0.0112044070513055,0.0096020434412529,0.006375697205748508,0.006692555777007482,0.005322268148392331,0.004757698686456653,0.0047011136444381485,0.008961046021942998,0.0042099090356718105,0.005448875626887187,,
12,0.0039283649636615,0.0039283649636615,0.0031607737214448,0.0028432260826189,0.0026196456001253,0.002445637548416,0.0021829495927744,0.0019876708550625,0.0018332464548693,0.0017064726947568,0.0015996050448655,0.001356523653647,0.0074890165122804,0.0038560999886625,0.0052780851629482,0.0047416861770909,0.0078334679388328,0.0074260188397981,0.0106474321279225,0.0063956324987703,0.007193117809682,0.0086680237970743,0.0090442318853897,0.003861884142120315,0.0037768628536962515,0.0032547656181523,0.0029931061950647896,0.0016247947065434303,0.003160773721444824,0.002529095517580071,,,
14,0.0003165760385988,0.0003165760385988,0.0002302192377779,0.0002067373830068,0.0001900691994511,0.0001770598400334,0.0001573479269677,0.0001426777144228,0.0001311073345407,0.0001216294825964,0.0001136642324997,9.56480526504315e-05,0.0134529558497064,0.0094527705917928,0.0073077811531776,0.0065779415010404,0.0064475715156346,0.0048259294627833,0.0054247323594018,0.0062902859658039,0.0074041376544949,0.0066371566992377,0.0090502474946124,0.005862501361133705,0.0052256629418607516,0.004646734761365692,0.004692840033376139,0.004659550829769748,0.0001770598400334378,0.0037334871536221677,0.0034379232450051436,0.003909175142888521,0.0055088243047687335
16,6.500299227233185e-05,6.500299227233185e-05,3.8304690844941866e-05,3.097621179105321e-05,2.641668646271876e-05,2.3184014479142732e-05,1.8821227301153063e-05,1.5986640534888733e-05,1.3979282602926857e-05,1.2475762215739776e-05,1.1302910941794428e-05,8.917205071011543e-06,0.0283163124446663,0.0252128034494779,0.0183006900238547,0.0171113453376988,0.0160055264797077,0.0123966569743146,0.0084525339352573,0.0076739541180556,0.0087536215116305,0.0063521789286479,0.0093179983745293,0.007495040528808807,0.007252758773298451,0.007130078275208854,0.006534563800959056,0.005867884126215719,1.3979282602926855e-05,0.005749359458174364,0.005595363343404077,0.005103841430674105,0.004827482694274188
