band,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,1021.58984,1021.58984,549.8643,430.07617,370.75153,335.5465,291.64645,264.59756,244.82324,228.8849,215.90244,187.27634,0.0323992081471362,0.0203334886595056,0.0150575744717933,0.0126659867267651,0.0105106803960225,0.0091794371436053,0.0090875868164091,0.0098859312655391,0.0113220802189958,0.0126251895689248,0.0163751949870085,0.01283231397030693,0.011940705253218997,0.010966851239618602,0.010005485492930122,0.008926819960780263,276.91025,0.008745503824507339,0.00895900402182681,0.009177419027491585,0.010000383651439931
5,613.385,613.385,359.29584,300.79675,264.4812,241.00967,208.06259,186.28603,170.64572,159.04697,149.78845,130.03886,0.0336257862726331,0.0245617016646348,0.02151629668026,0.0179771201923645,0.0162130862176286,0.0134984819229394,0.0111433826744307,0.0093126538899136,0.0082006511866797,0.0066494012619026,0.0074647242618717,0.006915860160485288,0.006577753650870877,0.006222285871799849,0.005866403910064655,0.00664940126190261,145.74127,0.0070494742792820975,0.007632592838535207,0.00831955008559715,0.009116853611142034
8,207.88104,207.88104,126.80181,107.19421,95.28282,86.75771,75.50984,68.2477,63.07153,59.187294,56.017433,49.1187,0.0326835897247243,0.0237467050661802,0.0196775386338782,0.0169526399461244,0.0150468891293659,0.0125139206543959,0.0099723972246951,0.0078083291621411,0.0066583322635114,0.0058662307972149,0.0073053850460147,0.006805134950508607,0.006530357639516593,0.0062943759309325165,0.005999306357456935,0.005837380829851413,56.017433,0.005952484746762243,0.0061399120515267525,0.0069129151776836095,0.007808329162141109
11,118.82214,118.82214,52.87003,44.941616,40.21025,36.991066,32.688606,29.874626,27.890636,26.369411,25.13609,22.478914,0.0349226455252998,0.0195312005508498,0.01537433498373,0.0129062697398063,0.0106029470621142,0.0074229887298955,0.0051612135890928,0.0039201366254292,0.0044889599484442,0.0049950829982153,0.0066936499709625,0.004979202743615296,0.0047290715748323775,0.004488959948444227,0.004211608545813705,0.003920136625429227,28.80378,0.0036535293119467765,0.004863080154614119,0.0060972506227439105,0.006562851061493624
14,40.410416,40.410416,21.664782,18.516623,16.68315,15.409375,13.743671,12.6772,11.919566,11.345743,10.88399,9.885197,0.0287169408052583,0.0160102594989719,0.0117901917638604,0.0093476528849461,0.0068890635090868,0.0035767293971906,0.0027494787705971,0.0032535975617137,0.0038582814855002,0.0045368951629827,0.0064371382157384,0.003957724953607578,0.0036020895400163955,0.003253597561713728,0.002976351183576975,0.002749478770597169,13.159292,0.002513237154915471,0.0035322426809855645,0.0050369565614479805,0.006484068495305917
17,25.864876,25.864876,10.107347,8.710735,7.902018,7.3556714,6.640939,6.1842794,5.857204,5.6059713,5.4013267,4.947982,0.033194750891547,0.0122478136239801,0.0087239485860903,0.0065077570276086,0.0043444656079658,0.0020961049739335,0.0025665151462636,0.0033264572370562,0.0039995359334131,0.0047940754988076,0.0068022033453844,0.00347509997302968,0.0029407689153432386,0.002566515146263694,0.002308890160517397,0.0020961049739335767,,0.0027220923169335304,0.0038505023002656236,0.005759117217265741,0.00833161225393586
20,13.953182,13.953182,5.8938084,5.0593033,4.5770187,4.2483325,3.819817,3.5444243,3.3464677,3.1930509,3.068001,2.789619,0.0301638787223393,0.013076789509949,0.0100959068347147,0.0078624999070743,0.0061316233254955,0.0042988685418099,0.0030417346298361,0.0042507277529304,0.0048046850627287,0.0053864391963283,0.0073695601580475,0.005254390979024692,0.004706522024259242,0.004216640584625904,0.0035887096814523622,0.003041734629836158,,0.0035887323865207987,0.0038728410460991958,0.004682479237192283,0.005801212034724945
23,6.57323,6.57323,2.2867157,1.9861884,1.8114988,1.6929088,1.538012,1.4372928,1.363017,1.3037697,1.2541989,1.1398505,0.0347239166584371,0.0130075471392768,0.0104062950462746,0.0084986065047887,0.0079362838111176,0.0057506825311998,0.0046853699783062,0.0052415478371143,0.0055885063267916,0.0064571668960019,0.0080321768123736,0.006050170668275401,0.0055745077541202726,0.005080586959045785,0.004701993800382054,0.004685369978306209,,0.005037373722958649,0.005750682531199869,0.006061893473364721,0.007553031191249726
26,3.9533613,3.9533613,0.6497219,0.5600405,0.50807196,0.47262505,0.4258317,0.39502478,0.37214047,0.3538876,0.33864278,0.30361322,0.0465443703671428,0.015411108436438,0.0125350831935748,0.009366803442547,0.0088775409406054,0.0068301043827192,0.005839295136106,0.0058676063880219,0.0067651491408744,0.0069973205165245,0.0086540065085497,0.006567255081949441,0.0061446820074050335,0.005743573875616748,0.005446194601746779,0.005690345016257092,0.38285688,0.00566712504782807,0.006739336216562863,0.007499424220032358,0.008058697624210298
29,0.41898188,0.41898188,0.08199434,0.069246516,0.06204648,0.057297282,0.05123621,0.04730916,0.04439129,0.042054906,0.040098343,0.035585783,0.0397649068372299,0.0198743509824457,0.0156143206371416,0.0136560255450771,0.0128978154332273,0.0118881515407707,0.0108810001098552,0.0095281678423024,0.0087826515884895,0.0096387561775472,0.0118324490807467,0.010078477418315135,0.009917478448829065,0.00934598893838312,0.009270567453089434,0.008782651588489565,,0.00918116093265664,0.00918767613546767,0.009942785417814543,0.010122979736838067
32,0.013868322,0.013868322,0.008481597,0.0071715317,0.0064392546,0.0059640557,0.0053637167,0.004973554,0.004680678,0.0044436017,0.0042429967,0.0037743447,0.0317258689586436,0.0250397174698379,0.0215264979247542,0.0201226721137658,0.0185120268452685,0.0169090106864061,0.0155919519659757,0.0142021971104091,0.0132476928771306,0.01256213335759,0.0109234266403445,0.011745210803223625,0.011383609723033244,0.01118317377932571,0.010931622154172906,0.010636578808763342,0.0038423098,0.010256113249131928,0.011143593392501538,0.010678968585406512,0.011829137335987838
