band,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,198462.0,0.5,-0.9,0.0018429815673766,0.0,0.5,-0.9,0.0023799260955557,0.0018429815673766,0.0,565150
3,220998.0,0.3,-0.6,0.0029772667207431,25.0,0.3,-0.58,3.0244354979707362e-05,0.0010285918758481914,25.0,1678200
5,2188982.0,0.4,-1.2,0.016250610925379,0.0,0.43,-1.2,1.355227225291242,0.013507288522371597,0.0,9618
6,1105744.0,0.4,-1.1,0.0122573432196846,100.0,0.4,-1.12,0.5243768830407589,0.010196801881949304,0.0,17277
8,7167056.0,0.3,-0.9,0.003823563891433,50.0,0.3,-0.95,0.005878401400824132,0.0020081226269523245,0.0,447941
9,10753786.0,0.6,-1.1,0.0049565266507958,25.0,0.5,-1.06,0.02289929918554844,0.003281633858025601,0.0,168027
11,13627424.0,0.2,-0.9,0.0074380111503849,150.0,0.19,-0.9,2.712337340641772e-06,0.0055292470877057465,50.0,59886
12,44877886.0,0.1,-0.4,0.0059169030259,100.0,0.07,0.0,2.3198620687243e-23,0.004747822925376233,0.0,83200
14,25267410.0,0.1,-0.2,0.0060697985903148,150.0,0.1,-0.2,1.5119015276594766e-16,0.0060697985903148,150.0,49350
16,16522856.0,0.1,-0.1,0.0085370981156457,500.0,0.08,0.2,3.5762237674242596e-23,0.007216567282133154,400.0,36304
