layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,995.56604,864.3545,1142.7845,2.68783,1.0282328,4.5759335,1590,0.012170273372231,1.4,-0.3,1236.0680733234828,0.0,995.5660400390625,0.033952406456699,0.011978663064072637,1.3,-0.24,1106.6227543843315,0.0,13578
3,299.98892,279.9848,320.88495,2.4543395,1.80492,3.1801631,6360,0.0084322385522534,0.5,0.8,11.64553269096043,0.0,299.9889221191406,0.01700309781311145,0.008148137641604603,0.44,1.1,4.23364943055417,0.0,27165
4,75.56288,71.30627,80.02605,2.9872508,2.3515553,3.8969052,25440,0.0028530694424134,0.6,0.1,12.276843824593234,0.0,75.56288146972656,0.008508186648128052,0.0027433526539583086,0.52,0.3,5.5317222864056825,0.0,244498
5,14.56575,13.6783,15.4911175,3.8723106,3.021069,4.95488,101760,0.0026033439012236,0.8,-0.5,9.586699793215091,50.0,14.565750122070312,0.004255741976815733,0.001753397058808337,0.7,-0.46,6.9723097491551185,0.0,579555
6,2.5811265,2.4034922,2.7716782,5.7087784,4.3014812,8.222433,407040,0.0041508979492334,0.5,-0.5,0.4188555081685384,25.0,2.5811264514923096,0.0021282818010022993,0.0038645105893608256,0.49,-0.5,0.39486036584437,0.0,128790
7,0.43972453,0.40300635,0.48087555,9.534605,6.583607,17.6061,1628160,0.0059924916647845,0.3,-0.3,0.0018748166105113,25.0,0.43972453474998474,0.001064243434651941,0.004638496532249681,0.3,-0.33,0.0020820723221262587,0.0,85860
8,0.04458634,0.040037226,0.050722227,18.418106,8.617492,67.33668,6512640,0.0046132202855204,0.1,2.2,3.0141669088534965e-18,0.0,0.044586341828107834,0.0005321473297298752,0.00446427932132254,0.11,1.9,4.2500849922967397e-16,0.0,96592
