layer,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25
2,1072.1089,1072.1089,787.80554,651.45514,553.47894,477.64154,369.28918,285.33417,220.53133,168.02998,126.60207,52.279854,0.0140206328303512,0.0255560294995534,0.0434055236545957,0.0587414296746714,0.0722247760542572,0.1017423407418746,0.1296108256119934,0.1524699913457212,0.1755306118985897,0.2019067050335882,0.2765390827827897,0.08501960215801263,0.06938937693789893,0.05167748076498069,0.03078116892204813,0.013771930348732031,1072.1089,
3,328.2884,328.2884,288.84808,266.89697,250.49843,236.5875,213.46658,194.25273,177.88878,163.69196,151.25786,121.14753,0.0084772891460052,0.010169453356559,0.0144086841196195,0.0198108170548909,0.02453790219928,0.0327319411782917,0.0407329201102596,0.0482062192077439,0.055426642962199,0.0629176319555338,0.0834684438650178,0.026988194051219695,0.022334941143867,0.01708624353242401,0.013055022206461306,0.008448600492416691,328.2884,
4,82.08753,82.08753,78.284004,75.69425,73.47199,71.58187,68.3941,65.66193,63.26676,61.122684,59.15813,54.028324,0.0031073147274556,0.0035131393210539,0.0046863905280418,0.0058869006162342,0.0068721708065311,0.0087568610512777,0.0108052771485683,0.0133802271682347,0.0153906113274908,0.0174249471087813,0.0240432910501066,0.007712347535427488,0.006123169941900569,0.004666251467761118,0.0034222844531986985,0.0027347526046564985,82.08753,
5,15.704123,15.704123,15.395171,15.181289,14.998708,14.835812,14.544048,14.285846,14.049217,13.833458,13.632727,13.0921545,0.0026226200772567,0.002149449233895,0.0030212769162722,0.0027015027996885,0.0030561035263173,0.0036496465953423,0.0042869114656109,0.0049970811759393,0.0055495743398515,0.0060535654531442,0.0076633103077708,0.0032913474073286153,0.0029061129785817874,0.0025621075244981473,0.0022222498855711537,0.002142086645249411,15.704123,0.0015333021135179592
6,2.7395897,2.7395897,2.6704545,2.6252537,2.587317,2.553483,2.4938676,2.4413424,2.3943405,2.3510737,2.3108773,2.2049685,0.003556266228539,0.0050152394445922,0.0040572086101549,0.0048436776738043,0.0056138916108502,0.0063144630613656,0.0058496536124984,0.0067997331769345,0.0065038716307717,0.0073190551767313,0.0084562060487048,0.0045026255090216405,0.004593464597165919,0.004057208610154961,0.004087464769441829,0.003556266228539051,,
7,0.45354944,0.45354944,0.43780148,0.42810178,0.4200849,0.41305062,0.4008984,0.39045224,0.38115826,0.37273782,0.36499536,0.34474984,0.0053371312262244,0.0068836496842875,0.0080159045948749,0.0069743029180573,0.0067486678424535,0.0074274721855711,0.0081601348431689,0.0093589609405643,0.0091804636046731,0.008584895199052,0.0096753544015096,0.006106205602540271,0.005654636109287292,0.005479553153280747,0.0050751037511188035,0.00515285118643094,0.43780148,
8,0.044145074,0.044145074,0.04180535,0.040647086,0.039717752,0.03891813,0.037562944,0.036421392,0.035420526,0.034524396,0.03370979,0.031618018,0.0043486103927737,0.0057755784495558,0.0048184632674322,0.0058086251366294,0.0058666281928359,0.0070367490322433,0.0068998833924873,0.0080501546781608,0.0072611452882966,0.0079950827897986,0.0099384583784689,0.007152589711851842,0.006694942879158727,0.0061507882667796165,0.005713033152039082,0.0043486103927737885,,
