layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,,,,,,,0.0,,,,,,,
3,8807488.0,8156726.0,9453774.0,-1.5391786,-1.6141417,-1.4371631,564.0,0.15266668736659927,0.7,20.0,65432.674437429465,0.0,8807488.0,0.05688208329075035
4,1420065.2,1367602.4,1473146.8,0.0743351,-0.063021764,0.2247136,22538.0,0.011131090816767386,1.1,20.0,95398.61207387543,0.0,1420065.2,0.009038925508419116
5,303251.5,285966.78,321202.03,3.0371113,2.55903,3.554282,296776.0,0.004515879130638223,0.1,9.3,9.026493552325525e-16,75.0,292164.88,0.0024924069574146683
6,52552.902,48322.535,56985.35,8.241081,7.055655,9.565272,2880648.0,0.005006181628295692,0.1,3.8,1.2053419155972418e-13,150.0,47028.188,0.0008001194016298502
7,6895.833,6284.307,7549.581,10.646168,9.069577,12.356019,25362406.0,0.005064167124879032,0.3,-0.3,26.754772512824008,150.0,6044.2017,0.0002696655722402196
8,487.55313,439.29523,541.48,14.40287,10.788188,25.149405,213093688.0,0.004422762444520945,0.3,-0.4,2.308071646593304,150.0,414.18948,9.303414483735194e-05
