layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,0.0,,,,,,,,,,-1
3,564.0,0.7,20.0,0.1526666873665992,0.0,0.75,20.0,99620.37244572738,0.1523876222779108,0.0,78
4,22538.0,1.1,20.0,0.0111310908167673,0.0,1.11,20.0,98568.63650893024,0.01110948047749627,0.0,14260
5,296776.0,0.1,9.3,0.0045158791306382,75.0,0.1,9.3,9.026493552325524e-16,0.0045158791306382,75.0,93900
6,2880648.0,0.1,3.8,0.0050061816282956,150.0,0.1,3.8,1.205341915597242e-13,0.0050061816282956,150.0,75954
7,25362406.0,0.3,-0.3,0.005064167124879,150.0,0.3,-0.29,25.721777594965822,0.004719382944757364,175.0,83589
8,213093688.0,0.3,-0.4,0.0044227624445209,150.0,0.32,-0.5,5.150369441591787,0.003476154088557837,125.0,156073
