filter_idx,obs_var,var_exclude_0,var_exclude_50,var_exclude_100,var_exclude_200,kstest_stat_0,kstest_stat_50,kstest_stat_100,kstest_stat_200,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,best_augmented_var,kstest_stat_plus0,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
21,83.42144,83.42144,33.28737,27.744255,23.452675,0.0298368140661464,0.0083836854056506,0.0037640110193702,0.0027879250726974,0.004211721766463894,0.003814660331907218,0.0034458774499367406,0.003091945971805332,26.252787,0.002787925072697428,0.002452759250269887,0.00217257075730778,0.0020159273439521105,0.003553734268437081
22,34.556423,34.556423,17.0012,15.072445,13.220676,0.0218670678892261,0.0046033814138866,0.001510773535493,0.0027881804382671,0.0029131355499053546,0.002418871308201842,0.002077285877100961,0.0017931352741508946,,0.001510773535493004,0.002253805220236632,0.00404183905026223,0.006755321210218379,0.019153921248639474
23,34.371593,34.371593,12.368408,10.191012,8.70402,0.0288613548228904,0.0056584688883331,0.001284895530591,0.0028414023679749,0.00411802840723946,0.00328132768946654,0.002274271935286176,0.0015219256064055303,,0.0012848955305910792,0.002545839214999804,0.0051767626460726135,0.00938562445068769,0.02506918218827503
24,10.562512,10.562512,6.8126664,6.032881,5.266948,0.0151493224498603,0.0055955538200654,0.0036765152606866,0.0034782444744231,0.004986171301177733,0.004585094804705779,0.004196672699289139,0.003822139081763017,5.413603,0.003452200156568108,0.003087570015873597,0.003585057116304191,0.0040503168335011,0.004451078266921149
25,7.8327813,7.8327813,2.9080627,2.443218,2.0460596,0.0331963809824633,0.0129118427960351,0.0090496414640823,0.0056745213783904,0.005681203157793191,0.005258614389699925,0.005085194732035059,0.005125379085380244,1.9256817,0.005490233955345758,0.006056109873467552,0.006879157374340972,0.0077055324385175705,0.008558707312803726
26,0.8650232,0.8650232,0.5944594,0.5442109,0.48508194,0.0149035488156001,0.0085860043072099,0.0065440038114356,0.0056186869961509,0.007052511399407699,0.006689006165730708,0.006388426349937519,0.0060021515524273615,0.49723879,0.005618686996150979,0.005071884186816145,0.005994499313811574,0.005972665806093569,0.006300308354185824
27,0.5678766,0.5678766,0.2207547,0.17090705,0.12780398,0.0371706401903398,0.0203331616684401,0.0177117131501973,0.011244738842203,0.008890349038109036,0.009219670167615823,0.00987762612757681,0.010265801473841374,0.10722922,0.01048466832367334,0.011955528547278993,0.013060853477067313,0.01453660819856889,0.015401140844208572
28,48.749405,48.749405,28.95025,26.118147,23.184694,0.0167039192257864,0.0036404932660232,0.0016439506106595,0.0028664037209951,0.002984308434246463,0.002598950134444956,0.0022275680473966553,0.0019228247734655035,,0.0016439506106595793,0.0022654229135436604,0.0036361764403672614,0.005838186685613991,0.015167423392134949
29,24.92481,24.92481,13.866306,12.423953,11.082724,0.0175709681454053,0.0028226388368244,0.00200995640458,0.0028106190318451,0.004043824283759018,0.003478109152847797,0.003075412564816915,0.0022559338012388963,13.003624,0.0020099564045800156,0.0015394075838915389,0.0026595297917141603,0.005446189364883877,0.016087494668762345
30,30.873405,30.873405,13.341323,11.368529,9.868477,0.0207908163890401,0.0040327781172709,0.0027653905739208,0.0050353178002263,0.005873683333913901,0.005151315234706688,0.004294344026041973,0.003738585844697051,12.098729,0.002517335671032142,0.0016339721075325775,0.002228362808612494,0.005960874955793949,0.017319777160878458
31,37.720184,37.720184,7.9331307,5.8529673,4.9699154,0.0379446486592264,0.0110673070359137,0.0058481521748803,0.0040312979923225,0.005844908376357316,0.005347341056930733,0.004961760554414895,0.004485915484264913,5.1278706,0.00398944590269578,0.003549115771656841,0.0038073287852466997,0.004330408474366165,0.004393077392881306
32,4.126129,4.126129,2.2245212,1.9233115,1.6266623,0.0234239701493313,0.0102847307393137,0.008455183541267,0.0042982470857136,0.005687679364790563,0.00526037623035347,0.004873083155916391,0.004438206658290089,1.6266623,0.004028196339567303,0.00444686220926771,0.005296813835315772,0.006018836456222476,0.006975853619860584
33,1.4099572,1.4099572,0.6726847,0.5142904,0.3764446,0.0333005430460435,0.0199047090920564,0.0159666620099633,0.009785721345576,0.006851212598768003,0.008544980771778343,0.00866226725438779,0.008769800563481811,0.31860718,0.009785721345576037,0.010815665718812095,0.011467292411071695,0.013351982677550778,0.014693921786260042
34,0.20204505,0.20204505,0.0796581,0.062325493,0.04852356,0.035551398548266,0.0204933467282849,0.014741716061895,0.0111595859710781,0.00949634508671715,0.008433700676798161,0.010213609669428636,0.010312368143411688,0.043203235,0.010397810348510284,0.012257946773502448,0.011385877874110606,0.012366875278403522,0.014002233619597404
35,68.93457,68.93457,30.58278,26.648783,23.052446,0.0240372807949478,0.0062763972667228,0.0028031228098422,0.0028677997112023,0.002830870230583704,0.0024968534640218247,0.002216176063926545,0.001962859675136909,25.460539,0.00276797661558581,0.003908305725169203,0.005533741497381943,0.008962888338826636,0.022038700349931495
36,28.231224,28.231224,15.174279,13.21546,11.559649,0.0195862678381696,0.0038823579932947,0.0013695300301314,0.0027010540505326,0.0038856355705853135,0.0030082084583129554,0.0020261448946731764,0.0016262590619070538,,0.001369530030131405,0.0015098603567225144,0.003893700662808433,0.006862545964407357,0.01720320091236864
37,22.455746,22.455746,13.801666,11.931243,9.97793,0.0206271986092821,0.0099504509378913,0.0066598942462681,0.0031493850245761,0.0046282113613202135,0.0042281585679365685,0.0038472955098669947,0.0034608263442118085,10.348606,0.003149385024576184,0.0028292012479124162,0.0034211003157399444,0.004906209897197145,0.005408058059762522
38,21.763765,21.763765,7.796508,6.79842,5.7870946,0.0296603264819977,0.0123652282782334,0.0091843201816833,0.005512893608726,0.004783527370114782,0.004494938706993632,0.005310740143967929,0.005651273243998889,5.291179,0.0055128936087260605,0.00603857718673842,0.006408230670670423,0.007241386056557331,0.008077540090953739
39,5.532553,5.532553,3.444039,2.8275647,2.1986778,0.0267983333607251,0.0166321438413463,0.0144743262908393,0.0094415944540206,0.005494494380468368,0.006086426163081526,0.007312175425933265,0.0073340964312198775,1.8636489,0.008178325889372229,0.009234357404900528,0.010540952249629143,0.01191163374778903,0.012110216618171285
40,0.813415,0.813415,0.4975836,0.42995527,0.3601968,0.023042112622467,0.0132508141536917,0.0110093598641762,0.0068684104942411,0.005899338252233655,0.005511868595600378,0.005968264035660531,0.006094775401016106,0.32862556,0.0068684104942411395,0.007441584977904148,0.008136616529622748,0.008847139909460733,0.009402132574670374
41,0.2541406,0.2541406,0.069789834,0.059788458,0.050193027,0.0344267969366461,0.0142514854950386,0.0125621732840468,0.0096673517340254,0.0075494692607559165,0.008073513363208606,0.008526385850120777,0.008826590569327608,0.04463209,0.009351094332702092,0.010315512110144365,0.009766792177548445,0.011740176489759557,0.010946437092799632
