layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,17099.889,16011.852,18265.586,4.485044,2.9165723,6.961125,27208.0,0.0146673836845943,2.5,-1.0,52715.09870383718,0.0,17099.889,0.0082273201196278,0.0146673836845943,2.5,-1.0,52715.09870383718,0.0,8607,93.4774,0.0456772,9.081679999999998e-50,77.9139,0.0281863,3.26886e-19,65.6531,0.0326549,1.21728e-25,1.6310091e-05
3,4439.3,4054.7725,4889.472,11.245152,5.99543,23.181372,108832.0,0.1319199999999997,0.3,-1.3,1001.88925066991,0.0,4439.3,0.0041152012481055,0.1319199999999997,0.3,-1.3,1001.88925066991,0.0,106,20.6145,0.134921,0.0,14.4696,0.131934,0.0,11.5824,0.131936,0.0,0.0
4,1375.08,1259.3827,1507.2485,9.946786,6.1666327,20.850872,333298.0,0.0750499999999998,0.9,-1.3,6323.633607462782,0.0,1242.280029296875,0.0023519198649528,0.0750499999999997,0.8,-1.26,4181.008828643623,100.0,325,15.021,0.104086,0.0,11.6139,0.0915657,0.0,9.37527,0.0944981,0.0,0.0
5,383.26047,347.3553,432.7304,15.705746,6.790785,61.446915,1149538.0,0.03975466416267,6.5,-1.3,1926.1646599921144,350.0,301.19064,0.0012665428950382,0.03975466416267,6.5,-1.3,1926.1646599921144,350.0,1122,8.59879,0.0891741,0.0,6.67959,0.0753477,0.0,5.37586,0.0783212,0.0,0.0
6,87.51157,79.34671,97.93656,14.393824,7.2342567,41.99023,4251250.0,0.0135879931302875,1.3,-1.2,319.32412755778387,50.0,87.5115737915039,0.000658638529926,0.0113032670566051,1.7,-1.22,403.7898225802533,0.0,14010,4.49168,0.075957,0.0,3.59307,0.0582248,0.0,2.90483,0.0618912,0.0,0.0
7,18.372211,16.360151,21.66049,26.509922,9.413936,122.68572,17005000.0,0.013221676775465,1.5,-1.2,58.66714393511105,300.0,13.667123794555664,0.000329329071013,0.0125946427373309,1.2,-1.19,50.13218065622658,350.0,11820,1.80886,0.0813373,0.0,1.48977,0.0601951,0.0,1.18575,0.0637778,0.0,0.0
8,3.8332431,3.3161283,4.8357596,50.959682,13.018395,233.18788,68020000.0,0.011954078064527,0.4,-1.0,0.6695791442531847,75.0,3.10513973236084,0.0001646669863926,0.0119533569169649,0.41,-1.0,0.7134367224375248,125.0,12454,0.76014,0.07815,0.0,0.656986,0.0519398,0.0,0.516644,0.0533299,0.0,0.0
9,0.72233033,0.5891063,1.1820134,243.18805,15.044268,913.0235,272080000.0,0.0234552773993147,0.8,-1.0,0.6333581470071391,500.0,0.4264499545097351,8.233410583957582e-05,0.0234541021926254,1.2,-1.08,1.1766842800374655,475.0,3501,0.382416,0.0585751,0.0,0.33684,0.0313908,0.0,0.268257,0.0302901,0.0,0.0
