band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,0.0159602437339604,0.0122241829373431,0.0207062536443575,103.38882197160336,50.6124704513454,152.46632111163495,196946.0,0.003156358837762663,0.3,-0.8,0.00020143820471233147,50.0,0.011615088866296832,0.0030594082190333037
3,0.1770614877080991,0.1393052144131292,0.2197213370739823,76.07827088548858,60.94371047190648,94.18574486402774,219312.0,0.016129378749608847,0.1,-0.3,4.0899433774615253e-14,500.0,0.05234865033856765,0.0028992530536625823
5,1.8016560837959563,1.6404093606525427,1.9689691549919015,10.587200491230108,9.225798139882544,12.083443832644,2172510.0,0.01046069522407489,0.5,-1.2,1.7523422204131067,75.0,1.6822485315965825,0.0009213279446811362
6,1.5333096084033158,1.3991783529327104,1.671199794254353,9.916346183226196,8.856378893844427,11.02788845039698,1097400.0,0.010776840449492009,0.5,-1.2,1.5321553777947678,50.0,1.4708691626829773,0.0012962773192276885
8,0.1895796508676354,0.163946157737521,0.2188552986384898,29.783170939698337,20.31333666236217,40.74734753786558,7113224.0,0.0039377870704021545,0.5,-1.1,0.09479313867073311,200.0,0.13650211968585566,0.0005091879089412686
9,0.0462346172087606,0.0410511950266621,0.0525248204024672,20.65333304089952,11.258553520939392,47.75321296583606,10673196.0,0.0033758649507776295,0.5,-1.1,0.03210737306163934,0.0,0.046234617208760646,0.000415688255135223
11,0.0164304042096686,0.0135457128068978,0.0199058421983786,52.92318953198402,32.29710876010515,100.34227587257374,13525448.0,0.006595070296786243,0.2,-0.9,4.908059100061641e-06,100.0,0.01236830893215534,0.00036926741792353855
12,0.0069255037394811,0.0054880563364441,0.0088566470008928,84.17900764282513,44.072907129445376,193.17641102217405,44542202.0,0.004722324609207407,0.1,-0.4,8.903579111446392e-15,25.0,0.005969338486606457,0.00020348738271742933
14,0.0004664283209838,0.0003451820403705,0.0008482685966921,415.37867136291214,41.95714626972215,1293.7316994920411,25078470.0,0.003157685996578464,0.1,-0.3,2.9262651409738217e-16,25.0,0.00037454315750907725,0.0002711878020121387
16,0.0001010506598452,6.313254408387533e-05,0.0001707619138572,411.1575527938956,118.00027162680374,1105.7861635246868,16399328.0,0.007628183059942895,0.1,-0.3,1.8729419497495333e-17,300.0,2.3972454917634318e-05,0.00033535526149694315
