layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,,,,,,,0.0,,,,,,,,,,,,,-1,,,,,,,,,,
3,170242.34,158532.73,182420.11,0.5159035,0.211426,0.8563904,3396.0,0.0059222189199231,1.8,3.2,100000.0,0.0,170242.34,0.0232552449022127,0.0059222189199231,1.8,3.2,100000.0,0.0,55069,392.019,0.00894669,0.946333,347.656,0.0230464,0.053402,284.386,0.027423,0.0118742,0.99972997
4,211857.36,203747.67,220165.0,0.25678825,0.035012424,0.512372,98808.0,0.0066196380753626,2.7,20.0,98738.09022411674,25.0,209810.1,0.004318821895478,0.0066196380753626,2.7,20.0,98738.09022411674,25.0,41683,456.795,0.00611923,0.00121781,391.986,0.0318694,1.2731899999999993e-87,322.138,0.0345924,3.668919999999998e-103,0.00034540721
5,72605.14,68413.51,76957.79,3.195013,2.59731,3.8987758,524004.0,0.0045312297032578,0.6,-0.2,16082.77172047037,0.0,72605.140625,0.0018758163145003,0.0040147310978283,0.7,-0.36,30872.79047884223,0.0,110530,214.311,0.032434,0.0,185.296,0.00568155,4.0479e-15,149.543,0.00886329,3.488880000000001e-36,9.2003009e-08
6,29841.037,27415.111,32359.338,8.380878,7.359658,9.4736395,2418270.0,0.0028612018318384,0.1,2.3,1.588119707879481e-12,0.0,29841.037109375,0.0008732621369519,0.0026995257691965,0.11,1.9,2.844524551085089e-10,0.0,255049,103.166,0.0449733,0.0,90.8743,0.0183587,0.0,72.7929,0.0160718,0.0,9.8425705e-16
7,8457.463,7687.8384,9267.634,11.092089,9.864655,12.4112215,10234344.0,0.0041093668233408,0.1,1.4,4.807674605873223e-12,25.0,8457.462890625,0.0004245067937033,0.0038459623717435,0.09,1.7,1.1706306668148456e-14,0.0,119932,46.807,0.0504919,0.0,41.5775,0.0246616,0.0,32.6452,0.021251,0.0,6.492969899999997e-132
8,1116.0948,1005.3565,1233.4855,13.691368,11.792415,16.311457,42110360.0,0.0033935229599872,0.1,1.4,6.303396347072198e-13,25.0,1081.320068359375,0.0002092804319039,0.0033650636516976,0.09,1.7,1.4966975900857497e-15,25.0,164493,16.6827,0.0498362,0.0,14.8342,0.0239697,0.0,11.6251,0.0212079,0.0,0.0
9,107.6861,94.23181,123.26981,24.950508,16.698538,47.74041,170911996.0,0.0037094066936098,0.1,1.4,5.262106470098234e-14,100.0,93.29136657714844,0.0001038821582746,0.0032458993405076,0.09,1.7,1.2912824575953292e-16,75.0,166906,4.90653,0.0503823,0.0,4.35475,0.0242861,0.0,3.40785,0.0219501,0.0,0.0
