layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,,,,,,,0.0,,,,,,,,,,,,,-1
3,170242.34,158532.73,182420.11,0.5159035,0.211426,0.8563904,3396.0,0.0059222189199231,1.8,3.2,100000.0,0.0,170242.34,0.023255244902212795,0.0059222189199231,1.8,3.2,100000.0,0.0,55069
4,211857.36,203747.67,220165.0,0.25678825,0.035012424,0.512372,98808.0,0.0066196380753626,2.7,20.0,98738.09022411674,25.0,209810.1,0.004318821895478055,0.0066196380753626,2.7,20.0,98738.09022411674,25.0,41683
5,72605.14,68413.51,76957.79,3.195013,2.59731,3.8987758,524004.0,0.0045312297032578,0.6,-0.2,16082.77172047037,0.0,72605.140625,0.0018758163145003292,0.004014731097828322,0.7,-0.36,30872.79047884223,0.0,110530
6,29841.037,27415.111,32359.338,8.380878,7.359658,9.4736395,2418270.0,0.0028612018318384,0.1,2.3,1.588119707879481e-12,0.0,29841.037109375,0.0008732621369519901,0.00269952576919652,0.11,1.9,2.8445245510850894e-10,0.0,255049
7,8457.463,7687.8384,9267.634,11.092089,9.864655,12.4112215,10234344.0,0.0041093668233408,0.1,1.4,4.807674605873223e-12,25.0,8457.462890625,0.0004245067937033671,0.003845962371743533,0.09,1.7,1.1706306668148456e-14,0.0,119932
8,1116.0948,1005.3565,1233.4855,13.691368,11.792415,16.311457,42110360.0,0.0033935229599872,0.1,1.4,6.303396347072197e-13,25.0,1081.320068359375,0.0002092804319039976,0.0033650636516976418,0.09,1.7,1.4966975900857497e-15,25.0,164493
9,107.6861,94.23181,123.26981,24.950508,16.698538,47.74041,170911996.0,0.0037094066936098,0.1,1.4,5.262106470098234e-14,100.0,93.29136657714844,0.00010388215827461591,0.003245899340507674,0.09,1.7,1.2912824575953292e-16,75.0,166906
