filter_idx,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
0,786432000.0,0.8,-0.9,0.0044064042181127,0.0,0.8,-0.89,99480.44958367391,0.0037801429944430698,0.0,136687
1,786432000.0,0.8,-0.9,0.0047235444269543,50.0,0.76,-0.9,26226.111906317685,0.0036038374919987737,0.0,144000
2,786432000.0,0.7,-0.9,0.0048373506799869,50.0,0.6,-0.85,3669.029255158559,0.004193833807319969,0.0,108000
3,786432000.0,0.6,-0.9,0.0063745966244496,100.0,0.5,-0.84,552.2709740213517,0.00536345203041888,0.0,64870
4,786432000.0,0.3,-0.5,0.0060880265883525,0.0,0.3,-0.47,2.5799334139833094,0.005686864037128703,25.0,57663
5,786432000.0,0.7,-0.8,0.0042139191676285,50.0,0.7,-0.84,94210.05156163014,0.002221365534696318,0.0,384000
6,786432000.0,0.7,-0.9,0.0029165607929884,0.0,0.6,-0.83,17340.07309382161,0.0024447643862742785,0.0,324000
7,786432000.0,0.4,-0.6,0.0042190842341026,0.0,0.5,-0.76,2213.9736776520945,0.002421080967219935,0.0,324000
8,786432000.0,0.4,-0.7,0.0044165473917069,0.0,0.48,-0.8,547.8707794060178,0.003906859908358817,25.0,121500
9,786432000.0,0.3,-0.5,0.0055416837024427,0.0,0.3,-0.46,3.4983105877981884,0.004245139008307586,25.0,108000
10,786432000.0,0.7,-0.9,0.0041589556158941,50.0,0.7,-0.92,85838.62215007695,0.002756607313143422,0.0,243000
11,786432000.0,0.6,-0.9,0.0052269362338274,50.0,0.58,-0.9,13174.967904672852,0.003405770870528624,0.0,162000
12,786432000.0,0.5,-0.9,0.0050021196245034,0.0,0.52,-0.9,2633.7498551678846,0.004015385482241729,0.0,115327
13,786432000.0,0.4,-0.8,0.0055505969638858,0.0,0.4,-0.81,192.76096402235518,0.004841573393420007,0.0,81000
14,786432000.0,0.3,-0.6,0.0057544169215971,50.0,0.24,-0.4,0.22837750344802996,0.0041875486198309705,0.0,108000
15,786432000.0,0.5,-0.8,0.0032329604043561,50.0,0.5,-0.82,29973.547942033914,0.0026040676757697057,25.0,288000
16,786432000.0,0.4,-0.7,0.0038886789471681,0.0,0.45,-0.8,5157.26164313533,0.00238414665243758,0.0,324000
17,786432000.0,0.4,-0.8,0.0035502615895731,0.0,0.35,-0.7,271.0656700936583,0.0029245161044596374,0.0,216000
18,786432000.0,0.3,-0.6,0.0045539842508357,0.0,0.34,-0.7,59.4063188929181,0.004180869916737273,0.0,108000
19,786432000.0,0.3,-0.6,0.0050868434606725,100.0,0.2,-0.25,0.014065212665359315,0.0032290577313355204,0.0,182250
