filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
0,"(2.0, 0.5, 0.044)",82714.22780188349,65332.828391695366,101670.798672653,4.835839320225149,2.61625427559685,11.097661008685895,786432000.0,"(2.0, 0.5, 0.044)",0.0044064042181127805,0.8,-0.9,100000.0,0.0,82714.22780188349,4.8428255518124764e-05
1,"(2.0, 0.5, 0.065)",23392.3760585646,18653.036102632646,29341.23219236318,5.2608691417487154,2.674575216231123,14.92619928271465,786432000.0,"(2.0, 0.5, 0.065)",0.004723544426954329,0.8,-0.9,27545.455914579965,50.0,22478.440076070954,4.8428255518124764e-05
2,"(2.0, 0.5, 0.096)",6157.994303634577,4900.891337483649,7691.819574129277,6.138149296519076,3.0060377474586937,22.037119418320955,786432000.0,"(2.0, 0.5, 0.096)",0.004837350679986918,0.7,-0.9,5635.223160603741,50.0,5895.3884710888215,4.8428255518124764e-05
3,"(2.0, 0.5, 0.141)",1691.2746308429878,1308.1936994965276,2148.4759038783923,7.47101866709415,3.699209008657728,22.97669431365161,786432000.0,"(2.0, 0.5, 0.141)",0.006374596624449669,0.6,-0.9,1036.4623291164744,100.0,1559.4358148847648,4.8428255518124764e-05
4,"(2.0, 0.5, 0.208)",403.765608970525,301.9340890531731,516.153451770641,9.585464663108729,4.791787461395068,33.30575597525513,786432000.0,"(2.0, 0.5, 0.208)",0.0060880265883525575,0.3,-0.5,2.883352560383531,0.0,403.765608970525,4.8428255518124764e-05
5,"(2.0, 0.5, 0.306)",110852.00561993424,87987.22813352085,138799.4576029718,6.427256940635292,2.5523695135723363,21.80350046891277,786432000.0,"(2.0, 0.5, 0.306)",0.004213919167628588,0.7,-0.8,83360.21369422445,50.0,105519.31796410758,4.8428255518124764e-05
6,"(2.0, 0.5, 0.45)",30341.331808727547,23706.92941796201,38750.19556420481,6.60069211824128,3.268219325942449,22.20166083524973,786432000.0,"(2.0, 0.5, 0.45)",0.0029165607929884096,0.7,-0.9,29002.359483280343,0.0,30341.331808727547,4.8428255518124764e-05
7,"(2.0, 1.0, 0.044)",8126.168986454247,6407.307567684671,10651.946920694054,7.818029291414467,3.648606470255114,34.37005489545954,786432000.0,"(2.0, 1.0, 0.044)",0.004219084234102666,0.4,-0.6,555.0982740443184,0.0,8126.168986454247,4.8428255518124764e-05
8,"(2.0, 1.0, 0.065)",2232.110624370132,1691.3695253375597,3017.172276445885,9.29223658366918,3.960676578620669,39.67119343957326,786432000.0,"(2.0, 1.0, 0.065)",0.004416547391706965,0.4,-0.7,191.89844778604296,0.0,2232.110624370132,4.8428255518124764e-05
9,"(2.0, 1.0, 0.096)",565.5642946956925,423.8688651770494,762.4046389971526,11.697750541322565,4.842173133487415,57.98465466194125,786432000.0,"(2.0, 1.0, 0.096)",0.0055416837024427346,0.3,-0.5,4.038781958993873,0.0,565.5642946956925,4.8428255518124764e-05
10,"(2.0, 1.0, 0.141)",86145.24942030084,67477.68276681383,108807.6774181677,6.262943577465688,3.17417307679636,18.415739753998253,786432000.0,"(2.0, 1.0, 0.141)",0.004158955615894189,0.7,-0.9,78787.91912161432,50.0,82425.37638933184,4.8428255518124764e-05
