filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
0,"(2.0, 0.5, 0.044)",82714.22780188349,65332.828391695366,101670.798672653,4.835839320225149,2.61625427559685,11.097661008685895,786432000.0,"(2.0, 0.5, 0.044)",0.0044064042181127,0.8,-0.9,100000.0,0.0,82714.22780188349,4.8428255518124764e-05,0.0037801429944430698,0.8,-0.89,99480.44958367391,0.0,136687
1,"(2.0, 0.5, 0.065)",23392.3760585646,18653.036102632646,29341.23219236318,5.2608691417487154,2.674575216231123,14.92619928271465,786432000.0,"(2.0, 0.5, 0.065)",0.0047235444269543,0.8,-0.9,27545.455914579965,50.0,23392.376058564598,4.8428255518124764e-05,0.0036038374919987737,0.76,-0.9,26226.111906317685,0.0,144000
2,"(2.0, 0.5, 0.096)",6157.994303634577,4900.891337483649,7691.819574129277,6.138149296519076,3.0060377474586937,22.037119418320955,786432000.0,"(2.0, 0.5, 0.096)",0.0048373506799869,0.7,-0.9,5635.223160603741,50.0,6157.994303634577,4.8428255518124764e-05,0.004193833807319969,0.6,-0.85,3669.029255158559,0.0,108000
3,"(2.0, 0.5, 0.141)",1691.2746308429878,1308.1936994965276,2148.4759038783923,7.47101866709415,3.699209008657728,22.97669431365161,786432000.0,"(2.0, 0.5, 0.141)",0.0063745966244496,0.6,-0.9,1036.4623291164744,100.0,1691.2746308429878,4.8428255518124764e-05,0.00536345203041888,0.5,-0.84,552.2709740213517,0.0,64870
4,"(2.0, 0.5, 0.208)",403.765608970525,301.9340890531731,516.153451770641,9.585464663108729,4.791787461395068,33.30575597525513,786432000.0,"(2.0, 0.5, 0.208)",0.0060880265883525,0.3,-0.5,2.883352560383531,0.0,389.97904387267545,4.8428255518124764e-05,0.005686864037128703,0.3,-0.47,2.5799334139833094,25.0,57663
5,"(2.0, 0.5, 0.306)",110852.00561993424,87987.22813352085,138799.4576029718,6.427256940635292,2.5523695135723363,21.80350046891277,786432000.0,"(2.0, 0.5, 0.306)",0.0042139191676285,0.7,-0.8,83360.21369422445,50.0,110852.00561993424,4.8428255518124764e-05,0.002221365534696318,0.7,-0.84,94210.05156163014,0.0,384000
6,"(2.0, 0.5, 0.45)",30341.331808727547,23706.92941796201,38750.19556420481,6.60069211824128,3.268219325942449,22.20166083524973,786432000.0,"(2.0, 0.5, 0.45)",0.0029165607929884,0.7,-0.9,29002.359483280343,0.0,30341.331808727547,4.8428255518124764e-05,0.0024447643862742785,0.6,-0.83,17340.07309382161,0.0,324000
7,"(2.0, 1.0, 0.044)",8126.168986454247,6407.307567684671,10651.946920694054,7.818029291414467,3.648606470255114,34.37005489545954,786432000.0,"(2.0, 1.0, 0.044)",0.0042190842341026,0.4,-0.6,555.0982740443184,0.0,8126.168986454247,4.8428255518124764e-05,0.002421080967219935,0.5,-0.76,2213.9736776520945,0.0,324000
8,"(2.0, 1.0, 0.065)",2232.110624370132,1691.3695253375597,3017.172276445885,9.29223658366918,3.960676578620669,39.67119343957326,786432000.0,"(2.0, 1.0, 0.065)",0.0044165473917069,0.4,-0.7,191.89844778604296,0.0,2153.2732616698167,4.8428255518124764e-05,0.003906859908358817,0.48,-0.8,547.8707794060178,25.0,121500
9,"(2.0, 1.0, 0.096)",565.5642946956925,423.8688651770494,762.4046389971526,11.697750541322565,4.842173133487415,57.98465466194125,786432000.0,"(2.0, 1.0, 0.096)",0.0055416837024427,0.3,-0.5,4.038781958993873,0.0,542.2305912920614,4.8428255518124764e-05,0.004245139008307586,0.3,-0.46,3.4983105877981884,25.0,108000
10,"(2.0, 1.0, 0.141)",86145.24942030084,67477.68276681383,108807.6774181677,6.262943577465688,3.17417307679636,18.415739753998253,786432000.0,"(2.0, 1.0, 0.141)",0.0041589556158941,0.7,-0.9,78787.91912161432,50.0,86145.24942030084,4.8428255518124764e-05,0.002756607313143422,0.7,-0.92,85838.62215007695,0.0,243000
11,"(2.0, 1.0, 0.208)",21748.63805825821,16533.380196629245,27627.12993149424,7.2704624784278735,3.4719557213565646,26.494211485076875,786432000.0,"(2.0, 1.0, 0.208)",0.0052269362338274,0.6,-0.9,13766.9473808692,50.0,21748.63805825821,4.8428255518124764e-05,0.003405770870528624,0.58,-0.9,13174.967904672852,0.0,162000
12,"(2.0, 1.0, 0.306)",6076.052420963615,4609.306245279624,7812.364060001357,8.228609942301896,3.948338882321241,33.75710055750119,786432000.0,"(2.0, 1.0, 0.306)",0.0050021196245034,0.5,-0.9,2301.535007940763,0.0,6076.052420963615,4.8428255518124764e-05,0.004015385482241729,0.52,-0.9,2633.7498551678846,0.0,115327
13,"(2.0, 1.0, 0.45)",1691.2470712563852,1308.369787866738,2211.0146739748143,10.41272353193237,4.526734955715467,53.65292770017884,786432000.0,"(2.0, 1.0, 0.45)",0.0055505969638858,0.4,-0.8,187.60963589691752,0.0,1691.2470712563852,4.8428255518124764e-05,0.004841573393420007,0.4,-0.81,192.76096402235518,0.0,81000
