layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,9000.0,0.1,2.1,0.0129228115688661,25.0,0.09,2.5,7.445199574867734e-15,0.0123415332985094,25.0,12811
3,36000.0,0.1,1.8,0.0112633559610092,200.0,0.09,2.1,3.894488141017905e-15,0.011167624228471063,175.0,15187
4,144000.0,0.1,1.6,0.0087958801763051,500.0,0.09,1.8,1.908986908688202e-15,0.007760880117917021,425.0,30375
5,576000.0,0.1,1.7,0.0078172400065821,350.0,0.11,1.5,8.839685039857345e-12,0.007036598676742445,400.0,36000
6,2304000.0,0.1,2.6,0.0053889499078585,300.0,0.11,2.3,2.921296844740799e-13,0.005112910862585696,325.0,72000
7,9216000.0,0.1,3.5,0.0037421644349945,250.0,0.09,3.8,1.9761052047077875e-19,0.0032084741395540517,200.0,182250
8,36864000.0,0.1,2.7,0.002190677008807,150.0,0.11,2.3,4.047325197915948e-14,0.0021905876168901717,150.0,389236
9,147456000.0,0.1,2.2,0.0038184425819249,200.0,0.09,2.5,4.674096741897118e-19,0.003805200718831614,175.0,121500
10,589824000.0,0.1,1.9,0.00684,200.0,0.12,1.5,2.873109584462608e-13,0.006839999999987689,300.0,40500
