band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,243467569634616.44,217877560182670.25,273730074691924.84,3.714796381358716,0.9551293326474684,7.116681114592522,1440.0,0.0083079596516575,0.2,13.0,100000.0,0.0,243467569634616.44,0.0356711674760886,0.0063860169356174,0.14,13.0,0.7975957986511736,0.0,46705,1000000.0,0.41644,1.14278e-226,1000000.0,0.380572,5.351189999999998e-188,1000000.0,0.358599,2.730889999999999e-166,0.99999998
5,320401167887175.75,275195131029031.9,371005245737152.8,31.324241841971485,22.3787257961846,39.60672439302477,14400.0,0.0073598870332917,0.1,9.4,4.8659105938487e-07,150.0,182197779699271.4,0.0113058468964689,0.0068825002229054,0.09,9.8,5.63763391553485e-10,125.0,41005,1000000.0,0.400203,0.0,1000000.0,0.361774,0.0,1000000.0,0.338097,0.0,0.5004539
8,59712118487848.68,50110813752668.9,73106057128876.31,52.54679737453523,16.25722381803168,111.32475685385889,27360.0,0.0043199902204871,0.2,13.0,17095.463611852,150.0,39198629955211.06,0.0082044517593134,0.0043199902204871,0.2,13.0,17095.463611852,150.0,103882,1000000.0,0.339502,0.0,1000000.0,0.294365,0.0,1000000.0,0.270338,0.0,0.68518706
11,7168298230305.92,6801526982675.579,7564476656371.197,2.2253728612731845,1.1785911939627671,3.8810855991347233,56160.0,0.0014261110861584,0.2,20.0,434.8468633981372,75.0,6842673355188.7705,0.0057278566449346,0.0014190565937166,0.21,20.0,1679.8692804982063,75.0,959545,1000000.0,0.202484,0.0,1000000.0,0.160461,0.0,1000000.0,0.134964,0.0,0.99985763
14,91314547208608.66,77366453783109.38,107373558542069.69,38.34776593858958,27.328524924109544,56.442867479699785,112320.0,0.0147742147837928,0.1,0.7,0.2889554804061051,500.0,43728318340134.06,0.004050824017412,0.0120207757712448,0.09,1.1,0.0004505684673919,575.0,13324,1000000.0,0.181179,0.0,1000000.0,0.134565,0.0,1000000.0,0.110227,0.0,1.5841999e-14
17,454890302110534.06,428871707348142.8,482680166969610.1,3.298451392315382,2.267098267426124,6.351522720152802,901440.0,0.0074418160289179,0.1,7.8,5.885000275931607e-06,0.0,454890302110534.06,0.0014302327594031,0.0074418160289179,0.1,7.8,5.885000275931607e-06,0.0,31690,1000000.0,0.419508,0.0,1000000.0,0.386035,0.0,1000000.0,0.363072,0.0,8.6374131e-44
20,30974904537265.645,29071476797793.56,33093694884168.72,4.275142499541381,2.533420055361624,8.978659909733876,1802880.0,0.0008579519273932,0.1,12.0,1.0820079014754516e-08,25.0,30133639283422.16,0.0010113656230693,0.0008579519273932,0.1,12.0,1.0820079014754516e-08,25.0,2566990,1000000.0,0.300284,0.0,1000000.0,0.253549,0.0,1000000.0,0.229376,0.0,0.14059021
23,5116659072593.498,4807442809138.316,5484486822859.683,4.300044203031571,2.1499697073646544,14.019379665656396,14423040.0,0.0009243605337434,0.1,14.0,4.68244828821732e-10,25.0,4981675970223.868,0.0003575928886806,0.0009243605337434,0.1,14.0,4.68244828821732e-10,25.0,2281770,1000000.0,0.144306,0.0,1000000.0,0.106789,0.0,1000000.0,0.0800389,0.0,3.9497538e-11
26,676760249153.4296,621238374811.1229,767307419585.0708,14.187419240758125,3.894256341890829,66.86982072127721,7211520.0,0.0011803036352126,0.1,7.5,1.1384724786996146e-08,25.0,643625008600.2432,0.000505705940851,0.0011803036352126,0.1,7.5,1.1384724786996146e-08,25.0,1352160,648540.0,0.0249132,0.0,567685.0,0.00723052,0.0,456288.0,0.00903263,0.0,3.7533496e-09
30,55637171433.52014,51114958940.84174,60951922914.95967,9.52405182028234,5.739480120932104,23.518040019695626,14423040.0,0.0026214072457511,0.1,4.3,5.9446239664371254e-08,25.0,53497044111.81949,0.0003575928886806,0.0026214072457511,0.1,4.3,5.9446239664371254e-08,25.0,270735,165952.0,0.0340158,0.0,144370.0,0.00915507,0.0,118461.0,0.00467107,9.104419999999998e-274,1.6321836999999992e-86
