band,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,243467569634616.44,243467569634616.44,192550961319774.2,172284960074740.16,157159010937463.53,143708222592498.88,122464438945333.69,106285428720513.16,93015661681441.05,81406588051044.2,71104679470096.27,47782806016244.31,0.0083079596516575,0.0178905817080223,0.0290161290870344,0.0378845410851953,0.0474964902639966,0.0649838178806605,0.0807037852625296,0.0950566964188606,0.1089144021820727,0.1229761519486457,0.165552913131269,0.052384801559879124,0.04246481041311745,0.032418104060881636,0.02104279717065838,0.006386016935617411,243467569634616.44,,,,
5,320401167887175.75,320401167887175.75,261922565038444.28,232786945447747.47,211325981271316.6,194983742200281.7,172080358816622.78,156430930249028.78,144794272490844.0,135903326429049.95,129606012366569.6,116040372431156.05,0.0225287768747144,0.0184513490947633,0.0148844364541565,0.011793745937185,0.0091121945369679,0.0073598870332917,0.0082544449981374,0.0101940511237484,0.0134421317301182,0.0144764027869042,0.019946015925909,0.010033346414532771,0.009040724946590254,0.00818246978805448,0.007790422305855561,0.007359887033291712,182197779699271.4,0.0068825002229054855,0.009027543838733498,0.011368523174085432,0.017829377125667553
8,59712118487848.68,59712118487848.68,49836231020082.95,46282490096120.79,43792140007617.91,41910846912489.59,39198629955211.06,37383298196813.09,36119483610039.66,35167280007027.02,34364371580434.74,32523488929617.977,0.0070748436541211,0.0070748436541211,0.0070748436541211,0.0070748436541211,0.0070748436541211,0.0043199902204871,0.0049356821285588,0.0053666664150388,0.0071233114460788,0.009362076323798,0.0153391405638154,0.010386997004595111,0.008891669474486219,0.007081787726170963,0.0051882339298684466,0.004319990220487199,,0.005381491004390004,0.007163510101021897,0.009449821229637667,0.012020085752744054
11,7168298230305.92,7168298230305.92,7010008239268.169,6918025589834.194,6842673355188.7705,6778168934956.567,6669313970244.724,6575600802755.159,6494113711762.688,6421222186171.637,6355035161177.428,6179842600891.202,0.0038177265714987,0.0024315387971977,0.0016108476426047,0.0014261110861584,0.0022099652495214,0.0037601789180416,0.0053436463574685,0.006741335493058,0.0080083715028461,0.0091728806586891,0.0123215872971803,0.002504947695813692,0.002068101800504485,0.0017692095051569509,0.0015881956936866781,0.0014190565937166454,6842673355188.7705,0.001587779058552674,0.002415201464726513,0.0037679337710793126,
14,91314547208608.66,91314547208608.66,83972954842220.53,79253147331542.6,75386123562367.67,72153144034698.9,66947549309137.88,62716986371460.05,59123329964254.59,56006288484420.734,53249530293927.37,46505979193618.25,0.0245653319435905,0.0213047619036017,0.0226075198492367,0.020979073309101,0.0194632507537342,0.0193676497602578,0.0187502445391294,0.0168808057827791,0.0175251256072664,0.0152365008649574,0.0147742147837928,0.012270991487119125,0.01202077577124483,0.012972307339730427,0.013826968307665555,0.012962540971805159,43728318340134.06,0.013451621517870938,0.013953621999760357,0.014143596506794351,0.013700709152057566
17,454890302110534.06,454890302110534.06,445490011366009.75,439621898318273.1,434591557554541.8,430107360855696.1,422267481676137.94,415376008935410.1,409148140493942.7,403439990826709.75,398116838484137.4,383870911377586.3,0.0074418160289179,0.0080273435047037,0.0084088758948936,0.0087045887670181,0.0090968128259191,0.009668100265978,0.010225777658201,0.0114829730086477,0.0112464821762131,0.01230400802609,0.0132387996315587,0.00899799006482871,0.008717947371840368,0.008273224190248896,0.008027343504703716,0.007441816028917914,,,,,
20,30974904537265.645,30974904537265.645,30133639283422.16,29654145950134.28,29264418101624.168,28926066751142.97,28344503647064.72,27846813738579.08,27404122432512.93,27001830678550.957,26630138067779.902,25652533113509.07,0.0016432438774923,0.0008579519273932,0.0012017916196265,0.0017071014950604,0.0021340175419677,0.0031224649297179,0.0042658020346031,0.0047434600883717,0.0054379412324168,0.0061821872142671,0.0082960709207096,0.002620058882262008,0.0021555043601769047,0.001761714097458393,0.0012017916196265799,0.0008579519273932412,,0.0018496538489640169,,,
23,5116659072593.498,5116659072593.498,4981675970223.868,4909762561288.606,4850607539650.428,4798754205290.465,4708851157898.494,4631009453346.74,4561444120192.046,4497984928724.182,4439270948667.86,4283760216124.6655,0.0021071337991969,0.0009243605337434,0.0010669733045584,0.0014112743373154,0.0018218519268628,0.0027383900094222,0.0036310737729617,0.0044593674373524,0.0052440083318715,0.0059935390967269,0.0081004954184353,0.002456981380007481,0.0020233755866297005,0.0016341702352085895,0.0015258393180566099,0.0009243605337434513,,0.003625660398983932,,,
26,676760249153.4296,676760249153.4296,643625008600.2432,630354657488.2432,620118414302.6095,611448139020.8395,596883836925.4725,584589805756.6368,573743265813.7219,563951347063.794,554960248534.4503,531420275066.8197,0.0014626582888384,0.0011803036352126,0.001519252112872,0.0021917221411781,0.0027799176452185,0.0038358272095789,0.004758433660489,0.005628102047385,0.006448914368221,0.0072169330272027,0.0093859651252852,0.0036520576998220755,0.003170258900856121,0.0025728062544969343,0.0019242555725841604,0.0011803036352126678,,0.0013371229605931845,,,
30,55637171433.52014,55637171433.52014,53497044111.81949,52309548687.228645,51340247296.24553,50496991570.99691,49044913043.62263,47797805372.74448,46691476713.94808,45689306581.10019,44770901345.60001,42380681825.394936,0.0035275642034451,0.0026214072457511,0.0031286472316132,0.0036970264461065,0.0036583755668521,0.0045978797877922,0.0054598628844915,0.0062935203930809,0.0070571112892704,0.0077950210320797,0.0098907627815506,0.004574117737659474,0.00413480807402395,0.0036346708054902435,0.0030757800688354375,0.002621407245751106,,0.003231615456917747,,,
