layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,initial_r,initial_eta,initial_scale,kstest_stat_initial,kstest_stat_cutoff_0.05,best_r_eta0,best_scale_eta0,kstest_stat_eta0,best_r,best_eta,best_scale,kstest_stat_best,iter1_r,iter1_eta,kstest_stat_iter1,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,2543.706,2322.2668,2776.3699,1.8551836,1.2311459,2.5527425,3180.0,0.32,2.9,0.5617178307516004,0.0155554987553199,0.0240303354829301,6.0,0.4415423867427526,0.3048299462205002,0.319,2.91,0.5379916395391148,0.0155281833221391,0.319,2.91,0.0155281833221391,8049,43.077,0.0284196,0.0115258,40.4939,0.02373,0.0547876,32.7235,0.0216824,0.0991087,0.42294808
3,880.9424,837.7076,925.666,1.832932,1.4922528,2.2081351,12720.0,0.9,-0.01,486.76649511137504,0.0044107206031736,0.0120285145061138,5.9,0.4412491312041133,0.3613390222494401,0.9,-0.009,486.413301132381,0.0044011204268524,0.9,-0.009,0.0044011204268524,96592,25.4956,0.0246791,3.66389e-07,22.4158,0.0108552,0.099066,18.2814,0.0154688,0.00449512,0.96531068
4,249.72429,236.01889,263.6957,2.6048474,2.158933,3.1408162,50880.0,0.7,-0.24,93.24043783348336,0.0048533116623213,0.0060175634983601,5.8,0.4409327006872835,0.4110008858410894,0.7,-0.239,93.14405141455694,0.004850268028195,0.7,-0.239,0.004850268028195,76320,12.7063,0.0313171,8.692539999999999e-44,11.2259,0.00525557,0.119877,9.08432,0.0106976,1.73919e-05,0.18181679
5,56.870796,53.349483,60.484978,4.0330415,3.3578613,4.833753,203520.0,0.61,-0.5,19.46623364653913,0.0024390050319572,0.0030096044936828,5.8,0.4409327006872835,0.4475302631536638,0.62,-0.52,21.050911787675208,0.0024001624519865,0.62,-0.52,0.0024001624519865,305280,5.54462,0.0371046,6.926349999999999e-244,4.86614,0.00951101,2.02772e-16,3.93107,0.0126534,9.84392e-29,0.19124534
6,10.734995,9.960573,11.537709,5.9360914,4.932771,7.195107,814080.0,0.4,-0.48,0.571393248652511,0.0032930267552449,0.0015050074551751,5.8,0.4409327006872835,0.4715778173004541,0.4,-0.475,0.5657918076430609,0.0031664969347007,0.4,-0.475,0.0031664969347007,193185,2.11445,0.0463958,0.0,1.8488,0.0190167,3.6533399999999994e-256,1.4786,0.02117,,1.6225896e-07
7,1.834359,1.6885227,1.9882218,8.154408,6.703937,10.309594,3256320.0,0.23,-0.1,0.0002619346316057,0.0063938493818836,0.0007525549699048,5.8,0.4409327006872835,0.4853689059981751,0.222,-0.05,0.0001414804215731,0.0063296400573038,0.222,-0.05,0.0063296400573038,48295,0.769365,0.0544954,0.0,0.675367,0.0269792,0.0,0.536496,0.0278795,0.0,9.573353399999995e-114
8,0.25910306,0.23667519,0.2838725,10.494855,7.995214,17.8014,13025280.0,0.12,1.2,4.1123378554220114e-13,0.0247599999999924,0.0003762902880576,0.03,7.610967891790721e-62,0.47773,0.116,1.16,1.337456712688592e-13,0.0247599999999916,0.116,1.16,0.0247599999999916,3016,0.266139,0.0587616,0.0,0.234303,0.0318402,0.0,0.18314,0.0328222,0.0,0.0
