layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,5961.2866,5451.368,6480.8755,-0.21616197,-0.416669,-0.000942437,1604,0.0883952974317203,20.0,20.0,6088.999475296242,0.0,5961.2866,0.033804382765303224,0.0883952974317203,20.0,20.0,6088.999475296242,0.0,225
3,1395.3053,1316.4747,1475.4133,1.1246772,0.86038804,1.4120353,6416,0.0654235681852589,5.0,-0.5,2334.373191960314,75.0,1127.8999,0.016928848255368546,0.0654235681852589,5.0,-0.5,2334.373191960314,75.0,450
4,303.52496,286.1118,321.35355,3.0588317,2.5780659,3.607385,25664,0.0440300047452683,1.2,-0.9,602.4595001530204,0.0,303.52496,0.008471003560381446,0.0440300047452683,1.2,-0.9,602.4595001530204,0.0,901
5,56.94941,52.949753,61.349445,6.1560144,4.5728645,12.388952,102656,0.0302376526512936,0.6,-0.9,33.83786169361056,200.0,51.45326614379883,0.004237135996393022,0.030139104075768974,0.7,-0.94,53.517157280366916,175.0,2029
6,10.206708,9.360462,11.113865,9.196087,7.2687416,14.028964,410624,0.0266430263268127,0.5,-1.0,4.416304588317871,200.0,8.391494750976562,0.002118975219285392,0.02641217122471662,0.6,-1.03,7.733346495507775,300.0,2706
7,1.8130561,1.6291888,2.025285,15.560154,10.84943,32.48941,1642496,0.0266653986534692,0.5,-1.1,1.116386221514808,100.0,1.515771746635437,0.0010595892481240078,0.024536471433437956,0.7,-1.15,2.7643850408168547,175.0,3208
8,0.34284762,0.30100295,0.39607334,25.704681,15.145402,79.468124,6569984,0.011907124103199,0.3,-0.9,0.0061107731927419,300.0,0.2601267099380493,0.0005298200128246353,0.011616947158880508,0.3,-0.91,0.006738253690108359,225.0,14436
9,0.074812025,0.06399719,0.09049587,42.37573,19.983353,147.34677,26279936,0.0089985858298599,0.2,-0.7,8.538141403169859e-06,150.0,0.05910155177116394,0.0002649163509945643,0.008730190208784516,0.2,-0.7,8.794873775470824e-06,125.0,24360
