filter_idx,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
0,65536000.0,0.8,-1.0,0.0075729684246069,0.0,0.9,-1.03,98693.7651657912,0.0058036549224265155,0.0,54000
1,65536000.0,0.9,-1.1,0.0046502673246163,0.0,1.0,-1.12,51173.16509046053,0.00336445564662613,0.0,162000
2,65536000.0,0.7,-1.1,0.0042914196490235,0.0,0.72,-1.1,12628.836703323987,0.003784461570331743,0.0,128000
3,65536000.0,0.6,-1.1,0.0044655645745846,0.0,0.63,-1.1,3925.6863502578576,0.0034855220359674144,0.0,153772
4,65536000.0,0.5,-1.1,0.0059062084431452,0.0,0.53,-1.1,1042.1266110691545,0.004394468820400399,0.0,96000
5,65536000.0,0.8,-1.2,0.0079692366434757,100.0,0.82,-1.2,1217.9072298247236,0.00796759353195603,200.0,30375
6,65536000.0,0.8,-1.2,0.0093528570142175,200.0,0.68,-1.2,653.623961989702,0.00934431483148146,125.0,20250
7,65536000.0,0.7,-0.9,0.0057096746463636,100.0,0.8,-0.96,100000.0,0.0034304294011078817,25.0,162000
8,65536000.0,1.2,-1.1,0.0039487997997324,100.0,0.9,-1.06,55134.837650777874,0.002119517402602491,25.0,432000
9,65536000.0,0.8,-1.1,0.0035852605944934,50.0,0.7,-1.08,15629.501374677599,0.002334058426691654,0.0,324000
10,65536000.0,0.8,-1.1,0.0032764441895048,100.0,0.6,-1.06,4098.9577535824965,0.0018307950104297088,0.0,576000
11,65536000.0,0.6,-1.1,0.0036757647556558,50.0,0.54,-1.1,1530.1068015242304,0.003666306495116345,0.0,144000
12,65536000.0,0.5,-1.1,0.0060794075507074,50.0,0.7,-1.17,1215.470062531569,0.005326970626422178,150.0,64000
13,65536000.0,0.8,-1.2,0.0100347359090822,200.0,1.2,-1.24,1423.7397653740284,0.009811092779989705,175.0,20250
14,65536000.0,0.7,-1.0,0.0067058113651104,50.0,0.8,-1.05,85286.12086256524,0.0039152159855209145,0.0,121500
15,65536000.0,0.8,-1.1,0.0041376189672024,50.0,0.7,-1.09,28568.889866542184,0.004043540094036957,0.0,108000
16,65536000.0,0.6,-1.1,0.0054902833238512,0.0,0.5,-1.06,4233.304582665922,0.003963515208995516,0.0,121500
17,65536000.0,0.5,-1.1,0.0049133521091874,0.0,0.52,-1.1,2016.733904793638,0.0048224243353472,50.0,81000
18,65536000.0,0.5,-1.1,0.005469296659979,100.0,0.45,-1.1,606.7009546725819,0.0033638288285845613,0.0,162000
19,65536000.0,0.4,-1.1,0.0066675796132463,0.0,0.5,-1.16,467.07441826828375,0.0045120924505832605,25.0,96000
20,65536000.0,0.5,-1.2,0.0088143028973453,0.0,0.5,-1.19,265.32226708342665,0.007590631919960733,50.0,32000
21,65536000.0,0.6,-1.0,0.0036177713571793,0.0,0.63,-1.0,52980.21348767247,0.0027991512768894555,25.0,243000
22,65536000.0,0.5,-1.0,0.004354393103677,50.0,0.48,-1.0,9924.23284401018,0.002606627859097932,0.0,273375
23,65536000.0,0.4,-1.0,0.0034628420891471,0.0,0.4,-0.99,1655.9622083457791,0.0026979014920730515,0.0,256000
24,65536000.0,0.4,-1.0,0.0045502243838764,50.0,0.37,-1.0,473.0718023338417,0.0026186451440129987,0.0,256000
25,65536000.0,0.5,-1.1,0.0055663703191918,100.0,0.4,-1.05,329.85994273474034,0.002699110695753487,25.0,256000
26,65536000.0,0.4,-1.1,0.0026436263697805,0.0,0.4,-1.1,195.63844978009612,0.0026436263697805,0.0,256000
27,65536000.0,0.5,-1.2,0.0079653950604794,50.0,0.4,-1.16,115.2136486550495,0.006767483094104465,0.0,40500
28,65536000.0,0.8,-1.0,0.00477414649151,0.0,0.9,-1.04,94640.41383045679,0.0024476459458441235,0.0,324000
29,65536000.0,0.9,-1.1,0.0045230542515378,50.0,0.7,-1.07,25962.192419263247,0.0036847825920055255,0.0,136687
30,65536000.0,0.7,-1.1,0.0050368437141279,50.0,0.68,-1.1,9860.264293434366,0.00479504853454249,25.0,81000
31,65536000.0,0.5,-1.1,0.0055823020837006,0.0,0.5,-1.09,1862.038004273737,0.004438970482228438,0.0,96000
32,65536000.0,0.5,-1.1,0.0043842292483151,0.0,0.49,-1.1,788.4642688159495,0.0028033010427003444,0.0,243000
33,65536000.0,0.8,-1.2,0.0063503491288188,200.0,0.6,-1.17,730.5600388875122,0.004949795837841164,100.0,72000
34,65536000.0,0.5,-1.2,0.0138239290306269,100.0,0.45,-1.2,211.58142178832222,0.010361933809607926,0.0,18000
35,65536000.0,0.5,-0.9,0.0034927460317398,100.0,0.6,-0.99,44605.67037824989,0.0019092263483904137,50.0,512000
36,65536000.0,0.5,-1.0,0.0025872728291166,50.0,0.51,-1.0,9843.071510337495,0.0024864132646868486,75.0,288000
37,65536000.0,0.4,-1.0,0.0036171751117194,0.0,0.43,-1.0,2037.4156576239316,0.0032806022988717265,100.0,172993
38,65536000.0,0.4,-1.0,0.0055814193670368,100.0,0.3,-0.92,83.02455460375089,0.0021971516569342375,0.0,384000
39,65536000.0,0.5,-1.1,0.0045717227238737,200.0,0.4,-1.04,260.5509758991248,0.0032495785313370086,100.0,182250
40,65536000.0,0.4,-1.1,0.0050937617844331,50.0,0.4,-1.13,235.44227140947035,0.00293202276511223,0.0,216000
41,65536000.0,0.4,-1.2,0.0104700991424391,0.0,0.4,-1.19,114.56580079608028,0.009522414426772374,50.0,20250
