filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
0,"(2.0, 0.5, 0.044)",52153.13,41293.8,63351.703,4.5895295,2.767363,8.658168,65536000.0,"(2.0, 0.5, 0.044)",0.0075729684246069184,0.8,-1.0,78467.64378514144,0.0,52153.13,0.00016775858896935606
1,"(2.0, 0.5, 0.065)",19445.803,15267.077,24628.367,5.863659,3.4811437,13.033057,65536000.0,"(2.0, 0.5, 0.065)",0.0046502673246163195,0.9,-1.1,43578.08668446236,0.0,19445.803,0.00016775858896935606
2,"(2.0, 0.5, 0.096)",7714.107,6043.032,9730.833,7.0881557,3.8592358,16.072926,65536000.0,"(2.0, 0.5, 0.096)",0.004291419649023576,0.7,-1.1,12023.060752480693,0.0,7714.107,0.00016775858896935606
3,"(2.0, 0.5, 0.141)",3096.094,2347.4585,3979.3044,8.659405,4.749448,19.396645,65536000.0,"(2.0, 0.5, 0.141)",0.004465564574584691,0.6,-1.1,3521.1976019320778,0.0,3096.094,0.00016775858896935606
4,"(2.0, 0.5, 0.208)",1261.2007,930.4138,1607.2511,9.7200985,5.608321,23.154419,65536000.0,"(2.0, 0.5, 0.208)",0.005906208443145267,0.5,-1.1,875.8338080512154,0.0,1261.2007,0.00016775858896935606
5,"(2.0, 0.5, 0.306)",525.8119,385.7015,683.5661,10.908921,5.890527,25.895,65536000.0,"(2.0, 0.5, 0.306)",0.007969236643475708,0.8,-1.2,1262.7100111511845,100.0,477.59705,0.00016775858896935606
6,"(2.0, 0.5, 0.45)",351.48444,258.49753,464.54666,10.517778,5.9917593,25.871414,65536000.0,"(2.0, 0.5, 0.45)",0.009352857014217508,0.8,-1.2,792.8028311587054,200.0,299.86322,0.00016775858896935606
7,"(2.0, 1.0, 0.044)",74528.445,59965.98,93167.52,5.635832,3.2260888,11.598611,65536000.0,"(2.0, 1.0, 0.044)",0.005709674646363627,0.7,-0.9,66625.2451424732,100.0,69701.18,0.00016775858896935606
8,"(2.0, 1.0, 0.065)",27890.346,21676.424,34895.67,6.7905703,3.6312983,15.273127,65536000.0,"(2.0, 1.0, 0.065)",0.00394879979973245,1.2,-1.1,74688.5791075917,100.0,25864.736,0.00016775858896935606
9,"(2.0, 1.0, 0.096)",10625.615,8166.0874,13714.582,9.043222,4.588309,30.234829,65536000.0,"(2.0, 1.0, 0.096)",0.0035852605944934335,0.8,-1.1,19421.91600218446,50.0,10070.759,0.00016775858896935606
10,"(2.0, 1.0, 0.141)",4079.0178,3081.818,5428.3535,10.818388,5.1007094,35.054955,65536000.0,"(2.0, 1.0, 0.141)",0.0032764441895048457,0.8,-1.1,7100.951416449471,100.0,3682.0244,0.00016775858896935606
11,"(2.0, 1.0, 0.208)",1757.257,1261.9061,2364.0747,11.925705,5.8170176,38.79054,65536000.0,"(2.0, 1.0, 0.208)",0.003675764755655897,0.6,-1.1,1872.9588592572472,50.0,1646.8422,0.00016775858896935606
12,"(2.0, 1.0, 0.306)",731.0304,515.5813,994.396,14.114601,6.6073437,41.514282,65536000.0,"(2.0, 1.0, 0.306)",0.006079407550707461,0.5,-1.1,471.4250776502822,50.0,678.8521,0.00016775858896935606
13,"(2.0, 1.0, 0.45)",393.4526,292.0861,529.1748,14.538462,7.061204,48.91959,65536000.0,"(2.0, 1.0, 0.45)",0.010034735909082215,0.8,-1.2,853.4767979671544,200.0,322.81204,0.00016775858896935606
14,"(3.0, 0.5, 0.044)",50395.01,40328.086,63165.152,6.046918,3.4103124,14.606301,65536000.0,"(3.0, 0.5, 0.044)",0.006705811365110448,0.7,-1.0,57672.961365464216,50.0,48320.434,0.00016775858896935606
15,"(3.0, 0.5, 0.065)",18874.373,14493.048,24484.291,7.6128626,4.2087183,19.88412,65536000.0,"(3.0, 0.5, 0.065)",0.00413761896720246,0.8,-1.1,34705.05294278461,50.0,17995.455,0.00016775858896935606
16,"(3.0, 0.5, 0.096)",7003.579,5365.82,9128.589,10.228154,5.140794,32.42982,65536000.0,"(3.0, 0.5, 0.096)",0.005490283323851264,0.6,-1.1,7965.192912112663,0.0,7003.579,0.00016775858896935606
17,"(3.0, 0.5, 0.141)",2755.617,2014.6864,3721.3176,12.492169,6.2755585,47.274113,65536000.0,"(3.0, 0.5, 0.141)",0.004913352109187474,0.5,-1.1,1913.6228773328996,0.0,2755.617,0.00016775858896935606
18,"(3.0, 0.5, 0.208)",1250.4196,887.7707,1747.8986,13.643116,6.9785376,45.10332,65536000.0,"(3.0, 0.5, 0.208)",0.005469296659979084,0.5,-1.1,773.3247545030383,100.0,1113.5876,0.00016775858896935606
19,"(3.0, 0.5, 0.306)",557.48553,413.1001,752.6986,14.427507,7.30582,49.464375,65536000.0,"(3.0, 0.5, 0.306)",0.0066675796132463355,0.4,-1.1,167.74801687371712,0.0,557.48553,0.00016775858896935606
20,"(3.0, 0.5, 0.45)",285.6177,204.66261,399.00867,14.493071,7.6870594,51.266323,65536000.0,"(3.0, 0.5, 0.45)",0.008814302897345305,0.5,-1.2,297.5184440612793,0.0,285.6177,0.00016775858896935606
21,"(3.0, 1.0, 0.044)",57508.56,44040.926,77848.83,9.82793,4.765486,32.864075,65536000.0,"(3.0, 1.0, 0.044)",0.0036177713571793335,0.6,-1.0,48832.42518363084,0.0,57508.56,0.00016775858896935606
22,"(3.0, 1.0, 0.065)",22854.822,16387.89,31764.883,13.042349,5.549559,41.08552,65536000.0,"(3.0, 1.0, 0.065)",0.004354393103677023,0.5,-1.0,10636.1875,50.0,21272.375,0.00016775858896935606
23,"(3.0, 1.0, 0.096)",8368.242,6238.4194,12114.152,16.4032,6.8427324,69.56224,65536000.0,"(3.0, 1.0, 0.096)",0.0034628420891471556,0.4,-1.0,1714.9028537836164,0.0,8368.242,0.00016775858896935606
24,"(3.0, 1.0, 0.141)",3410.8313,2350.5735,5150.157,20.247528,7.219859,91.77988,65536000.0,"(3.0, 1.0, 0.141)",0.004550224383876422,0.4,-1.0,635.5644516091054,50.0,3101.3752,0.00016775858896935606
25,"(3.0, 1.0, 0.208)",1420.3724,983.1407,2134.3276,20.705956,8.275726,79.80651,65536000.0,"(3.0, 1.0, 0.208)",0.005566370319191827,0.5,-1.1,845.4817030164933,100.0,1217.4937,0.00016775858896935606
26,"(3.0, 1.0, 0.306)",650.17523,448.83148,958.604,21.08689,8.177763,81.205894,65536000.0,"(3.0, 1.0, 0.306)",0.0026436263697805495,0.4,-1.1,195.63844978009612,0.0,650.17523,0.00016775858896935606
27,"(3.0, 1.0, 0.45)",292.79483,197.76765,441.48557,22.798649,8.552553,99.321365,65536000.0,"(3.0, 1.0, 0.45)",0.007965395060479441,0.5,-1.2,275.0364621480306,50.0,264.035,0.00016775858896935606
28,"(4.0, 0.5, 0.044)",48894.043,39005.258,63864.91,6.911498,2.9389715,27.336803,65536000.0,"(4.0, 0.5, 0.044)",0.0047741464915100895,0.8,-1.0,73564.14518837236,0.0,48894.043,0.00016775858896935606
29,"(4.0, 0.5, 0.065)",18151.559,13828.525,23143.342,8.231595,4.025433,27.773432,65536000.0,"(4.0, 0.5, 0.065)",0.0045230542515378724,0.9,-1.1,38591.165232940526,50.0,17220.494,0.00016775858896935606
30,"(4.0, 0.5, 0.096)",6960.643,5207.741,9303.911,11.747753,4.9183345,60.98642,65536000.0,"(4.0, 0.5, 0.096)",0.0050368437141279365,0.7,-1.1,10147.674532838046,50.0,6510.842,0.00016775858896935606
31,"(4.0, 0.5, 0.141)",2778.9055,1977.8042,4185.728,15.495306,5.7404103,90.55677,65536000.0,"(4.0, 0.5, 0.141)",0.0055823020837006965,0.5,-1.1,1929.7954983181428,0.0,2778.9055,0.00016775858896935606
32,"(4.0, 0.5, 0.208)",1210.6433,875.57275,1737.9393,16.508595,6.2248225,95.79696,65536000.0,"(4.0, 0.5, 0.208)",0.004384229248315136,0.5,-1.1,840.7245212131078,0.0,1210.6433,0.00016775858896935606
33,"(4.0, 0.5, 0.306)",572.4577,409.76407,850.76056,17.494171,6.778893,104.84018,65536000.0,"(4.0, 0.5, 0.306)",0.006350349128818822,0.8,-1.2,1230.9459949472473,200.0,465.5829,0.00016775858896935606
34,"(4.0, 0.5, 0.45)",282.74603,197.66747,407.89157,17.42131,7.4930024,87.05755,65536000.0,"(4.0, 0.5, 0.45)",0.013823929030626902,0.5,-1.2,258.2989692687988,100.0,247.96701,0.00016775858896935606
35,"(4.0, 1.0, 0.044)",57645.94,43070.14,75839.84,11.56703,5.297483,32.421753,65536000.0,"(4.0, 1.0, 0.044)",0.0034927460317398795,0.5,-0.9,19582.439630681816,100.0,51697.64,0.00016775858896935606
36,"(4.0, 1.0, 0.065)",20408.373,15257.692,31677.396,16.654362,6.1112704,121.12866,65536000.0,"(4.0, 1.0, 0.065)",0.002587272829116638,0.5,-1.0,9456.375,50.0,18912.75,0.00016775858896935606
37,"(4.0, 1.0, 0.096)",8413.885,5720.0986,12774.06,22.983448,7.093849,130.38564,65536000.0,"(4.0, 1.0, 0.096)",0.0036171751117194395,0.4,-1.0,1724.256381767967,0.0,8413.885,0.00016775858896935606
38,"(4.0, 1.0, 0.141)",3081.8123,2072.0095,5112.6865,28.892057,8.807064,183.931,65536000.0,"(4.0, 1.0, 0.141)",0.005581419367036822,0.4,-1.0,527.6431543409979,100.0,2574.7498,0.00016775858896935606
