band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,46.29018,38.969803,59.99558,69.46942,16.302362,283.16357,6072246.0,0.0029025398855346,0.6,-1.1,39.45666900923469,150.0,37.74168395996094,0.0005511058233865,0.0016533138453676,0.5,-1.06,22.81291341873848,75.0,683896,2.75972,0.0686762,0.0,2.35973,0.0436358,0.0,1.84867,0.0458546,0.0,7.6484279e-15
3,27.12702,21.661964,39.16199,143.00972,24.739252,539.19354,7196736.0,0.0042008252633206,0.4,-1.1,6.898205380910391,25.0,20.466440200805664,0.0005062250775079,0.0032442305864335,0.4,-1.08,5.671146281505991,75.0,168673,1.67855,0.0778835,0.0,1.4314,0.0532789,0.0,1.11525,0.0550454,0.0,3.2214954999999994e-66
4,24.45051,19.440983,33.986027,119.98234,33.95995,445.46094,8771022.0,0.0043404612760675,0.2,-0.9,0.0069869374471997,100.0,21.0255126953125,0.0004585516001191,0.0032813437177431,0.16,-0.8,0.0001361913180912,25.0,173448,1.05501,0.0833949,0.0,0.911943,0.0587481,0.0,0.69915,0.0587468,0.0,1.8662852999999993e-82
5,9.517689,7.544691,12.95433,112.27354,37.281834,389.47964,10345308.0,0.0045235744614454,0.1,-0.2,3.2248694284542297e-12,50.0,9.517688751220703,0.000422224108494,0.0025731413021208,0.1,-0.33,8.987449138592102e-12,0.0,272775,0.65174,0.0781894,0.0,0.569063,0.0532115,0.0,0.4358,0.0524937,0.0,6.3776953e-60
6,6.95171,5.5629687,9.253788,96.67755,36.78726,327.16397,12369390.0,0.0043733478281148,0.1,-0.2,2.3854499421205122e-12,50.0,6.022303581237793,0.0003861375310495,0.0037748504703752,0.1,-0.23,3.06615227493714e-12,25.0,130599,0.577596,0.0739753,0.0,0.505005,0.0490592,0.0,0.386244,0.0483855,0.0,1.6015971999999992e-153
7,2.5637963,1.978805,3.710859,156.32501,39.433456,548.90247,14843268.0,0.0037710322057141,0.1,-0.1,4.743806107637316e-13,50.0,1.9694322,0.0003524947988676,0.0037710322057141,0.1,-0.1,4.743806107637316e-13,50.0,130458,0.372415,0.0710457,0.0,0.327142,0.0459221,0.0,0.250347,0.0449322,0.0,9.056165799999995e-184
8,0.65760905,0.51074576,0.9562334,154.57713,37.582752,557.517,17766942.0,0.0053461521659012,0.1,0.1,3.51384271374591e-14,150.0,0.5121956467628479,0.0003221901990788,0.0044836256347264,0.08,0.4,2.385392991612282e-19,50.0,87835,0.20092,0.0677357,0.0,0.177907,0.0424478,0.0,0.136434,0.0405143,0.0,
9,0.2133998,0.15723702,0.33223522,228.00218,56.465633,750.37335,28562046.0,0.0055698564520579,0.1,0.1,8.142892786642444e-15,250.0,0.09658836,0.0002541128827215,0.0055698564520579,0.1,0.1,8.142892786642444e-15,250.0,62757,0.0957773,0.0652394,0.0,0.0850031,0.0399603,0.0,0.0652065,0.0377965,0.0,0.0
