band,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,6072246.0,0.6,-1.1,0.0029025398855346,150.0,0.5,-1.06,22.812913418738482,0.001653313845367604,75.0,683896
3,7196736.0,0.4,-1.1,0.0042008252633206,25.0,0.4,-1.08,5.671146281505991,0.0032442305864335275,75.0,168673
4,8771022.0,0.2,-0.9,0.0043404612760675,100.0,0.16,-0.8,0.00013619131809123995,0.0032813437177431903,25.0,173448
5,10345308.0,0.1,-0.2,0.0045235744614454,50.0,0.1,-0.33,8.987449138592102e-12,0.0025731413021208294,0.0,272775
6,12369390.0,0.1,-0.2,0.0043733478281148,50.0,0.1,-0.23,3.06615227493714e-12,0.0037748504703752905,25.0,130599
7,14843268.0,0.1,-0.1,0.0037710322057141,50.0,0.1,-0.1,4.743806107637316e-13,0.0037710322057141,50.0,130458
8,17766942.0,0.1,0.1,0.0053461521659012,150.0,0.08,0.4,2.385392991612282e-19,0.004483625634726485,50.0,87835
9,28562046.0,0.1,0.1,0.0055698564520579,250.0,0.1,0.1,8.142892786642444e-15,0.0055698564520579,250.0,62757
