layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,7638.1743,7124.338,8164.0312,-0.2827077,-0.4349386,-0.11443205,2446,0.04033898134164515,20.0,20.0,7801.812320221177,0.0,7638.1743,0.027391058317828124
3,1626.8713,1559.126,1696.7073,0.6527314,0.5130607,0.79877365,9784,0.02676104483091779,9.9,-0.5,3371.850169516104,0.0,1626.8713,0.01371292533206765
4,341.02756,323.16043,359.46347,2.2638965,1.8649983,2.7516983,39136,0.017805504433858754,15.0,-0.9,937.9161981255905,0.0,341.02756,0.006860766614414416
5,65.81289,61.691994,70.08142,4.1779194,3.5179112,4.9886613,156544,0.016196353799177998,0.8,-0.9,74.82958777002668,150.0,61.064606,0.0034314536386640306
6,12.935615,11.939695,14.019106,7.6781635,5.76646,12.299148,626176,0.018019851187287494,0.6,-1.0,9.86382187426432,150.0,11.616343,0.0017159936940756553
7,2.5201735,2.2894056,2.793002,12.723302,8.106244,33.117836,2504704,0.0189739247406156,0.7,-1.1,3.5398759057783455,100.0,2.271217,0.0008580634771374716
8,0.5411992,0.48327035,0.62677884,22.243805,10.200109,93.25276,10018816,0.00803870932552686,0.4,-1.0,0.11090788773545317,0.0,0.5411992,0.000429048385014687
9,0.14316116,0.1273982,0.16700502,24.571327,11.068905,97.77317,40075264,0.010605879064646162,0.5,-1.1,0.09388163064916931,25.0,0.13518955,0.0002145283527339156
