layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,1604.0,2.6,-0.7,0.0264205847859426,0.0,3.0,-0.71,4622.771465515358,0.02640334906409042,0.0,2706
3,6416.0,1.6,-1.0,0.0171095707224811,0.0,2.0,-1.03,1299.909919555292,0.01563722490599395,0.0,7218
4,25664.0,2.3,-1.2,0.0275800343543632,250.0,1.82,-1.2,257.4932711000806,0.02757473169238167,200.0,2406
5,102656.0,0.9,-1.3,0.0644699999999998,0.0,0.9,-1.3,62.17691606871429,0.0644699999999998,0.0,450
6,410624.0,1.2,-1.4,0.1100799999999998,0.0,1.2,-1.4,25.21031871539322,0.1100799999999998,0.0,150
7,1642496.0,0.3,-1.3,0.1517799999999998,0.0,0.3,-1.3,0.0998824872717779,0.1517799999999998,0.0,75
8,6569984.0,0.7,-1.0,0.1883399999999997,0.0,0.7,-1.0,0.156821029782323,0.1883399999999997,0.0,50
9,26279936.0,0.2,8.1,0.2227399999999998,0.0,0.2,8.1,2.0465135350810783e-10,0.2227399999999998,0.0,-1
