layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,1702.3782,1542.6716,1868.9077,0.20683312,-0.15090509,0.62398905,1604.0,0.0252437704565949,5.8,0.2,2743.262159101361,0.0,1702.3782,0.0338043827653032,0.0252437704565949,5.8,0.2,2743.262159101361,0.0,3043,38.5089,0.0278135,0.164029,35.6933,0.0349692,0.0386353,29.4993,0.0377335,0.0202331,0.25409656
3,382.92105,361.27826,404.9726,1.1389065,0.8584729,1.4436324,6416.0,0.010123409286671,3.8,-0.6,829.3569173074306,0.0,382.92105,0.0169288482553685,0.010123409286671,3.8,-0.6,829.3569173074306,0.0,18270,17.441,0.0236514,0.00150142,15.2383,0.0116044,0.35062,12.4435,0.0184334,0.0252353,0.52321437
4,71.127075,67.0761,75.315895,2.9972672,2.3848255,3.6865294,25664.0,0.0043953621254517,8.7,-1.0,223.51163340086487,0.0,67.54837036132812,0.0084710035603814,0.004007630220567,9.0,-0.97,203.95465474685864,25.0,109623,6.24775,0.0438994,2.04693e-43,5.42435,0.0185519,4.19775e-08,4.47446,0.0244374,9.55296e-14,0.80267899
5,12.14998,11.351369,12.987725,4.8910856,3.9545984,6.1466312,102656.0,0.0067626498039811,1.8,-1.1,38.477520513782856,150.0,11.701014518737791,0.004237135996393,0.006191941959355,1.4,-1.09,36.04938347482717,50.0,48721,2.08826,0.0625366,0.0,1.77495,0.0377319,2.0186799999999992e-127,1.42677,0.0418521,1.1107399999999993e-156,0.00075959683
6,2.0384216,1.8735561,2.2174478,8.822575,6.483714,14.7810545,410624.0,0.0141705716145307,0.6,-1.1,2.3183034403646388,0.0,1.8634130954742432,0.0021189752192853,0.0131253443845074,0.9,-1.14,4.661824521248778,100.0,10827,0.677307,0.0763783,0.0,0.582526,0.0504146,0.0,0.460285,0.0522063,0.0,7.0929952999999995e-62
7,0.35928306,0.32329896,0.4006077,15.177502,10.213203,30.664791,1642496.0,0.0170425636178168,0.7,-1.2,0.6050039098372315,300.0,0.2900194525718689,0.001059589248124,0.0132193808507823,1.1,-1.24,1.193869775899627,225.0,10827,0.225574,0.0825593,0.0,0.174388,0.0674358,0.0,0.134749,0.0693509,0.0,9.6947712e-250
8,0.08178112,0.07120007,0.09634708,31.832588,15.502575,102.338135,6569984.0,0.0062155645305917,0.3,-1.0,0.0027413432609075,50.0,0.0817811191082,0.0005298200128246,0.0061492611632691,0.29,-1.0,0.0023929438192535,0.0,51328,0.093843,0.0792979,0.0,0.0797764,0.0557096,0.0,0.0613082,0.0567017,0.0,3.2556529999999994e-216
9,0.019029992,0.01580924,0.024285248,66.97767,25.17222,248.76872,26279936.0,0.0162092148060715,0.1,-0.1,3.113069412627379e-15,200.0,0.0137392105534672,0.0002649163509945,0.0149299552770825,0.1,-0.12,3.699618063792788e-15,150.0,8119,0.0310648,0.0836028,0.0,0.0279111,0.0591122,0.0,0.0215662,0.0541698,0.0,0.0
