layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,2016.2673,1771.612,2277.8923,1.7876205,0.9790546,2.7210758,1604.0,0.02642058478594267,2.6,-0.7,4482.243716209093,0.0,2016.2673,0.033804382765303224
3,418.41046,389.29623,448.93304,2.9317265,2.21778,3.9027553,6416.0,0.01710957072248115,1.6,-1.0,1152.883361362803,0.0,418.41046,0.016928848255368546
4,77.68085,72.41576,83.12827,5.123804,4.181134,6.338999,25664.0,0.027580034354363236,2.3,-1.2,254.1151594429922,250.0,55.54052,0.008471003560381446
5,13.520428,12.465226,14.630388,7.8307095,6.4583225,9.586671,102656.0,0.06446999999999986,0.9,-1.3,62.17691606871429,0.0,13.520428,0.004237135996393022
6,2.314086,2.0983424,2.5449293,12.186647,9.606094,15.972951,410624.0,0.11007999999999984,1.2,-1.4,25.21031871539322,0.0,2.314086,0.0021189752192853914
7,0.44257218,0.395939,0.49430776,16.364218,12.365527,23.920084,1642496.0,0.1517799999999998,0.3,-1.3,0.0998824872717779,0.0,0.44257218,0.0010595892481240078
8,0.13139017,0.11775188,0.14692476,16.181229,10.946961,27.24519,6569984.0,0.18833999999999973,0.7,-1.0,0.156821029782323,0.0,0.13139017,0.0005298200128246353
9,0.06382568,0.058325313,0.070168495,10.84956,6.347395,23.36418,26279936.0,0.22273999999999983,0.2,8.1,2.0465135350810783e-10,0.0,0.06382568,0.0002649163509945643
