layer,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,2016.2673,2016.2673,1481.1467,1221.0751,1037.4222,891.97064,668.94745,503.2571,381.1797,290.41302,215.051,70.63135,0.0264205847859426,0.0328301404828829,0.0440385711672641,0.0585103638567739,0.0734700563877391,0.1061406663298127,0.1371246930521951,0.1631653498311368,0.1907768699288011,0.2185083297744174,0.3019376022634704,0.08775761794638315,0.07235607617630069,0.05543723632846065,0.03522498416290765,0.02640334906409042,2016.2673,,,,
3,418.41046,418.41046,366.0355,335.5945,310.532,290.62405,258.6499,231.51408,208.85052,189.36911,172.63123,132.58182,0.0171095707224811,0.0175756609143366,0.0193282274572442,0.0233783692100166,0.0259592101142897,0.033340698593863,0.0411881951122908,0.0485512942190033,0.0559696994957277,0.0637055645031443,0.0842113103908178,0.028669929378552644,0.025468546423771096,0.02193923811819641,0.01940626453664962,0.01563722490599395,418.41046,,,,
4,77.68085,77.68085,73.07086,70.09667,67.59674,65.37694,61.56675,58.342117,55.54052,53.033752,50.75882,44.865128,0.0276770640541927,0.0276592948883138,0.0276469128489065,0.0276358798355728,0.0276255578578246,0.0276065575428686,0.0275890453176947,0.0275800343543632,0.0275816457930971,0.0275823779950172,0.0308204353818479,0.02887276376638348,0.02872741580648791,0.028594185308836173,0.027580384656696266,0.027580034354363236,58.342117,0.027575707908236824,0.02757473169238167,0.027582957768750915,0.027592005686506216
5,13.520428,13.520428,13.154062,12.89523,12.679998,12.487506,12.143535,11.836713,11.554344,11.294585,11.052252,10.409658,0.0644699999999998,0.0644699999999998,0.0644699999999998,0.0644699999999998,0.0644699999999998,0.0644699999999998,0.0644699999999998,0.0644699999999998,0.0644699999999998,0.0644699999999998,0.0644699999999998,0.0644699999999998,0.0644699999999998,0.0644699999999998,0.0644699999999998,0.0644699999999998,,,,,
6,2.314086,2.314086,2.2269804,2.1710992,2.1233757,2.0808067,2.0066211,1.9418436,1.8835455,1.8306237,1.7816838,1.6529077,0.1100799999999998,0.1100799999999998,0.1100799999999998,0.1100799999999998,0.1100799999999998,0.1100799999999998,0.1100799999999998,0.1100799999999998,0.1100799999999998,0.1100799999999998,0.1100799999999998,0.11007999999999984,0.11007999999999984,0.11007999999999984,0.11007999999999984,0.11007999999999984,,,,,
7,0.44257218,0.44257218,0.42211318,0.408867,0.39784136,0.38816932,0.37141678,0.35706514,0.34432855,0.33287162,0.32242432,0.2955645,0.1517799999999998,0.1517799999999998,0.1517799999999998,0.1517799999999998,0.1517799999999998,0.1517799999999998,0.1517799999999998,0.1517799999999998,0.1517799999999998,0.1517799999999998,0.1517799999999998,0.1517799999999998,0.1517799999999998,0.1517799999999998,0.1517799999999998,0.1517799999999998,,,,,
8,0.13139017,0.13139017,0.12465598,0.12064169,0.11736725,0.11453481,0.10971508,0.105640836,0.10208328,0.098919556,0.09607212,0.088886246,0.1883399999999997,0.1883399999999997,0.1883399999999997,0.1883399999999997,0.1883399999999997,0.1883399999999997,0.1883399999999997,0.1883399999999997,0.1883399999999997,0.1883399999999997,0.1883399999999997,0.18833999999999973,0.18833999999999973,0.18833999999999973,0.18833999999999973,0.18833999999999973,,,,,
9,0.06382568,0.06382568,0.06100213,0.059398208,0.058116354,0.057025433,0.05521125,0.053718645,0.052443266,0.051324636,0.050327025,0.047840174,0.2227399999999998,0.2227399999999998,0.2227399999999998,0.2227399999999998,0.2227399999999998,0.2227399999999998,0.2227399999999998,0.2227399999999998,0.2227399999999998,0.2227399999999998,0.2227399999999998,0.22273999999999983,0.22273999999999983,0.22273999999999983,0.22273999999999983,0.22273999999999983,,,,,
