layer,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75
2,3822.878,3822.878,3529.4595,3329.8933,3162.9773,3017.4983,2769.7527,2557.4346,2370.8965,2209.4026,2065.0178,1705.1895,0.0072091184569403,0.0119948320327859,0.0168423906470197,0.0210088498084841,0.0248070236035505,0.0319826413793248,0.038676409511888,0.0450719112176739,0.051522964346929,0.0580838024799909,0.0753256294228077,0.02516127048364747,0.021375798419792424,0.017228336855707238,0.012324988172574214,0.007209118456940389,,,,
3,971.17303,971.17303,931.7946,907.24335,886.3687,867.5507,834.69086,805.6302,779.19635,755.36127,733.57135,676.5682,0.0037349640102268,0.0037627862656028,0.0043702245293985,0.005483229226918,0.0065554548952048,0.0085018964139558,0.0106603449281774,0.0128839919542306,0.0150820646076038,0.0171916394873056,0.0231653757135341,0.0077159036199160175,0.0063680124618531175,0.004837062713345906,0.0037185462636655786,0.003719918876496142,931.7946,,,
4,238.62616,238.62616,234.30995,231.31995,228.73677,226.40752,222.25763,218.55997,215.2243,212.13942,209.27881,201.53175,0.0042392423722956,0.00414844958771,0.0042649600200952,0.0040935005458526,0.0045595442084338,0.0052421400879406,0.0059219112228527,0.0058855865359143,0.0062197648343808,0.0065349707111522,0.0084441602539932,0.0053830499148044,0.004892811043905931,0.004381317252504645,0.004208603647780487,0.004033713718632259,238.62616,0.003806312144058799,0.0038322563176769187,0.003671499811837897
5,55.2247,55.2247,53.891277,53.09045,52.418037,51.819492,50.757557,49.82276,48.97558,48.19655,47.470062,45.519794,0.0028521712579845,0.0029431245351483,0.0028445362288084,0.0027738766160962,0.0028928101442732,0.0037096216734855,0.0043758319204704,0.0050657531336435,0.0057445565099103,0.0063853824329135,0.008211308162594,0.003888296970538385,0.0034547338402508773,0.0031930084879134846,0.0028521436626323116,0.002619204561269295,55.2247,0.00247753600933609,0.0022802862760366027,0.0020407199383100094
6,12.373118,12.373118,12.041511,11.847384,11.683212,11.536597,11.278229,11.051342,10.846129,10.6571,10.481203,10.012722,0.0029323601861626,0.0031284734509224,0.0041395285862496,0.0036007185105052,0.0043094639214716,0.0048288168839676,0.0055588724303388,0.0054705312613365,0.0055790223367819,0.0062108570240686,0.0079927220393704,0.0036825404831016817,0.0031247004861072736,0.0030813445142243018,0.0026515901090021846,0.00243722318237527,12.373118,,,
7,2.7739725,2.7739725,2.6766121,2.629297,2.589654,2.5544994,2.4927795,2.4386957,2.389788,2.3448703,2.3031461,2.192325,0.002919280031805,0.0050143309757419,0.0054371051833346,0.0056774160129112,0.0051257077145608,0.0053293771297512,0.004996080047025,0.0056671405447653,0.0062933496111423,0.0067955755981048,0.008604984399718,0.003995296791496239,0.003754794246946365,0.003909377632223432,0.0031709397616981883,0.002919280031805027,,,,
8,0.6475338,0.6475338,0.6112617,0.5995048,0.58965695,0.5809438,0.5656992,0.55239016,0.5404276,0.5294772,0.51933265,0.49249744,0.006724870733148,0.0053292433439828,0.006451451922152,0.0069614585532984,0.0060046797078904,0.0062181149618686,0.0066184176402309,0.0065467904416764,0.0075044567634264,0.0078145459553256,0.0095101102251253,0.005412206805491329,0.005489677052970432,0.005278921772236017,0.00464441463820732,0.004727481803366462,0.6475338,0.0033757082233993457,,
9,0.15643264,0.15643264,0.14887242,0.14550819,0.14271744,0.14026311,0.13600141,0.13231552,0.12902454,0.12603183,0.1232742,0.11604599,0.0055764037324996,0.0074125209283205,0.0073004749690505,0.0067520850417396,0.0075914252170393,0.0079388273205036,0.0068039436571324,0.0078883755470764,0.0089617102092671,0.0086302412007053,0.0094897605205781,0.005285528130065109,0.005185703903253902,0.004798381620157777,0.004704080151071981,0.0038451304678696063,0.15643264,,,
10,0.04051713,0.04051713,0.036845356,0.035713937,0.034806926,0.03402826,0.032710828,0.03160124,0.030631635,0.029765217,0.028978989,0.026967257,0.0049251852642515,0.0029116916177728,0.003353679129198,0.0037595212800671,0.0044454128882872,0.0058469732066714,0.0056968248323957,0.0064451053444465,0.0060450930610359,0.006864007146633,0.0081925661491253,0.003394597689798551,0.0032545031115164547,0.0027345824779275857,0.0022175581686654927,0.002163791521961611,0.04051713,0.0016510833839074035,,
