band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,82.97526,67.814415,105.23881,71.682816,25.05502,208.63785,7225280.0,0.004981130175418,0.3,-0.9,1.5336768207652829,100.0,64.14488983154297,0.0005052241939934654,0.0022646390152833984,0.35,-1.0,6.542090674315747,75.0,381019
3,31.74667,26.044369,42.718353,94.44064,22.245157,364.16043,7225280.0,0.0031579306742581,0.3,-1.0,1.194131529212152,0.0,24.85148811340332,0.0005052241939934654,0.0016145175631122125,0.4,-1.06,6.360594734873145,75.0,677370
4,21.21003,16.880003,30.67428,144.14368,29.277563,554.10114,7225280.0,0.005753293009599,0.4,-1.1,3.575208566548349,300.0,13.265474319458008,0.0005052241939934654,0.004294863025714524,0.37,-1.1,2.763859568970363,200.0,95253
5,11.030879,8.3103075,18.547989,302.71057,40.539562,1011.84314,28901120.0,0.0052896500711716,0.2,-0.9,0.0029104011399405,100.0,8.980639457702637,0.0002526178660476678,0.0033385728129083914,0.12,-0.5,1.0825709964370233e-08,25.0,169342
6,3.006343,2.2403097,4.9569955,281.21066,43.51983,940.1538,14450560.0,0.0049546126548419,0.2,-0.8,0.0003831028466343,200.0,1.9451955556869507,0.00035725223308924134,0.004391431463365847,0.15,-0.6,1.125994450816123e-06,100.0,95253
7,0.7740215,0.5974275,1.1571063,178.40799,38.302666,645.75385,14450560.0,0.004044500863778,0.1,0.0,8.381945575641125e-14,50.0,0.596543550491333,0.00035725223308924134,0.0028448185102807524,0.12,-0.3,2.336691065107704e-10,50.0,225790
8,0.30821213,0.22845669,0.5354193,344.9527,43.86404,1119.994,14450560.0,0.0032945065989442,0.1,0.1,1.6885042916310164e-14,100.0,0.21274691820144653,0.00035725223308924134,0.0030378338265743907,0.08,0.5,5.85329082888124e-20,75.0,190509
9,0.20823164,0.1430118,0.3751763,430.45502,71.53792,1311.2749,14676350.0,0.0048769702755068,0.2,-0.8,1.7202614582299022e-05,300.0,0.08386785537004471,0.00035449357570951494,0.003960769875318842,0.2,-0.84,2.4247884961242443e-05,225.0,114658
