band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,67.16491,59.333786,76.13058,21.58937,12.557429,32.31125,34780.0,0.0059055333022852,0.1,3.8,1.3113041606673228e-16,75.0,51.16246,0.0072774557102838686,0.0059055333022852,0.1,3.8,1.3113041606673228e-16,75.0,52170
5,17.79649,15.9936695,19.869331,15.77504,9.753743,24.544487,88360.0,0.0034667059482819,0.1,4.3,1.6924710573875372e-17,100.0,14.877152442932129,0.0045669231359264,0.0032927178302405435,0.11,3.9,3.1038921511270965e-15,125.0,167745
8,4.8634105,4.3651767,5.459583,17.182905,8.919768,32.610714,223720.0,0.0023695207037242,0.1,4.5,3.466496429456055e-18,75.0,4.2773438,0.002870556147954856,0.0023695207037242,0.1,4.5,3.466496429456055e-18,75.0,335580
11,1.2406572,1.104708,1.4140382,21.020573,8.948851,53.39664,585620.0,0.0031074550198605,0.1,4.7,6.299020380535961e-19,100.0,1.0554355,0.0017744086616925852,0.0031074550198605,0.1,4.7,6.299020380535961e-19,100.0,185292
14,0.34665495,0.30401736,0.40642983,30.368248,8.558439,84.83023,1510580.0,0.0043558668648684,0.1,8.0,2.858464235734742e-21,200.0,0.26713675260543823,0.001104882405779887,0.004305576317969318,0.1,8.2,2.311071403747573e-21,225.0,100818
17,0.14620654,0.1298583,0.18288599,46.799736,3.2223883,221.30309,2753260.0,0.0028216031643481,0.2,8.6,3.1122015949463946e-10,150.0,0.12523816525936127,0.0008184187423702822,0.00272408614873898,0.19,8.9,7.283823780055354e-11,125.0,258117
