band,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,best_augmented_var,kstest_stat_minus100
2,67.16491,67.16491,58.0602,54.000484,51.16246,48.89669,45.35149,42.589653,40.32074,38.36738,36.658108,32.553818,0.009440942223783,0.0067624311205715,0.0059570316600984,0.0059055333022852,0.0066041686109803,0.0080798342727035,0.009452400783219,0.0111978810935704,0.0127155216096507,0.014016099820722,0.0182296860587293,0.010064858233247542,0.009144580806153546,0.00812210717353179,0.007080376914818554,0.005905533302285271,0.00595703166009845,0.006473195287507866,0.008941546877577616,,
5,17.79649,17.79649,16.73232,16.120544,15.639559,15.230938,14.559699,14.009888,13.54327,13.1364,12.778347,11.9029665,0.0074703267232983,0.0058604377042657,0.0048477334055873,0.0041885410387558,0.0034667059482819,0.0037685852417691,0.0043865949115095,0.0049255657373071,0.0057020235968148,0.0063673439501591,0.008660223684506,0.00505988951718761,0.004459523972542789,0.0038962491011583777,0.0032927178302405435,0.003466705948281912,0.0041885410387558775,0.004847733405587307,0.005627508397996583,14.877152,0.0069101233515459215
8,4.8634105,4.8634105,4.5533,4.3947105,4.2773438,4.1821485,4.0265245,3.900044,3.7923405,3.6969876,3.612143,3.400877,0.0052576569561067,0.0032039521456873,0.0024918020609655,0.0023695207037242,0.0027562811534041,0.0036467331436598,0.0039429603479869,0.00486114777951,0.0053896909957231,0.0060870599668322,0.0078723628465714,0.004750613544987958,0.004241839578680184,0.003661818454144816,0.0030299919479812587,0.002369520703724204,0.0024918020609655672,0.0032945450287849704,0.004690814690277337,,
11,1.2406572,1.2406572,1.1515394,1.1103405,1.0797396,1.0554355,1.0167975,0.9857297,0.95944935,0.93637437,0.91560555,0.86264944,0.0063062561576239,0.0044138970559275,0.0040403218413442,0.0035349156717374,0.0031074550198605,0.0037805938630146,0.0043679574305356,0.0049203279610212,0.005512734468858,0.0062184696136123,0.0078656028183646,0.004722378391315618,0.004305151061979262,0.0038378242408015906,0.0033863550999654324,0.0031074550198605944,0.0035349156717374153,0.0038404156735584727,0.004651621877776929,,0.00561705288521222
14,0.34665495,0.34665495,0.31484494,0.3032725,0.29536742,0.28905243,0.27892223,0.27074018,0.2637871,0.2577022,0.25223768,0.23848452,0.0111872776652322,0.0085681802300526,0.0072643257378768,0.0066763165356345,0.0060025213758751,0.0051429042640804,0.0043558668648684,0.0046020545941967,0.00519915519173,0.0057671243268051,0.0073658244816346,0.0052351092634232745,0.0049234243846728,0.004602054594196735,0.004305576317969318,0.004355866864868413,0.004735346532177331,0.0053063752567973355,0.005439737791821983,0.26713675,0.006035541238046421
17,0.14620654,0.14620654,0.13338159,0.13050933,0.12843801,0.12672873,0.123901315,0.12154533,0.119489506,0.11765046,0.11597273,0.111615606,0.0090675309144072,0.004900323712047,0.0043686787511675,0.003741540805569,0.0032229364481413,0.0028216031643481,0.0033120976045657,0.0038167364439398,0.0043234789746344,0.0048404793622114,0.0063228795811943,0.003818665798594592,0.0035607617805253535,0.0033120976045657082,0.003070958356743439,0.0028216031643481,0.00272408614873898,0.0030964367052153108,0.00363671023530876,0.12523817,0.004208849842342377
