layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,13604.0,2.9,-1.0,0.0099995247400785,0.0,2.9,-1.0,29385.86836995266,0.0099995247400785,0.0,19368
3,54416.0,0.3,-1.3,0.2219384004704496,0.0,0.3,-1.3,310.2489388646718,0.2219384004704496,0.0,34
4,166649.0,0.3,-1.3,0.1330999999999997,0.0,0.3,-1.3,131.65920782681266,0.1330999999999997,0.0,100
5,574769.0,1.4,-1.2,0.0744399999999997,0.0,1.4,-1.2,656.5567795945364,0.0744399999999997,0.0,315
6,2125625.0,1.2,-1.2,0.0086774441141054,0.0,1.18,-1.2,147.14421456641358,0.00842639086849939,0.0,24909
7,8502500.0,0.5,-1.1,0.0088119370001523,0.0,0.5,-1.09,5.709283379376079,0.008024461968343055,25.0,28021
8,34010000.0,0.1,0.8,0.0069186231271253,0.0,0.12,0.4,3.725762347465957e-11,0.006353467031927629,0.0,47286
9,136040000.0,0.4,-0.4,0.0088971506806185,250.0,0.47,-0.5,0.02957129725637328,0.008855828944027033,325.0,23641
