band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,0.029488621210476,0.0238725461602423,0.0361844711054926,62.912877543851295,39.554258197350144,92.9253598076243,98098.0,0.003144845724073808,0.3,-0.6,0.00016336064312735696,200.0,0.01748131208581403,0.0043344166582195524
3,0.4569563088127676,0.4030680869900892,0.5151633187579304,20.63442799525497,17.34709086164232,24.23160788807081,109212.0,0.015146871221285566,0.2,-1.0,0.00032462208640267657,0.0,0.45695630881276766,0.0041080383208552465
5,2.0540750755858106,1.901038830354865,2.2118079903576526,6.6903790680546535,5.783196991781494,7.695582395555381,1081864.0,0.007433423204942141,0.7,-1.1,3.0338260864259317,75.0,1.946530865178164,0.0013055505767447875
6,1.4371025797221268,1.3239737015581217,1.5537422614190235,7.705142776599796,6.794343047306641,8.68334140374318,546468.0,0.009214138921397885,0.7,-1.2,2.9229756351695424,100.0,1.3399669214809344,0.0018368630343890946
8,0.1192304529227114,0.1050995516454844,0.1356500254763669,22.735537674695,14.230039882734452,38.64973245955818,3541926.0,0.0034198273313124083,0.5,-1.1,0.08279892564077183,0.0,0.11923045292271141,0.0007215779301782666
9,0.0386677063537772,0.0341681536631163,0.044289139970672,22.991528698355783,12.29751296209955,58.7167615311508,5314425.0,0.0028333136541936615,0.5,-1.1,0.02506616328200156,25.0,0.03609527512608224,0.0005890878235667208
11,0.0176604366657291,0.0145379458076567,0.0213480965872307,52.61924736234592,33.954769478424915,94.025944018122,6734585.0,0.006856355814573174,0.1,-0.4,2.365839393623869e-14,25.0,0.015861594498927788,0.0005233055626697739
12,0.0050253614824754,0.0039846162735021,0.0066057690050651,93.9577784436608,41.20698171518031,280.08425842499435,22178309.0,0.00458952348956454,0.1,-0.4,6.462369108975876e-15,25.0,0.00433264737180503,0.00028837378657258823
14,0.0003425828701842,0.0002664017108649,0.0004547088352606,107.90409896316922,46.00734988268859,303.7763152547337,12486961.0,0.007662779681377997,0.1,-0.1,4.2389129475212384e-17,250.0,0.00017598214618778186,0.00038431545587591816
16,8.896086418327651e-05,5.7727529427674645e-05,0.0001438571043858,337.9558662752796,110.8066859985576,914.2501017677964,8165465.0,0.009071079856177888,0.1,-0.1,3.553187229954313e-18,500.0,1.4751364849330787e-05,0.0004752500781012694
