layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,990.11633,861.92896,1131.7596,2.4438376,1.0247338,4.01803,1590,0.012203412403293812,1.6,-0.3,1364.930330631628,0.0,990.11633,0.033952406456699
3,301.2796,280.958,322.55798,2.5669336,1.8911203,3.315567,6360,0.007931352457062446,0.3,2.3,0.04776154669239759,0.0,301.2796,0.01700309781311145
4,75.477356,71.19657,79.96298,3.0691004,2.393951,4.0798025,25440,0.0030629045128119925,0.6,0.1,12.26294833328909,0.0,75.477356,0.008508186648128052
5,14.740032,13.840556,15.680383,3.9072638,3.0336955,5.0421066,101760,0.0016064024309042635,0.6,-0.3,3.673801757823584,0.0,14.740032,0.004255741976815733
6,2.6784303,2.4961057,2.874468,5.563306,4.164392,8.1681185,407040,0.004994725864440275,0.5,-0.4,0.36408962173895404,50.0,2.563191,0.0021282818010022993
7,0.47023675,0.43216762,0.5126327,8.734539,6.1093807,15.380407,1628160,0.005691450136990683,0.4,-0.5,0.025133595237545846,25.0,0.4537636,0.001064243434651941
8,0.05227801,0.047053933,0.060720716,21.203135,7.482663,102.77671,6512640,0.004025318880005735,0.1,2.8,9.106444739991768e-19,0.0,0.05227801,0.0005321473297298752
