layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,1590,1.6,-0.3,0.0122034124032938,0.0,1.37,-0.2,1129.5350024413792,0.011869429359457784,0.0,13578
3,6360,0.3,2.3,0.0079313524570624,0.0,0.3,2.3,0.0477615466923975,0.0079313524570624,0.0,30559
4,25440,0.6,0.1,0.0030629045128119,0.0,0.55,0.2,7.849325285337306,0.002828490200588507,0.0,232078
5,101760,0.6,-0.3,0.0016064024309042,0.0,0.6,-0.3,3.673801757823584,0.0016064024309042,0.0,733498
6,407040,0.5,-0.4,0.0049947258644402,50.0,0.5,-0.44,0.3944052609488418,0.003945397921935878,25.0,114480
7,1628160,0.4,-0.5,0.0056914501369906,25.0,0.3,-0.23,0.0017881615827680158,0.0047347228261184204,0.0,85860
8,6512640,0.1,2.8,0.0040253188800057,0.0,0.11,2.6,1.0213629255967858e-16,0.003998357919340778,25.0,114480
