band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,0.006224272359945,0.0056164035274757,0.0069486552104019,14.989051207647872,7.786323242851422,30.58036590603767,99231.0,0.0022954700148665,0.5,-0.9,0.0023576789242216,0.0,0.006224272359945,0.0043096105765566,0.0018972299274759,0.51,-0.9,0.0025263568125313,0.0,502354,0.0435569,0.0566857,1.3565699999999998e-277,0.0376763,0.0302168,3.796649999999999e-79,0.0299422,0.0329325,6.177329999999997e-94,0.86669199
3,0.0037411823216018,0.0032776451403645,0.0043003110813076,26.177943623819065,13.67402907681406,48.152450118610034,110499.0,0.0024095021655587,0.3,-0.6,3.223326174160573e-05,25.0,0.0034492990310367,0.0040840536522866,0.0013646207030104,0.3,-0.59,3.134501080851985e-05,25.0,943984,0.0310044,0.0540583,4.230509999999999e-281,0.027053,0.0272845,6.777179999999999e-72,0.0212523,0.0288283,3.2614199999999988e-80,0.986074
5,2.1262888721556195,1.9411363583820933,2.317538500463483,9.830699481569098,8.672312885896448,11.078053930551125,1094491.0,0.0162700763621472,0.4,-1.2,1.0220977846573562,0.0,2.1262888721556195,0.0012979986334043,0.0135382756030442,0.43,-1.2,1.3544244148961315,0.0,9618,0.420555,0.0994375,0.0,0.365146,0.0752915,0.0,0.276967,0.0742093,0.0,1.1349254999999994e-174
6,1.6132178006814049,1.47493874225802,1.7555943881646945,9.456203992043577,8.476334739047147,10.48118849058002,552872.0,0.0127619385951724,0.4,-1.1,0.4506209246734212,100.0,1.6132178006814049,0.0018261954816995,0.0105305860518723,0.4,-1.13,0.5527512530038943,0.0,17277,0.434458,0.0881627,0.0,0.377178,0.0630684,0.0,0.289244,0.0625641,0.0,1.1058631999999999e-53
8,0.1936451870035267,0.1674966512702775,0.223442385235689,29.706986778676423,20.31501577050236,40.39455327594143,3583528.0,0.0037023881548132,0.3,-0.9,0.0042336809757399,50.0,0.1936451870035267,0.0007173774933806,0.001911838895405,0.3,-0.95,0.0058869570047669,0.0,503932,0.163193,0.072595,0.0,0.140867,0.0467388,0.0,0.110215,0.0482399,0.0,8.3845182e-12
9,0.0379395140602269,0.033647711726716,0.0434136825997302,22.23247145204217,10.674613496504204,57.99783267537896,5376893.0,0.0049409736458036,0.6,-1.1,0.0401887432222283,25.0,0.0379395140602269,0.0005856560376944,0.0033629569747927,0.5,-1.06,0.0229324915741217,0.0,168027,0.0873645,0.0709495,0.0,0.0751233,0.0452707,0.0,0.058924,0.0472043,0.0,3.0288759999999996e-53
11,0.0165815380487095,0.0136879603791313,0.0200328739898827,51.762560057890894,32.29594568092317,93.95927635008256,6813712.0,0.0074719515966935,0.2,-0.9,4.56323280674586e-06,150.0,0.0138966140616156,0.00052025828356,0.0055891350661729,0.19,-0.9,2.711861904963402e-06,50.0,59886,0.0278736,0.087002,0.0,0.0241858,0.0625387,0.0,0.0184479,0.0619139,0.0,2.6335212999999985e-185
12,0.009707433181393,0.0077729308592206,0.0121122494631496,71.96290528042663,43.92996339679557,138.4559529172647,22438943.0,0.0059258859605106,0.1,-0.4,1.0305897314095268e-14,100.0,0.009707433181393,0.0002866941711949,0.0047691921712197,0.07,0.0,2.3203455710361122e-23,0.0,83200,0.0157249,0.0823438,0.0,0.013793,0.057967,0.0,0.0104644,0.0564667,0.0,0.0
14,0.0005606458474432,0.0004415528995904,0.0007527748611574,107.16747963454006,42.16712250921196,348.55803539808966,12633705.0,0.0060954503904573,0.1,-0.2,1.5115715667663675e-16,150.0,0.0003546976755679,0.0003820770485604,0.0060954503904573,0.1,-0.2,1.5115715667663675e-16,150.0,49350,0.00454552,0.0745872,0.0,0.0040345,0.0496013,0.0,0.00307715,0.047065,0.0,0.0
16,0.0001311843975372,8.31172291106527e-05,0.0002210779423935,396.77134331623614,115.92174038673282,1093.000104226744,8261428.0,0.0085207004955347,0.1,-0.1,4.979808168543941e-18,500.0,2.493318022159676e-05,0.0004724819317982,0.0072149867633144,0.08,0.2,3.578361289329724e-23,400.0,36304,0.00121711,0.0751075,0.0,0.00108842,0.0500309,0.0,0.000832135,0.0467883,0.0,0.0
