layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,initial_r,initial_eta,initial_scale,kstest_stat_initial,kstest_stat_cutoff_0.05,best_r_eta0,best_scale_eta0,kstest_stat_eta0,best_r,best_eta,best_scale,kstest_stat_best,iter1_r,iter1_eta,kstest_stat_iter1,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,1830.9346,1652.0977,2023.4438,2.9339561,1.8463945,4.1260905,3180.0,0.1,9.8,3.660938472070989e-18,0.0169368698069869,0.0240303354829301,6.0,0.3678901692038775,0.3284997831701955,0.1,9.81,3.629908438449348e-18,0.0169147806132565,0.1,9.81,0.0169147806132565,6787,35.2164,0.0313188,0.00382201,32.5012,0.0245807,0.0421601,26.626,0.0192593,0.186451,0.31921313
3,587.78186,556.3321,620.6606,2.6045012,2.0262074,3.2706447,12720.0,0.23,3.4,0.0007130500663702,0.004774822449951,0.0120285145061138,5.9,0.3676458306466536,0.3810169789632491,0.229,3.45,0.000632320182099,0.004729178933829,0.229,3.45,0.004729178933829,81499,20.6557,0.024528,4.42745e-07,18.0399,0.0110708,0.0878309,14.5044,0.0134167,0.0203373,0.9372197
4,164.60674,154.98448,174.51884,3.2788167,2.623241,4.093916,50880.0,0.48,0.2,8.93555206317741,0.0049196880562414,0.0060175634983601,5.8,0.3673821828523013,0.4239592807218106,0.485,0.18,9.636336843459848,0.0048165575728161,0.485,0.18,0.0048165575728161,76320,10.1623,0.0312519,1.31684e-43,8.96478,0.00698614,0.0138696,7.27178,0.00967607,0.000144696,0.18793651
5,37.86353,35.38852,40.433693,4.7892566,3.8439922,5.9254055,203520.0,0.46,-0.2,2.703939727805255,0.0020585358408063,0.0030096044936828,5.8,0.3673821828523013,0.4554761850544632,0.47,-0.23,3.14421689135232,0.0018395393399718,0.47,-0.23,0.0018395393399718,550120,4.51561,0.0354601,8.87924e-223,3.97011,0.0083239,1.12244e-12,3.21743,0.0111713,1.7219600000000002e-22,0.4958086
6,7.493805,6.9297924,8.083941,6.7401295,5.2458973,8.89221,814080.0,0.33,-0.2,0.0612777344384438,0.0031584829631285,0.0015050074551751,5.8,0.3673821828523013,0.4755072837235601,0.34,-0.24,0.0838279221731254,0.002896590768482,0.34,-0.24,0.002896590768482,228960,1.79307,0.044345,0.0,1.57331,0.0167091,7.339209999999998e-198,1.26493,0.0187671,1.7075399999999998e-249,2.3304349e-06
7,1.3869972,1.2723972,1.5095419,9.084314,7.002164,12.550997,3256320.0,0.25,-0.2,0.0007286755583126,0.0052702410638079,0.0007525549699048,5.8,0.3673821828523013,0.4869871419124506,0.256,-0.21,0.0009843622146861,0.0046508951487716,0.256,-0.21,0.0046508951487716,85860,0.681966,0.0525394,0.0,0.598612,0.0250739,0.0,0.477583,0.0255565,0.0,1.3151578e-61
8,0.21588294,0.19615239,0.23834117,12.285479,8.5227375,23.484678,13025280.0,0.16,0.4,1.2485807446179996e-08,0.0060352247518533,0.0003762902880576,5.8,0.3673821828523013,0.4937418971919758,0.155,0.46,4.993554890560732e-09,0.0058445476064649,0.155,0.46,0.0058445476064649,54331,0.251257,0.054679,0.0,0.221562,0.0276758,0.0,0.17592,0.0259217,0.0,0.0
